logCPM	PValue	FDR	log2FoldChange
MAPT	-0.935465215583561	3.15317129725262e-08	1.80169938036444e-07	6.8579
LGALS14	-0.935465215583561	3.15317129725262e-08	1.80169938036444e-07	6.8579
ZNF148	6.48663207325514	3.47239215316496e-08	1.97914427562221e-07	0.5236
FNDC3A	6.54217703064305	3.47946142996976e-08	1.98193597084331e-07	0.5575
ITSN2	5.17381387910534	3.49655558682851e-08	1.99105174027265e-07	0.5714
EPS8L2	6.71307035524891	3.49835890894823e-08	1.99145744439535e-07	0.4799
FIBP	6.02550062894083	3.50700789423412e-08	1.99575860714271e-07	0.5057
CEP350	6.22304603561783	3.51641657250831e-08	1.99986607313744e-07	0.4814
AMIGO2	6.73976917773609	3.518017380775e-08	2.00015338845931e-07	0.5646
SLC41A2	4.20518198511253	3.61223415090468e-08	2.0530805310995e-07	0.6647
ABCC9	0.187242938954477	3.67229096179171e-08	2.08526730321833e-07	2.8367
MXI1	4.32841136951731	3.69173962084903e-08	2.09565915790485e-07	0.6494
PROC	2.31955321718458	3.73970853680255e-08	2.12156988961676e-07	1.1579
FAM105A	3.6963926049647	3.78159052752122e-08	2.14399741212507e-07	0.8004
ARFGEF1	5.96909024823662	3.79226094400226e-08	2.14871247031984e-07	0.4907
LOC553103	2.15934738267611	3.82290367818615e-08	2.16473106541459e-07	1.2001
ZKSCAN8	5.92588892228455	3.83917898151363e-08	2.17327291431048e-07	0.4935
ACTR1A	5.20932563179686	3.85826458829754e-08	2.18167703251879e-07	0.6332
SMCHD1	7.53631957079427	3.85880539987027e-08	2.18167703251879e-07	0.4588
RPS6KA3	7.18297748679051	4.05097614262808e-08	2.28607791220458e-07	0.508
LOC728743	1.0972074741762	4.11834871626421e-08	2.32122797666315e-07	1.7345
LONRF1	2.30492723026655	4.27960086348208e-08	2.4091394808427e-07	1.1596
ELOVL7	5.43949582830964	4.29150332844979e-08	2.41509509137421e-07	0.6075
XKR6	2.33557832260425	4.30222523506559e-08	2.41963721168692e-07	1.1205
ZNF516	4.27946539709879	4.36455789702237e-08	2.45167289132432e-07	0.6969
DCP1B	2.99469598750829	4.38646542704978e-08	2.46322094236299e-07	0.9311
LOC102723809	1.23144018848461	4.40213578814176e-08	2.47126048426556e-07	1.6662
DNAJB2	5.13882149817245	4.47964158872394e-08	2.51245274481549e-07	0.5524
MED13L	6.76369234079095	4.52040244989786e-08	2.53297934700231e-07	0.4948
CEP128	5.17969956049305	4.52357737223421e-08	2.53398062312083e-07	0.693
MICALCL	0.836314372710221	4.54288776850984e-08	2.54323701631143e-07	2.1275
PKP1	1.62373262419436	4.55224199635462e-08	2.54769251641477e-07	1.4863
USP45	4.52220255304868	4.71753933161521e-08	2.63777635644616e-07	0.6244
HMGCS1	8.77284355105535	4.78455660826159e-08	2.67361081850087e-07	0.467
MGST3	5.91804814272251	4.7901024221735e-08	2.67507218780053e-07	0.5
C14orf28	2.10431372314469	4.81282903862919e-08	2.68694210792705e-07	1.2675
NKX3-1	3.34637781636463	4.85695896066606e-08	2.70992184553544e-07	0.8579
ANKRA2	3.34576466446334	4.86417462400912e-08	2.71311860482464e-07	0.8575
SC5D	5.2300974495341	4.87621712104431e-08	2.71900487971243e-07	0.5293
ARMCX3	5.68202424036152	4.88434748200287e-08	2.7227067979067e-07	0.5341
KCNG1	-0.542034870628993	4.98449673110067e-08	2.77683772728025e-07	3.6055
GRN	6.7371350645797	5.08703560042476e-08	2.83223305646095e-07	0.5017
SLC38A1	8.14105227784526	5.10065692838488e-08	2.8389510025791e-07	0.4672
TBCK	4.012961347142	5.30715594196576e-08	2.9484917491335e-07	0.7554
ARHGEF26-AS1	0.981767005660766	5.36492092643168e-08	2.97696037790081e-07	1.818
ERV3-1	2.67429607537427	5.37768979864665e-08	2.98313901440575e-07	1.0104
DPF2	6.09006930481727	5.47346666205209e-08	3.03350356352225e-07	0.5301
ZNF662	2.90287285400485	5.6242888625401e-08	3.11425591369524e-07	0.9216
CCDC132	5.09038871521684	5.63001213485215e-08	3.11647973116619e-07	0.5521
ANKDD1A	3.51384056463734	5.67815818010277e-08	3.14217810657642e-07	0.8204
ZNF649	3.32308793328684	5.74968914361946e-08	3.17694688274567e-07	0.8776
XYLT1	2.3941276498634	5.76241757852471e-08	3.18301649965347e-07	1.0787
PIK3C3	4.41958188390457	5.76728900946925e-08	3.18474374340202e-07	0.642
BGN	-0.444747525037159	5.77635037869546e-08	3.1887829607942e-07	5.2178
C11orf80	4.67422623646194	5.86383099796179e-08	3.23609730044711e-07	0.6196
LINC00470	3.61267177092444	6.16327486102926e-08	3.39621931370209e-07	0.8315
PLCD3	5.21006407720566	6.17569193827616e-08	3.4010085075466e-07	0.5369
SPEG	4.58864953894578	6.18740979594763e-08	3.40438074848764e-07	0.6789
DPY19L3	4.5714075003231	6.26773079798012e-08	3.44753520481847e-07	0.6164
RDX	8.49257618317995	6.41055511887153e-08	3.52291072396504e-07	0.4893
CEP126	3.808824538183	6.41811025600195e-08	3.52600122881648e-07	0.7199
KDM5B	6.45684168614106	6.44143702971713e-08	3.53775193786149e-07	0.5713
TMEM37	1.22696238080731	6.45470903663608e-08	3.54397498264145e-07	1.9295
ASXL2	6.21558806602746	6.54035370663126e-08	3.58883971350346e-07	0.4893
GLRB	3.00988775215934	6.57383747939058e-08	3.60612911730032e-07	0.9846
TRIM56	5.90670923733961	6.64150457701409e-08	3.64215402697414e-07	0.5479
TPGS2	6.04518251421783	6.66292838834899e-08	3.65280542515613e-07	0.4921
STXBP5	3.58198085541316	6.67674187408171e-08	3.65927948523674e-07	0.7751
INHBA-AS1	0.219826219270339	6.70691040468515e-08	3.67471057466783e-07	2.6965
SLC35D1	3.81169886200394	6.77533910639604e-08	3.71108883067405e-07	0.738
PAPOLG	4.76028820722145	6.79654590134471e-08	3.72158794166014e-07	0.5823
ANKRD36	4.00787696620655	6.84472749750356e-08	3.74684693236657e-07	0.8551
ZNF217	6.38326496520619	6.8779809530906e-08	3.76279353549961e-07	0.5185
POGZ	5.93240173969315	7.04860781149827e-08	3.8515230232479e-07	0.4871
SLC35E2	3.71541483309066	7.09133907561724e-08	3.87371293131264e-07	0.7598
ZNF334	2.29808007909526	7.3346544492226e-08	4.00215242370544e-07	1.4047
MMP19	0.719799704611158	7.49721500838384e-08	4.08686644350718e-07	2.5222
THSD4-AS2	-0.604707992702388	7.67615835135856e-08	4.18066667250602e-07	4.0834
ID2	-0.97871375400627	7.69374825397654e-08	4.18899696166405e-07	6.7936
ZNF697	3.05953365323243	7.84644755094308e-08	4.26349219842528e-07	0.8792
TRAK2	6.11309188866179	7.86085377504096e-08	4.2697931126792e-07	0.491
STON1	0.832127887172587	7.99144877951511e-08	4.33943750502165e-07	1.931
DUSP19	3.63430872584354	8.05374909431436e-08	4.37196679945891e-07	0.7722
BHLHB9	3.18755841289452	8.25905133297791e-08	4.47543013163683e-07	0.9433
KIF26A	0.75903084169285	8.3381689401464e-08	4.51428268598199e-07	2.2122
ZNF268	4.36890882945532	8.42875639465106e-08	4.56062171727177e-07	0.6249
PRRT2	1.27380768265913	8.48585853143322e-08	4.59015802518059e-07	1.7168
SYT1	0.899570643685853	8.51805213524017e-08	4.60539111509556e-07	2.0426
YTHDC2	5.3165245617635	8.51906540078752e-08	4.60539111509556e-07	0.525
CAV1	10.6329129086758	8.57866254813989e-08	4.63623633744351e-07	0.512
PON3	0.948023440296163	8.7812609747237e-08	4.74151731305992e-07	2.1309
NLRP3	0.0214115486230483	9.01962115645534e-08	4.86590436856527e-07	2.8147
MAP3K9	5.2771853658232	9.17110687761152e-08	4.94616623804065e-07	0.531
AGFG1	7.36489242439216	9.21761418409123e-08	4.9697804059294e-07	0.4809
BMP2K	4.80830570398309	9.24065724311537e-08	4.97977747489057e-07	0.628
DFNB59	3.28338686660015	9.24161157149936e-08	4.97977747489057e-07	0.8244
CUL4B	8.58567537377405	9.36280872189836e-08	5.03913431683303e-07	0.451
LIPA	6.21903478773772	9.4204870512673e-08	5.06718949934991e-07	0.495
LOC100268168	0.255765972924467	9.69075652852048e-08	5.20796147143567e-07	2.4544
ZNF300	4.11074327881763	9.80087462702432e-08	5.26249315267517e-07	0.6713
CMYA5	0.979105134668811	9.88191355890724e-08	5.29977126708022e-07	1.8852
SGPL1	6.25247788321718	9.95927545373708e-08	5.33520533736912e-07	0.4709
LOC151475	0.745193018913956	9.95967341682404e-08	5.33520533736912e-07	2.1179
SNX10	4.62091491245077	1.00683589784981e-07	5.39026280092263e-07	0.5812
LINC01116	0.681031769346763	1.0089986739493e-07	5.4002579277685e-07	2.1251
ZNF629	5.69527224777522	1.014219267769e-07	5.42660813376053e-07	0.5097
IFI16	5.12986668461173	1.01480371590107e-07	5.42814434148548e-07	0.6349
RBM4	5.51053389435635	1.02883983170842e-07	5.50161100400381e-07	0.5893
BOC	1.55448191966165	1.04314121398492e-07	5.57318876280616e-07	1.4075
TET2	3.61948542945795	1.05105496432005e-07	5.61218468225413e-07	0.7799
PAPSS1	4.83980436545407	1.0532152338555e-07	5.62207523662748e-07	0.5622
UBE2D1	5.57089790532815	1.05664560532377e-07	5.63873784589031e-07	0.6471
UHRF1BP1	5.6218625433033	1.0574758726733e-07	5.64151944229216e-07	0.5184
RNF146	4.9905192781652	1.10131285919811e-07	5.86681282682251e-07	0.5506
TMPRSS13	3.60509717258007	1.11139840499534e-07	5.91191412633885e-07	0.7544
NCSTN	5.78549350765899	1.1186314520163e-07	5.94692364240233e-07	0.4856
ZNF503	1.91628616389554	1.12550498902136e-07	5.97824238567759e-07	1.3289
BRD8	6.69168846635256	1.14693844918427e-07	6.08323891002559e-07	0.4643
PSG1	0.296426062093732	1.1566346948154e-07	6.13288498069994e-07	2.3864
TM6SF1	1.5430544217689	1.16973799182232e-07	6.20056236315573e-07	1.4632
PAXBP1	5.35192508857606	1.17183622987236e-07	6.20811993979178e-07	0.5092
ZC3H6	3.88839074191931	1.17622912633096e-07	6.22773750878712e-07	0.7105
ZCCHC14	5.26491123685039	1.17744400047837e-07	6.23055584716903e-07	0.5223
PIP5K1A	6.49629954337022	1.18555948720145e-07	6.26986500531567e-07	0.4864
NLN	7.13294814914115	1.19265533642637e-07	6.30191485435593e-07	0.4908
SHPRH	3.82890449420977	1.20115146175322e-07	6.34497137898346e-07	0.711
ARNT	5.48843966790649	1.21009087185058e-07	6.38480316661972e-07	0.5206
LOC101927843	-0.0403224569845959	1.2330645665285e-07	6.50038311479765e-07	2.7661
SH3BP5L	4.66593182521937	1.26439946414678e-07	6.65980283250537e-07	0.6002
DCTN4	6.03353500013168	1.27282694118902e-07	6.69839395743638e-07	0.4751
CSGALNACT2	4.42044908186137	1.27368522510448e-07	6.70097909784075e-07	0.6132
BVES	2.09081390939154	1.28186524732022e-07	6.74013017139342e-07	1.2059
EXD2	5.17357555977709	1.28838869299588e-07	6.77248027046724e-07	0.5516
NEMF	6.42447479998533	1.28923282169934e-07	6.77496672220586e-07	0.5272
SUGCT	2.30940478505642	1.31490078517502e-07	6.90190590401239e-07	1.2369
GPR162	1.05176269097769	1.32324978645617e-07	6.94173796021375e-07	1.9025
ARAP1	6.55576703950539	1.33198039243429e-07	6.98352499835737e-07	0.4484
ARRB1	4.8628901313864	1.33813092058326e-07	7.01375770490036e-07	0.621
KLHL36	5.97432702364092	1.36707686883814e-07	7.1552050795611e-07	0.4885
UBR1	5.09316765919246	1.36776797680911e-07	7.15677047424108e-07	0.5851
USP9X	6.71123971108038	1.4108005758152e-07	7.37348276899007e-07	0.4752
PLEKHA4	0.872492130557443	1.41551437220703e-07	7.38965695710939e-07	2.0165
PLSCR4	2.71248017885072	1.4283899326566e-07	7.45261120622434e-07	0.9798
PPP1R9A	4.1592518189226	1.43047169981613e-07	7.46134038624093e-07	0.6454
TRIM23	4.02909789355024	1.43951600999144e-07	7.50637083073514e-07	0.6624
ITFG1	5.44847767750401	1.44340098966733e-07	7.52447985932806e-07	0.5631
TPR	8.10009967159089	1.54821338296167e-07	8.04559735819763e-07	0.4859
NF1	6.89751961487683	1.56568483119589e-07	8.13176167235056e-07	0.4514
ZBTB5	4.10199423726854	1.59702046877535e-07	8.28979405116938e-07	0.6543
ARHGAP40	0.260050349424575	1.60166568819119e-07	8.30944447768942e-07	2.3345
TTC30A	3.54910788489382	1.61167147069788e-07	8.35628471820171e-07	0.8529
C3orf58	5.14773841325137	1.61711699426772e-07	8.3798148871279e-07	0.5594
STRN	6.59615748267251	1.65555736221645e-07	8.57414332046058e-07	0.5039
TMEM184C	5.47535376515714	1.68083710342512e-07	8.69273715584391e-07	0.4916
CCS	4.25257000074384	1.71058280077716e-07	8.83540563000742e-07	0.6954
LOC100128108	0.257570725600418	1.72760135987654e-07	8.91690427647895e-07	2.3267
GPER1	0.257570725600418	1.72760135987654e-07	8.91690427647895e-07	2.3267
MGAT4A	3.83862507002409	1.77720585358945e-07	9.16257273739874e-07	0.6982
CTTN	8.69343245156354	1.77922345092828e-07	9.17038490122717e-07	0.464
APLP1	0.877135782148827	1.86945398878949e-07	9.6083198252649e-07	1.8669
TLN2	4.59536065253153	1.89064021578754e-07	9.70627890309826e-07	0.6356
LAPTM4A	7.5051235935095	1.91661821947346e-07	9.83411529362213e-07	0.4395
UBE2Q2P1	0.0836692605735807	1.94084415308806e-07	9.95561979735195e-07	2.697
LOC100288152	4.19928818163278	1.98202195509622e-07	1.01639867450103e-06	0.7865
SHISA9	6.60842686535378	2.01380945019995e-07	1.03154055339086e-06	0.4496
KIAA0895	4.77001700100264	2.15203531627916e-07	1.09987560845443e-06	0.6407
IRGQ	5.09963621149788	2.15359458341183e-07	1.10036447564418e-06	0.628
FSIP2	0.479632747199247	2.15996114784266e-07	1.10330863780122e-06	2.2567
MGLL	5.74188611881764	2.16675194953656e-07	1.10646779274796e-06	0.4898
ANKIB1	7.22493280401504	2.17301129128235e-07	1.10935386279783e-06	0.4367
APPL2	5.08939750761146	2.17797708905868e-07	1.11157813077594e-06	0.5282
LOC101928304	-0.038622861571942	2.18197758481176e-07	1.1133086301935e-06	2.9515
ADHFE1	0.24003650074353	2.26726307267405e-07	1.15520945170911e-06	2.3058
BLOC1S6	5.84114055602629	2.29535675395465e-07	1.16887121060519e-06	0.4658
ASIC2	0.829594828023856	2.30795545961724e-07	1.17463158268113e-06	2.0618
NCOA4	8.10610929228647	2.32769627201252e-07	1.18425926203942e-06	0.4287
ZNF607	3.61042413109904	2.32816963817894e-07	1.18425926203942e-06	0.7239
SSPO	0.219789908629705	2.34774305703e-07	1.19388293173091e-06	2.277
CSNK1G3	5.87912573693212	2.35457212075988e-07	1.19685834331102e-06	0.4844
HOXA13	1.16046995210596	2.36233607705695e-07	1.20030079105905e-06	1.6711
ZNF223	2.51779524805037	2.37488050739497e-07	1.20633885762389e-06	1.004
C17orf97	3.16329904221448	2.37870574269788e-07	1.20794581470633e-06	0.8996
COPG2IT1	1.47013999244291	2.40456564358651e-07	1.22005976624e-06	1.3935
GNG2	0.861213464326865	2.44148253350332e-07	1.23775909835147e-06	1.998
BMP1	4.96597146343964	2.51534741936817e-07	1.27343822762022e-06	0.6085
TNKS	5.50052723819845	2.55070219095442e-07	1.28990634897684e-06	0.5397
CDR2L	4.91724871076592	2.5582804140531e-07	1.2933804275534e-06	0.5708
RAB3GAP1	6.41985821255955	2.57840333288855e-07	1.30319300235918e-06	0.4424
ZNF175	3.608925270404	2.58182297112582e-07	1.30456020373299e-06	0.7958
SYCP2	1.66125377574568	2.59482041360977e-07	1.31040225368907e-06	1.3272
ARMC9	4.37552702343266	2.61305409809304e-07	1.31851618614667e-06	0.5949
C7orf31	0.352038510234636	2.61379942583912e-07	1.31852783415637e-06	2.6075
FBXO17	2.80775600612074	2.6980396135868e-07	1.35934801277856e-06	0.9908
MAP4K5	6.54509161718461	2.69844281239566e-07	1.35934801277856e-06	0.4949
OSR1	2.22433908921213	2.71120104848425e-07	1.3653982438932e-06	1.2158
SLC26A4-AS1	0.692857592442365	2.74017944261725e-07	1.37923120773147e-06	1.903
TMPRSS2	-0.0866719499675503	2.80511356662684e-07	1.4107480240314e-06	2.6738
USP33	6.32797392364214	2.8059781368097e-07	1.41079418522715e-06	0.4574
KCTD15	4.61053150025178	2.82155584090883e-07	1.41784540136613e-06	0.5827
LOC105373311	1.26664647619951	2.84340831438536e-07	1.42804022523849e-06	1.526
SMARCD3	3.0101372649739	2.90761450558714e-07	1.45868124248417e-06	0.8913
MYOZ1	-0.338353281276744	2.94499489551194e-07	1.47581188066061e-06	3.0892
NXPH2	-0.639290915243701	2.96573419554648e-07	1.48579702178641e-06	4.026
LRRC37A3	1.92756014576033	2.9716343697852e-07	1.48834450081752e-06	1.1951
ZNF664	8.00771597694822	2.98091708771625e-07	1.49217500283378e-06	0.5159
FBLN2	0.343606447154148	3.00443135665789e-07	1.50270955745607e-06	2.1984
GAREML	1.51535549773754	3.20573923510969e-07	1.6007651935493e-06	1.6174
WIPF2	6.12096049882506	3.28483225765611e-07	1.63981125774596e-06	0.4928
PIK3IP1	2.65432556935427	3.28616890676959e-07	1.64003005910294e-06	1.0782
GNA13	6.00560264441639	3.29677813438066e-07	1.64487514679566e-06	0.5478
PURG	-0.482210395206596	3.31510771215111e-07	1.65266538484518e-06	4.2086
SOCS4	6.33092585568101	3.32528757830248e-07	1.65728774309282e-06	0.5143
MAN2B1	4.74882331509057	3.39524834989236e-07	1.69123202934884e-06	0.5526
MEST	6.36279797155464	3.42453797658297e-07	1.70489133625576e-06	0.5254
SENP6	6.66853749491639	3.44590449741633e-07	1.71506086436294e-06	0.4556
PNMA1	4.3705432468436	3.4522501247543e-07	1.71775083885294e-06	0.5931
SLC46A3	-0.133993005717845	3.46175364650235e-07	1.72154112150768e-06	2.6286
LOC100287896	3.78447894387356	3.50850297830531e-07	1.74289062236576e-06	0.7498
HERC4	7.21601283730446	3.56578788591992e-07	1.7703841078421e-06	0.4275
DHX57	5.30749398235546	3.56958519707942e-07	1.77178758449924e-06	0.5211
AKAP13	6.07268801106409	3.63753140966273e-07	1.80502238148417e-06	0.486
EPHA4	4.08176092311548	3.63934055956348e-07	1.80542938193997e-06	0.6505
PRKRIR	7.34626961756649	3.65927827576e-07	1.81433417170762e-06	0.4297
KLHL4	1.5812384426789	3.66393744683738e-07	1.8156580355446e-06	1.4984
APPBP2	5.48310529941238	3.68235381203716e-07	1.82428904186025e-06	0.5282
KIAA0232	5.82881808710731	3.69978814293562e-07	1.83242898365254e-06	0.4877
REPS2	4.75029717706605	3.76273132838385e-07	1.86158328268227e-06	0.5486
PRRC1	6.05450552614712	3.84546533171208e-07	1.90148469923445e-06	0.4751
LINC01484	1.24608975135942	3.86769481501216e-07	1.91195874743737e-06	1.6351
HAAO	-0.541704210055497	3.87655735175177e-07	1.91582108861885e-06	3.1772
PNISR	7.41287562411545	3.91532221359973e-07	1.9339318812629e-06	0.4476
ZMYND11	7.04702587673468	3.94882358837734e-07	1.94942464654994e-06	0.4713
GUCY2EP	0.625581250424422	4.00646224882103e-07	1.97681013012099e-06	2.1061
COCH	1.21918217412817	4.01327998388367e-07	1.97963899988598e-06	1.6473
HELZ	6.0279010342501	4.15766668358474e-07	2.05007042522447e-06	0.4971
CD177	2.69792278256567	4.15831002662478e-07	2.05007042522447e-06	1.0656
ZRANB2-AS1	0.843435532338464	4.17137589672543e-07	2.05595675946597e-06	1.8667
ZNF350	3.64714828837449	4.25040671146412e-07	2.09264900012106e-06	0.7231
DEPDC7	1.54063563546547	4.32927869599628e-07	2.12918404833265e-06	1.3482
MYO7B	-0.511821095536581	4.38823118792809e-07	2.1570153087457e-06	3.2188
ZNF12	5.65967307984117	4.4008764749379e-07	2.16264874633826e-06	0.4672
JUNB	5.86311252502095	4.41900544007011e-07	2.17038911256174e-06	0.4945
C6orf99	3.41651735525296	4.47635627980844e-07	2.1973745696204e-06	0.8341
TMEM30A	7.51352193052424	4.8031294661811e-07	2.35398473918395e-06	0.6182
ZNF528	3.38841026483198	4.85093115506239e-07	2.37613628030102e-06	0.7756
LNX1	0.578420362338516	4.88516798389257e-07	2.39162313526261e-06	2.0046
ZNF529	3.54926887601083	4.9212276349012e-07	2.4086308767495e-06	0.7227
PDP2	5.13718122555466	4.93229601997437e-07	2.41340112947339e-06	0.5013
FGF5	-1.06645472029925	4.94282169182104e-07	2.41790334420914e-06	6.6777
FAT1	7.40895793081804	4.95164974483816e-07	2.42157293709525e-06	0.508
ZNF594	4.31311748745778	4.99598654886842e-07	2.44129364122435e-06	0.5954
PEPD	5.56994485945037	5.09026411274966e-07	2.48337417537033e-06	0.5291
DKFZp434J0226	1.48096164069985	5.15637541644608e-07	2.51428391032692e-06	1.4091
KRAS	6.84619154571026	5.19343108534432e-07	2.53167631225757e-06	0.4405
PANK3	5.89503041459353	5.2694606836781e-07	2.56668287730062e-06	0.5038
PTN	4.51349213725041	5.31923163407571e-07	2.59023453485426e-06	0.9114
DHCR7	8.03599971956226	5.41865079145891e-07	2.6372404385197e-06	0.5216
KIF1B	5.8509597740686	5.4852329733552e-07	2.66751233781493e-06	0.4552
GUCY2D	0.238549100665852	5.52647509425093e-07	2.68685297791331e-06	2.2972
DENND4C	5.26542682082332	5.59507839292833e-07	2.71875834818471e-06	0.5154
KIAA1407	3.65656265077179	5.71736289904807e-07	2.77448636589637e-06	0.6965
PSAP	9.13159044573998	5.76115751910293e-07	2.79351106689889e-06	0.4302
LOC105369201	4.17101949324125	5.76531095480049e-07	2.79478270820068e-06	0.6257
BRSK1	2.24056979667362	6.05332350273719e-07	2.93050845574039e-06	1.204
LINC00998	5.73993643901869	6.05522984630131e-07	2.93065419072314e-06	0.5042
LOXL1-AS1	4.1167731951687	6.06617819836354e-07	2.93517490562748e-06	0.6517
EVPLL	1.88124943330582	6.11277144344006e-07	2.95693575705993e-06	1.1786
USP46	4.96481591100688	6.13953607024371e-07	2.96830960006274e-06	0.5348
TMEM263	5.96925239972122	6.18344321577451e-07	2.98716431191266e-06	0.473
ATP5S	3.84614072850804	6.23718073334905e-07	3.01153058630045e-06	0.7214
HIF1A	7.91793996047702	6.44527275079603e-07	3.10737600262437e-06	0.4133
BTBD10	4.89516858037854	6.44589883979978e-07	3.10737600262437e-06	0.566
RNF141	5.6599333768359	6.53005807851372e-07	3.14462517228558e-06	0.4954
APOLD1	4.18521791998658	6.54211112401886e-07	3.1487682752462e-06	0.6266
GULP1	5.17617216004536	6.56399430887145e-07	3.15846811024663e-06	0.7205
ATXN1	5.08905172870221	6.56935778929612e-07	3.16021596314598e-06	0.5117
ZNF211	3.18621217583736	6.62135636384063e-07	3.18355232494797e-06	0.8029
ZNF33B	5.71273169390515	6.63548153915943e-07	3.18866414790457e-06	0.5233
MB	2.31947630962835	6.70561535145118e-07	3.22151878568665e-06	1.2209
BEND3P3	2.29599488995583	6.77508390145993e-07	3.25318073921758e-06	1.152
ARHGAP29	8.64828368423894	6.81321297987792e-07	3.27062887616753e-06	0.4441
CCPG1	3.44281563101874	6.83166898930829e-07	3.2786264213673e-06	0.7584
USP32P2	4.68377058162677	6.9098131166469e-07	3.31264570003954e-06	0.5572
SDC3	5.78081604678048	6.93383107598565e-07	3.32328748026238e-06	0.4604
ABI3BP	1.93941879221887	7.03338719624928e-07	3.37011854736816e-06	1.2764
EXOC4	6.76386732963644	7.04893054668858e-07	3.37668003307128e-06	0.4179
MSANTD4	4.85213114881544	7.22927162916137e-07	3.45943860712897e-06	0.5332
SOCS1	1.19338330553334	7.27208359873755e-07	3.47901357910253e-06	1.5041
SUSD4	2.04154712079712	7.31587603561671e-07	3.49813077281872e-06	1.1978
RANBP17	3.09018146068527	7.43945465148581e-07	3.55535822297186e-06	0.8578
TOM1L1	4.71087831527461	7.5037048902999e-07	3.58418724430442e-06	0.5582
HOXC13	1.42578422744438	7.5314993259016e-07	3.59652240893695e-06	1.4587
MED12	5.31980085556515	7.63743008412378e-07	3.64520061740559e-06	0.4833
ZNF525	4.92184095999264	7.7768890472721e-07	3.7098219609877e-06	0.5588
CDC14A	2.33192751316741	7.88168553810377e-07	3.75490738996927e-06	0.9989
CH507-42P11.6	-1.06334970397164	7.9003090860863e-07	3.76181644954594e-06	6.7203
MXRA8	3.1683491433646	7.90377659020985e-07	3.762486191157e-06	0.8347
SBK1	4.60494849237619	8.14725153836896e-07	3.87535758427472e-06	0.5511
OPN3	3.9136911496988	8.17027444310696e-07	3.88428464149377e-06	0.7758
RBPJ	6.79606783701712	8.26485075154694e-07	3.92822481958451e-06	0.4433
KCNK15	-0.935653040776608	8.39123640336246e-07	3.98385509880242e-06	4.5512
GRIP1	3.88456255914996	8.40708144597597e-07	3.98959394015433e-06	0.682
BPTF	6.92845006235163	8.46899259996999e-07	4.01584230922214e-06	0.4317
P2RX4	3.55956696721405	8.5356228305974e-07	4.04533568004637e-06	0.7398
ZNF17	3.17687270378457	8.68779454154469e-07	4.11425102854578e-06	0.7782
CNST	3.95646544901598	8.70499833375609e-07	4.12132908664552e-06	0.6319
LOC100996763	2.4704020030785	8.74042434732421e-07	4.13702843880609e-06	1.0076
C5orf24	5.75738366361993	8.81197280823504e-07	4.16981274202019e-06	0.6871
EVC	4.03200424660633	8.91686580738697e-07	4.21616944262254e-06	0.6417
ERCC6	4.77727824813197	9.14184868017081e-07	4.31919227497925e-06	0.5242
MKL2	6.54833878734355	9.21501127299266e-07	4.35150661665168e-06	0.4262
RIN2	5.3246690707553	9.27907608143807e-07	4.37949361279042e-06	0.4767
KIAA1549L	3.91814473874735	9.30572568746098e-07	4.39093636987045e-06	0.6826
ST6GAL1	4.6427604854407	9.31569339841559e-07	4.39336860453307e-06	0.5769
RECQL	5.94346040865824	9.34381497528834e-07	4.40321853869034e-06	0.4668
PLEKHH2	1.6910784609267	9.431269970397e-07	4.44099212224832e-06	1.2953
GXYLT1	5.24848709019165	9.7353912359753e-07	4.57905894679479e-06	0.4785
C9orf72	2.90289154859193	9.75981882382842e-07	4.58859779675023e-06	0.9114
DDHD2	4.92111733110596	9.86023653538862e-07	4.63342286203487e-06	0.5107
ZNF432	3.62037238003448	9.87673002663109e-07	4.63997898523359e-06	0.7161
REEP3	6.54976143108907	9.93169461421922e-07	4.66460038274212e-06	0.4922
SORL1	3.12387377172979	1.01356708002477e-06	4.75428587177085e-06	0.7869
PAX8-AS1	5.65217816475194	1.01629872035628e-06	4.76587450265201e-06	0.4842
TUSC3	6.22829301545154	1.02108548253281e-06	4.78709208246508e-06	0.5141
BCAS3	3.37975205642021	1.02992057569292e-06	4.82479600458045e-06	0.7318
LOC102724434	1.73955951144657	1.0568422306594e-06	4.94837439418261e-06	1.2245
DLGAP1-AS1	3.6695601433759	1.07091052566848e-06	5.01295962989839e-06	0.6957
TBC1D15	5.69753529313952	1.0805056047561e-06	5.05528198883325e-06	0.5122
ZDHHC21	4.67743098797228	1.0935067378545e-06	5.11220643791293e-06	0.5971
SH3D19	6.59243570378325	1.09713564920049e-06	5.12783113461446e-06	0.4182
TRAPPC10	4.87888563516961	1.09746389897068e-06	5.12805245446859e-06	0.5569
SIPA1L3	5.66047286994526	1.12181057880392e-06	5.23779384313154e-06	0.4493
SESN1	3.13682050860506	1.13157748619384e-06	5.28204515161206e-06	0.8069
TMCC1	5.24660710621224	1.16213151233456e-06	5.42050916943786e-06	0.5107
BTG2	2.92982646116749	1.18665221261185e-06	5.5292299115472e-06	0.9249
PARP8	4.20282016150445	1.20310232300197e-06	5.60444909638276e-06	0.6195
ZNF638	7.1138969533773	1.20581312345888e-06	5.61564397496563e-06	0.4581
GABRA3	4.0915502005681	1.2130512436044e-06	5.64791214058705e-06	0.6153
HRNR	0.0454957968084349	1.21836522697378e-06	5.66831691733775e-06	2.5385
OTUB1	6.87064528202722	1.27393129939497e-06	5.91928984519079e-06	0.4369
