logCPM	PValue	FDR	log2FoldChange
EMILIN1	0.148260189396615	0.111741233676407	0.24634077550978	0.775
TXNL1	6.50080378738975	0.111793435150419	0.246396348195828	0.1579
SP2-AS1	1.66778707301449	0.111874259288126	0.246514964099461	0.3844
ADORA2A-AS1	-1.12818266385472	0.112080698760519	0.246940047860491	1.0649
RPL36A	2.91822423420338	0.112160292029816	0.247025973132623	0.2913
PHF3	7.21002810665834	0.112345083261677	0.247347308851862	0.1234
NIF3L1	5.45253219146877	0.112652335428033	0.24790031769216	0.1405
LIPC	-1.32799171684224	0.112911154734828	0.248380050709607	1.2488
ASIC1	2.38955009355284	0.113125252052601	0.248731133502623	0.3037
BVES-AS1	-1.75950085715863	0.113191248012878	0.248832065049076	1.6776
LZTS2	4.42502965445074	0.113268211022261	0.248925539956951	0.2313
ZNF354B	3.04581356138036	0.113343324327276	0.249030656988656	0.2946
ATP11B	6.51366890287957	0.113480706836899	0.249242514919927	0.1506
LOXL3	1.49460700309763	0.113833160585717	0.249896365999622	0.4222
DCUN1D3	3.65838501850883	0.11397232655128	0.250147085206217	0.225
KCNC1	-0.760827492525761	0.114248998958528	0.250658541640054	0.9274
DBH	-0.954250508449894	0.114294763139225	0.250719683364216	1.1494
ZNF205	3.46276669100316	0.114320152731738	0.250719683364216	0.223
FAM120A	8.40912448664028	0.114344196168318	0.250719683364216	0.1333
LOC100505549	-0.834498397440735	0.114345534820906	0.250719683364216	0.9457
TBCA	7.74168388973046	0.114464595916675	0.250950602024117	0.1244
TGFB1	5.74956110289519	0.114757521534573	0.251472009738947	0.1772
MARVELD3	4.80118424331319	0.11483695619646	0.251555492239329	0.1654
LARP4B	6.59605156241952	0.114929055495278	0.251727035047605	0.1374
TLR1	1.27763397027785	0.11510900065544	0.252059467656035	0.4613
ZNF550	4.10822493555943	0.115152954064464	0.252059467656035	0.1864
FOXO3B	3.41808372003435	0.115163673297491	0.252059467656035	0.2291
BBC3	1.67705334159552	0.1153716496672	0.252454133563995	0.4158
HPS5	5.95209043960192	0.115570643952887	0.25283722021204	0.1325
C7orf71	-1.3817495704121	0.115574419515199	0.25283722021204	1.4914
PABPC1L	4.53237411860107	0.115678902022553	0.253035470323955	0.1875
LOC101927746	3.10344081305611	0.115949742966282	0.253536771780146	0.2532
MKNK1-AS1	-0.381438215453666	0.116131566257205	0.253812746748657	0.8309
AP3M2	4.5986074708445	0.116689501567433	0.254788128287892	0.164
SHPK	4.88119807410217	0.116819941933154	0.255042437207804	0.1936
WDFY3	4.97842095855698	0.117185620217138	0.255749035586858	0.1574
LOC101927481	-0.833650882835527	0.117284768844109	0.255873654399863	0.9396
EP400NL	1.8070003275384	0.117606031601076	0.256421320065598	0.372
CRSP8P	0.578286500049599	0.117941017879482	0.256844950782277	0.5863
SERTAD2	5.9986493257773	0.117960666282556	0.256857099672511	0.1308
CNTNAP3	2.72101438796463	0.11812228332174	0.257117014942374	0.3349
TIGAR	5.07778175762723	0.118209228542776	0.257275593261435	0.1636
NLGN3	-0.833537795971863	0.118242663898911	0.25731768651073	0.947
JPX	2.84339891364413	0.118267371566466	0.257340778941288	0.3328
DUSP6	3.8876467730256	0.118515223510926	0.257726494391361	0.2141
IMMP1L	3.56063953419837	0.118651833385682	0.257992838290736	0.2395
PHF10	4.44758228328857	0.118730082865831	0.258101499499717	0.1869
DEPDC7	0.996155411743189	0.118917440559553	0.258478008674271	0.4668
ZBTB1	5.84762949277075	0.119013338165622	0.258611647264409	0.143
GADD45B	2.66441648128965	0.119132807193444	0.258822864229861	0.2746
MGC27345	3.76964826628735	0.119188494497403	0.258888969820311	0.2345
SIRT7	5.6386208607006	0.119211321609771	0.258888969820311	0.1354
PPP1R11	-1.91289040606848	0.11926043597142	0.258915271624955	2.0376
ZNF200	3.59818529900674	0.119284947152839	0.258937692654248	0.2296
MYO18A	6.62381016179009	0.119638244228438	0.259642865743506	0.1283
ZFP1	3.89423598737561	0.119937984232549	0.260138747790118	0.1951
MIR589	-1.91175389118587	0.12001044358078	0.260234415661109	2.0305
SLC4A5	3.04001419385015	0.120165898805505	0.260509280203455	0.282
TRMT61B	4.07086870162167	0.120298050966665	0.260705646316584	0.2003
MIR3657	-1.91202647058248	0.120349668651531	0.260705646316584	2.0267
LAMB4	-1.91202647058248	0.120349668651531	0.260705646316584	2.0267
LOC101928295	0.714812468756102	0.120365742708698	0.260705646316584	0.5432
SNHG16	6.84960273207965	0.120384584379201	0.260705646316584	0.1722
SLCO1B7	1.09902496673114	0.120455122336414	0.260810078604412	0.4809
HOXC13-AS	-0.871596343823795	0.120634659005988	0.261091444554038	1.0737
KIAA1549	5.75647419351238	0.120799873664717	0.261373926038858	0.133
ZNF317	4.86606131185203	0.12082781864707	0.261373926038858	0.1759
HOXB-AS3	1.47607738115816	0.120836762476334	0.261373926038858	0.4947
MNX1	-0.468906974800107	0.120884620342057	0.261414385425021	0.8135
STAG3L3	2.80653100474742	0.120920778892903	0.261414385425021	0.3663
SERHL2	1.6106112521036	0.120927064248154	0.261414385425021	0.3928
DYNC1LI2	7.17337517240769	0.120952748033332	0.261418402378621	0.1182
SLC4A1AP	5.37325464340349	0.120957561617672	0.261418402378621	0.1735
ANKRD52	6.72313717831528	0.12109956904837	0.261663360462426	0.1232
ZNF677	1.3880737471566	0.121137044590895	0.261713359296021	0.4332
AP1M2	6.35476434627248	0.121186328006905	0.261788853874578	0.1364
MEI4	-1.03811800277199	0.121623251472347	0.26270161841921	0.9842
EPRS	8.39016656704933	0.121655373244152	0.262739914106854	0.1174
KPNA7	1.00602211476277	0.121926325754004	0.26324506395218	0.483
LOC103091866	0.58952058220703	0.121932529622022	0.26324506395218	0.5475
SNORD11B	-1.91191344995997	0.121956834233245	0.26326640247867	2.0402
NR4A1	1.27308439727859	0.122006748058965	0.263343011653401	0.5221
TMEM70	4.44398650831243	0.122237734169804	0.263714412030898	0.1949
TIMM50	5.81866512644671	0.122258130676968	0.263714412030898	0.1519
SCAI	4.78415606622329	0.122310926959089	0.263781250155361	0.1722
HERC2P9	-1.08037215215152	0.122427841437139	0.263971025543452	1.9506
HSF2	4.52299951525683	0.122457063277589	0.264002851581916	0.1649
VPS4A	6.14875145772667	0.122476861373207	0.264014356031322	0.1278
SCART1	-1.12791286665625	0.122685819528592	0.264371142742443	1.0738
LOC101927843	-1.12791286665625	0.122685819528592	0.264371142742443	1.0738
FAM60A	3.3192901572341	0.122864077086477	0.26466154469507	1.102
SNHG17	3.72194830978272	0.122897603251529	0.264702530080216	0.2052
EPB41L4A-AS1	3.05734548385579	0.122994103154052	0.264738280516953	0.2464
TOB1	4.93706330238099	0.123016651231744	0.264738280516953	0.2127
RTN4RL2	0.619511042570156	0.123020325771047	0.264738280516953	0.53
BNIP3L	5.71632958931635	0.123021487368413	0.264738280516953	0.1364
SNORD103A	-1.91273095102635	0.123059216064136	0.264738280516953	2.0272
FAM20A	-1.91273095102635	0.123059216064136	0.264738280516953	2.0272
CRYGC	-1.91273095102635	0.123059216064136	0.264738280516953	2.0272
UBE2Q2P1	-1.03796166647828	0.123078020024089	0.264747535473049	0.9793
HERC1	5.68367470970752	0.123096132549447	0.264755301110121	0.1412
GLOD4	6.67178875420359	0.123391093990944	0.265327186324931	0.1238
CMTM4	6.80087669277297	0.123429689626025	0.265378920482006	0.1405
TACC2	3.75655976041728	0.123591441773762	0.265695402852307	0.2251
GSG2	4.79471558571811	0.123873857205884	0.266239832487711	0.1557
NLRC5	3.11068828359502	0.123932383715827	0.266302918681278	0.2732
TOMM20	8.19763070439005	0.123964961941434	0.266341572931956	0.1238
YAF2	3.91159669444688	0.124125140289104	0.266622962833025	0.2296
ADAT1	4.78242948772574	0.124243580845979	0.266783205354528	0.1506
SWSAP1	2.60673262703345	0.124355932816978	0.266898884258964	0.2763
POLD1	5.97241830005378	0.124386886283151	0.266933936286024	0.134
UTS2	3.3785149233043	0.124674124471749	0.267393188011778	0.2618
DHTKD1	6.01724504727129	0.124700016388749	0.267417302853635	0.1296
STKLD1	-0.590661396609369	0.124756757824025	0.267507560586728	0.8851
ARMC10	4.6231921120267	0.125012914586104	0.26783661174556	0.2064
NABP2	5.60372548602894	0.125207251663834	0.268127106906153	0.1414
SLC2A13	1.96523626585967	0.125315219059548	0.268326840153778	0.3658
MEPCE	6.7096307586039	0.125338088156916	0.268344334161213	0.1357
EIF2B4	4.59630195725234	0.125460108625017	0.268542589173211	0.1667
KDSR	4.99399717742498	0.125531123742596	0.268663094378059	0.1507
MYLK3	-0.65718618733323	0.125565397947812	0.268704947243613	0.9249
STX1A	3.92599179434828	0.125808239995876	0.269066920028667	0.1865
MIR3916	1.45248545432918	0.1260522377733	0.269462488617021	0.46
OSBPL5	1.24160387927118	0.126286192623165	0.269867813710464	0.5213
PITPNC1	2.55080751259359	0.126470547343109	0.2701668982326	0.3075
ADH5	6.78777675649295	0.126581050779282	0.270371318945429	0.1184
BSPRY	4.84541831323329	0.126690153200215	0.27050940781557	0.1561
LOC102723809	0.545799353542484	0.126770345216971	0.270646470504309	0.5888
DGCR5	-1.38132085263221	0.126810223216032	0.270670809661157	1.4771
MAPKAPK5	4.89192349697121	0.126958184160726	0.270954946228457	0.1682
DERL1	6.55226453689243	0.127205946316114	0.271333190954745	0.1266
LOC101927919	-1.22313920941386	0.127376410904582	0.271604968406417	1.1697
PIP5KL1	1.10466772513247	0.127572144061267	0.271883850336503	0.6164
APBB1	-0.355161151606699	0.127843908175616	0.272431234697565	0.7502
MYOF	8.67451594564134	0.127997245950687	0.272630699110459	0.1168
FAM25C	-1.43931263457027	0.128151440640975	0.272927286554089	1.7376
TP53I11	-0.759671840682265	0.128186907680705	0.272934116853768	0.8929
TMEM38B	5.09964189694187	0.128210855274649	0.272934116853768	0.2081
RBM48	3.90138195675512	0.128454722734537	0.27338183938467	0.1943
CSAG1	4.72457661142799	0.128483298401504	0.273410781631642	0.1587
NELL2	-1.38244890591024	0.128683958277201	0.273773959015102	1.4884
CEP126	3.52126500475258	0.128885107775882	0.274138008570023	0.237
HMGXB3	5.59119133075749	0.128955010834181	0.274208719369503	0.1413
SNORD1A	-1.2745462407229	0.129024679429905	0.274208719369503	1.0408
HACD3	7.24559747977902	0.12906261279468	0.274208719369503	0.1186
SYTL2	2.96100847233971	0.129076835336019	0.274208719369503	0.2556
ITCH	7.5708750086325	0.129087272377023	0.274208719369503	0.1211
CSE1L	8.77637505570221	0.129114824364491	0.274208719369503	0.1161
SHB	4.85204201424534	0.12912863499231	0.274208719369503	0.1495
STON1	0.0287813495439628	0.129382541632602	0.274715943247824	0.7011
SUCLG1	6.5032207685616	0.129418389875642	0.274760102985198	0.1343
LOC100134317	-1.2748554741704	0.129567275571445	0.275009504400952	1.3525
ZXDB	3.67400289226413	0.129581055918985	0.275009504400952	0.2183
STAM2	4.67104898104414	0.129714512022979	0.275260738287982	0.2
SLC7A7	0.839322654798305	0.130165620128978	0.276089643438436	0.5058
FAR1	6.23912976704769	0.130355971429598	0.276280677909128	0.1455
SENP5	5.63919444811311	0.130709945449193	0.276280677909128	0.1457
PTPN4	5.20206187487395	0.130740939872617	0.276280677909128	0.1427
ZNF33B	5.49040780448827	0.130888155707627	0.276280677909128	0.1484
ALOX15P1	0.186465627078777	0.130914314749898	0.276280677909128	0.6314
P2RY11	1.11725911588647	0.131170683629621	0.276280677909128	0.4772
ARG2	4.17023962181274	0.131245231412614	0.276280677909128	0.1755
ADCY3	5.11467359516283	0.131262759782947	0.276280677909128	0.1421
CORO1B	5.97037104118134	0.131306639700529	0.276280677909128	0.1269
C10orf126	-2.49720583919007	0.131451247169078	0.276280677909128	4.1778
RRAGD	-2.49720583919007	0.131451247169078	0.276280677909128	4.1778
HYMAI	-2.49720583919007	0.131451247169078	0.276280677909128	4.1778
CELF6	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
SCARNA21	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
HAGLR	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
TXNRD3NB	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
PXT1	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
LOC285740	-2.49747959492362	0.131451247169078	0.276280677909128	4.1726
PYY	-2.49775329968566	0.131451247169078	0.276280677909128	4.1674
LINC01554	-2.49775329968566	0.131451247169078	0.276280677909128	4.1674
STPG2	-2.49802695349474	0.131451247169078	0.276280677909128	4.1622
SMAD5-AS1	-2.49802695349474	0.131451247169078	0.276280677909128	4.1622
ZNF644	5.7041172661724	0.131470352852716	0.276289025173153	0.14
RASGRP2	-1.27497408695115	0.131495435964102	0.276306762236209	1.0451
TMPO	8.44132697438603	0.13156903249175	0.276369390447988	0.1377
HCFC2	2.73402530160968	0.131595433962774	0.276392802856006	0.289
DHX35	4.07198170321564	0.131738881532405	0.276662259433519	0.206
KRT32	-1.55803296957641	0.131766550909655	0.276688538464075	1.565
LSM12	5.02026169266672	0.131825908260813	0.276772737749271	0.1827
RAD54B	5.19030164271788	0.131836970172418	0.276772737749271	0.1509
TWISTNB	5.67713055977861	0.132098539785452	0.277258098680526	0.136
PI4KB	5.46005566298119	0.132379316889162	0.277687786869878	0.1322
ANKZF1	4.81474169738656	0.132408013218604	0.277716071842697	0.1517
POC5	3.81329958584392	0.132463137231697	0.277799774072586	0.1909
RP1	-2.17587516515473	0.133079801699074	0.278676859350574	2.4741
TEX14	-1.12817784616102	0.133177102723393	0.278848627975485	1.3077
WHAMMP1	-0.301475178063319	0.133208793580385	0.278882997202236	0.7296
MYT1L	-2.17544197029683	0.13325481667972	0.278885050474401	2.4684
ZNF560	1.61387699454915	0.133334344807927	0.278953907725592	0.3859
USP28	5.32308646875684	0.133556704314127	0.279291087509588	0.1364
GCOM1	-0.249169673632565	0.133596159225712	0.279341596933295	0.7224
FMO4	-0.760630728270672	0.133675752629406	0.279431763403479	0.891
FBXL4	3.80830389338427	0.133685200567813	0.279431763403479	0.2022
CDC45	4.96061668441752	0.133700935878866	0.279432660034868	0.1564
TMEM120A	3.24210635002215	0.133985644149698	0.279835478732054	0.2322
CYB5R4	4.82320679946782	0.134044553992259	0.279894473027871	0.1874
SIKE1	6.05868099148872	0.134154712334641	0.279964383674121	0.1417
ZCCHC9	4.63778548329492	0.134536837921948	0.28063351383719	0.1866
SNHG6	6.42501295117412	0.134676401876114	0.280892538861001	0.1508
AKTIP	4.33478124993203	0.135131554388935	0.281745278314801	0.1858
DGUOK	5.41712314486132	0.135182630465195	0.281787406002809	0.1649
C4orf36	-0.0824856467230179	0.135443104800441	0.282298130064716	0.6864
KAT8	5.26398628585609	0.135461994402342	0.282305270526158	0.1366
RFC5	5.73715753810407	0.135706186330301	0.282667076152379	0.1326
LOC389641	2.93924321343502	0.135707527406143	0.282667076152379	0.351
GYG1	4.57688432398963	0.136078476470434	0.283298969830567	0.155
UHRF1BP1L	4.92985196855717	0.136113300064379	0.283339156895703	0.1428
ARHGEF5	4.66954415610413	0.136186984524747	0.283460219984469	0.163
RAB20	4.28676982488802	0.136289494355382	0.283608914732914	0.1962
CATSPER1	1.42814506879884	0.136671656899303	0.284274554899587	0.4033
CXorf56	5.85358814263257	0.137322869317926	0.285401446068769	0.1396
MGAT1	6.41832859485842	0.137544534159668	0.285699512529173	0.1213
MED30	3.93724427116171	0.137673004507688	0.285836275479626	0.2317
ZMYM4	6.91846024793741	0.137831822737361	0.286068412448074	0.1189
KMT2E-AS1	2.89986622492781	0.138089933000833	0.286506400370861	0.2531
RRP1B	5.98892993280529	0.138200721606101	0.286638533701544	0.1249
SLC25A43	5.71759222723776	0.138405933424042	0.286966351003897	0.1411
PRPF40B	2.62164760026923	0.138717835591397	0.287482804827238	0.2813
RAD51B	2.53538783744053	0.138750654742499	0.287482804827238	0.2762
ADPRHL2	4.67666539511046	0.138758609044266	0.287482804827238	0.1486
RASGEF1A	4.01944330960352	0.138760144844519	0.287482804827238	0.199
RUNDC1	4.09589480723962	0.138765253951447	0.287482804827238	0.2061
ZC3H12B	0.0880375158650995	0.138945964571897	0.28774367755571	0.6287
RARS2	5.59036687813114	0.138954221150917	0.28774367755571	0.1501
LINC00882	0.921814863412491	0.138994329338077	0.287761451167603	0.4993
C18orf21	3.48960297942709	0.139257261258617	0.288273110504288	0.2252
ZNF81	2.55426184510434	0.139280543998773	0.288288618054604	0.2723
STX16-NPEPL1	-2.17614817620388	0.139488646827326	0.288539240496608	2.4679
NT5E	6.78285620846449	0.139489871080988	0.288539240496608	0.1297
ZNF738	3.76004837155882	0.139494314572932	0.288539240496608	0.1915
SMCO2	0.814679504511905	0.139842725449114	0.289124438935337	0.502
PTPRK	1.20222836776028	0.139875299481699	0.289145881417874	0.6159
FAM172BP	0.457524901648754	0.140153161371129	0.289635059315297	0.5474
ELMO1	2.42195084733416	0.14017323843363	0.289643762404566	0.3099
ITGB2-AS1	-0.467383669260167	0.140509745583192	0.290142055804406	0.804
HOXC8	2.16731022321678	0.140559104447206	0.290211152543339	0.3507
PDIA5	4.78816332824591	0.140680723919076	0.290429412627688	0.145
NFATC2IP	6.20795025661511	0.140721722837782	0.290481204446692	0.129
ZNF354A	4.05538448521067	0.140936980812438	0.290809230068994	0.1759
MFSD5	4.3506185686799	0.140990810933546	0.290809230068994	0.1832
CC2D1A	5.28456392617964	0.14099213931533	0.290809230068994	0.137
LINC00669	2.05508618973588	0.141590687640001	0.291813004465551	0.3297
LETM1	6.05693843085033	0.142072603448279	0.292575008296873	0.1235
ELAVL1	6.7256996435107	0.142408291872392	0.293200155229771	0.1359
CDC42SE1	5.5970045523192	0.142490442883145	0.293336211690876	0.1271
PPP2R2D	4.86009241930375	0.142696257372488	0.29362746557621	0.1644
KHK	2.30549093967827	0.142883272351286	0.29394602434585	0.2917
USP43	3.58646720251547	0.142914229998198	0.293970092236852	0.2261
PLK3	2.41790571949724	0.142927176747058	0.293970092236852	0.2919
RRAGA	4.63919027389069	0.142976939431574	0.294039315789435	0.1677
DTD2	4.06804852664978	0.143230850354395	0.294394672835497	0.1779
ZNF746	4.15338210866686	0.143273943415989	0.294417954862934	0.1776
RPL7	9.78584244706954	0.143333973659179	0.294475019482554	0.1309
SNRNP200	8.71199099013735	0.143494900822939	0.294772466459274	0.1161
TMX2	6.91241262282704	0.143605825652278	0.294967141438793	0.1317
RAD51-AS1	0.48991384718449	0.143628826098168	0.29498119577547	0.588
ZNF274	4.67710447836775	0.14366394872012	0.295020140363836	0.1482
ECSIT	4.52728214808199	0.144173860599306	0.295934112784003	0.1551
DCAF4L1	-0.760898604542175	0.144878183805456	0.297233119111642	0.8862
POP7	5.70681966614282	0.144903411658894	0.297233119111642	0.1279
F3	8.9352659402083	0.145327248917627	0.297966560673876	0.114
ARHGAP23	2.791527087757	0.145540338260814	0.298369951183539	0.2707
ARHGEF28	5.89815494579803	0.145644659249286	0.298550291854364	0.1251
RNR2	13.4778171995376	0.146240118396811	0.299669951897203	0.1551
VWA9	5.74733889018808	0.146340061445813	0.299783117815483	0.1346
C3orf17	5.89848831220118	0.146344607031748	0.299783117815483	0.1235
MLLT10	5.09957662747784	0.146536781440097	0.300109432574648	0.1689
C11orf84	5.43519472305604	0.146558314439014	0.300119864094071	0.1417
KPNA5	1.79231083774061	0.146716726853187	0.300376871754154	0.3681
TPM3	9.64038051722804	0.146738681013014	0.300388131932448	0.123
TPTE2P5	-0.199510814809204	0.146822934014472	0.300526906981523	0.678
PARP16	3.62315032912837	0.146904404446512	0.300653301743506	0.1943
PHLPP1	4.93003019156841	0.147058909489375	0.300874980571336	0.1455
LOC101927989	1.14592910478727	0.147145767589857	0.301018952613227	0.4203
LIFR	5.14496992386947	0.147415637865229	0.301537242001974	0.1782
TRNQ	-1.17530182587172	0.14756811361199	0.301747701848174	0.9598
AGAP9	2.94200778253714	0.148040196099464	0.302611333556356	0.2802
BTN2A2	3.29554008741361	0.148101503953342	0.302639529330616	0.2187
RPL36AL	7.83838844020011	0.148180627081054	0.302762789926327	0.1363
TNFSF13B	-0.0157293897636588	0.148303313828238	0.302979554302632	0.6139
PLRG1	6.16474151279056	0.14905017990785	0.304335095000304	0.1324
KATNB1	4.13106963186288	0.149107382284625	0.30438380532127	0.1685
ANTXR2	1.51730071254196	0.149494365484283	0.305021404391148	0.3602
ZNF513	1.79378850689983	0.149509042989684	0.305021404391148	0.3417
SNORA14B	-0.993533159704363	0.14951996866216	0.305021404391148	1.0595
RBM18	4.54957413795682	0.149692611049234	0.305203072070003	0.1597
GLI1	-1.99407267778524	0.149801362875901	0.305356596768921	1.8786
YBX2	-1.99407267778524	0.149801362875901	0.305356596768921	1.8786
P4HA3	0.256852067082786	0.150586902789011	0.306786574859524	0.6027
RAD21	8.64522004209677	0.150622012644619	0.306794440811007	0.1136
DRG1	6.30053623267851	0.150985462318006	0.307410923959416	0.1155
RPAP2	3.92553592588946	0.151303053857967	0.307936293336794	0.1897
LINC01515	2.29056727228267	0.151862777381008	0.30891979519869	0.2975
ACKR4	-0.381020391085107	0.151870900630382	0.30891979519869	0.9203
PDZK1IP1	0.146661923504013	0.152163773356611	0.309389534091763	0.5691
LOC100505715	-1.17572876070228	0.152282804035582	0.30955070376056	0.9644
OPLAH	2.27392810684047	0.152589388144703	0.310104850269365	0.3027
ENO2	4.99122278931901	0.152794590677334	0.310383670569201	0.1433
SNORD76	0.590450605766575	0.15299639968319	0.310724471311193	0.5819
LRFN1	2.23541120454043	0.153043003901541	0.310784547188712	0.3057
ZGPAT	4.49419590836271	0.153210010637753	0.31105448778946	0.1648
STX11	-1.38089201387422	0.153260627219134	0.311104559322481	1.4439
ZNF845	4.28052185654582	0.15326875583624	0.311104559322481	0.1639
NOP14-AS1	2.15193416524538	0.153361708032315	0.311210819567642	0.3018
ZNF320	4.87450754053442	0.153362103847855	0.311210819567642	0.1441
ARID4A	4.2840024244633	0.153372247132454	0.311210819567642	0.1653
LRRC20	5.57538950509339	0.153912314491983	0.312167893941301	0.1254
ITGA1	2.41555928648867	0.154080333522162	0.312404550064482	0.2863
POLR3A	4.7943325788644	0.154199673853413	0.312577087038408	0.1454
KITLG	5.13680373337882	0.15422379698851	0.312591277653184	0.1952
LOC101929125	-0.465785876167069	0.15425787585456	0.312602051876499	0.8262
EMB	4.78372442021722	0.154384517742099	0.312778132937494	0.1427
GATAD2B	1.12564228939163	0.154745473249462	0.31347462934334	0.7268
ABHD2	7.05443065597808	0.15538406270528	0.314635331277372	0.1174
GVINP1	-0.873211435152642	0.155426926845494	0.314645595086643	0.8677
LOC105376780	-0.873211435152642	0.155426926845494	0.314645595086643	0.8677
ACOX1	4.92247091063186	0.155462472311161	0.314682658222924	0.1452
ZNF780B	3.88305724127875	0.15566611499671	0.315015731851976	0.1758
CENPN	6.98168060646604	0.155682558666383	0.315015731851976	0.118
P4HA2	4.5127488735597	0.155696042314876	0.315015731851976	0.1507
TJAP1	4.56300442900241	0.155775130459787	0.315016547161838	0.1474
C1orf145	1.31204856543454	0.155855472293522	0.315128752042368	0.4178
SIN3B	5.66074845935002	0.156138527390321	0.315530700493584	0.124
NUDT6	2.03849906363723	0.156183079656746	0.315574358400731	0.3543
POU2F2	0.166819774396497	0.15623101569831	0.315580423115127	0.6013
MAPRE1	8.30973215794689	0.156365922274321	0.315776136840708	0.1072
CCDC67	-0.690950416606816	0.156418986761563	0.315824208422354	0.8515
IL4I1	-1.76004521816511	0.156424325841089	0.315824208422354	1.6701
TTC19	6.39535302407036	0.156590721402322	0.316055302368246	0.1221
SLC9A9	0.167228846477437	0.156955630867019	0.3166867812896	0.5986
SZT2	4.6842788281275	0.157246481147116	0.317168463133548	0.1679
NCOA6	5.9386032598258	0.157303420264293	0.317248258986404	0.1334
ING3	4.4639850360053	0.157325884341484	0.317258515910542	0.1544
TRAF1	0.905048045182674	0.157723547930154	0.317919961467693	0.4426
LOC101929950	-1.2250308962742	0.157848551930057	0.318066574396813	1.1241
PLCH2	-1.76020431872321	0.157872919358117	0.318080566802978	1.6771
FIP1L1	6.18467640968437	0.157983621514637	0.318233365813883	0.1367
GUSBP2	0.825471622437519	0.158050275281395	0.318262279454792	0.4773
HPCAL4	-1.43873217402097	0.158458038603616	0.319013007581343	1.3864
VPS54	5.29990400704974	0.158688493474945	0.3194417396492	0.138
MRPL17	5.6843633064767	0.158913087434644	0.319717045604174	0.1269
ZBED3	1.18600003821403	0.158930334621926	0.319717045604174	0.4387
MRPS27	6.54703699845025	0.159040221498681	0.319873906759573	0.1159
CDT1	5.51669652082835	0.159226369216761	0.320171450206101	0.1286
MPHOSPH6	4.99096166094717	0.159255774239066	0.320175806699313	0.1466
SNORD6	-0.248035467486364	0.159434934951924	0.320414373897218	0.7829
PCGF1	4.260518879667	0.159757052989677	0.32099105870345	0.1894
TTC7A	6.1324922060225	0.159821454114171	0.321049787225827	0.1217
TDG	5.5332108732838	0.160239067764636	0.32174707667303	0.1244
FBXL19	5.92713567611309	0.160531477826702	0.322202547427757	0.1214
MRPL45	-1.43912246527471	0.160536501501034	0.322202547427757	1.0226
HNRNPC	9.63170056382527	0.160695288090484	0.322485784256335	0.1378
CRLF3	4.44176389213158	0.1609693790042	0.322893855960958	0.1929
TAF11	5.13716945793777	0.161078760639581	0.323077769087694	0.1397
CDC42EP3	6.38639324843986	0.161803551668141	0.324282098941001	0.1154
LAPTM4B	7.41191049364665	0.161870192115091	0.324380046899352	0.1067
SRSF7	7.25659493853837	0.16208309852925	0.324735408993633	0.1112
ITGA6	9.29476118462735	0.162213855032627	0.324961718147223	0.1105
PHB	7.94262206146637	0.162560174038343	0.325584041387163	0.1155
MEAF6	6.0658710845932	0.162614432069737	0.32565698462759	0.127
NFIL3	3.12401433455624	0.163080061942867	0.326517834045732	0.2407
ZNF286B	1.49505553000063	0.163441881683348	0.32717050351	0.3773
METAP2	7.36793394636024	0.163545899665513	0.327306944123394	0.1264
FBXO5	5.31767498587446	0.163949266008242	0.32807290131515	0.1303
ECM1	3.32059397475596	0.164382420866793	0.328764841733585	0.2071
WDR7	3.48272786686259	0.164463357401401	0.328782638274199	0.199
SUDS3	6.58299978986721	0.164574848837913	0.328933483729466	0.1159
PIM2	1.70609328267693	0.164756609525596	0.329260718500195	0.3458
LOC652276	2.26512448586338	0.164816346652232	0.329344048214004	0.2963
RASGRF2	0.779657229963564	0.165099330547577	0.329873413426351	0.5309
PAFAH1B2	6.82997476421397	0.16529107439574	0.330205403780014	0.1141
NDEL1	5.65008244601764	0.16565433108188	0.330837486952282	0.1201
NUTM2F	2.40057055654077	0.165706035499518	0.330904548685102	0.3084
LSM8	6.76142834385209	0.165768486381207	0.330956855574728	0.1373
XYLT2	5.03967508281071	0.166584996007672	0.332377416494015	0.1541
ME1	7.66493799393354	0.166589250707726	0.332377416494015	0.1117
HOOK1	5.98752369928992	0.166698752983982	0.332559549172285	0.1271
ARFGAP2	6.30220836764698	0.166913542001623	0.332878918809442	0.1516
MREG	5.43863781771561	0.16697243562995	0.332959998346298	0.1271
MRPL1	5.0868180984728	0.167135964974104	0.333152961534715	0.1685
SLIT2	3.51369382083611	0.167160447395815	0.333152961534715	0.2052
KCNE5	-0.223916937534052	0.16777531406097	0.334305406406579	0.6482
TBCEL	3.56841200097321	0.167938232422016	0.334583988845379	0.1886
SNRPA	6.76150698128656	0.168146362611208	0.334898537620578	0.1254
VMA21	6.85083446056619	0.168185410957454	0.334939769001777	0.1191
PELI3	3.24630674548873	0.168308263330355	0.335074771576769	0.2494
RNU6-33P	-1.76102040096633	0.168336610558407	0.335075478058786	1.6647
NBN	6.81757369871066	0.168368003730843	0.335075478058786	0.1187
TWIST2	2.24356184268204	0.168368166521991	0.335075478058786	0.2942
LEMD2	5.56324824978075	0.168400389526148	0.335075478058786	0.1196
DPF2	5.84790588805932	0.168513021801031	0.335263047733176	0.1211
