logCPM	PValue	FDR	log2FoldChange
MESTIT1	-1.43925903380205	0.0902180002051383	0.208351652339659	-1.484
DCAF8	6.41339924390144	0.0902527103012012	0.208405448932296	-0.1365
METTL20	-0.0166673873322896	0.0906228476981878	0.209207221494451	-0.8075
IQCH	1.73420846445971	0.0906848089650901	0.209323792194549	-0.5082
TSPAN2	5.01383721809476	0.0907099248037091	0.209351147825785	-0.163
LOC105376114	0.72478100328163	0.0908233453290582	0.209537595390786	-0.5663
CLPTM1L	6.55920741943698	0.0910946428457822	0.209951243503674	-0.2888
SNORD45B	-0.559677235503648	0.0913694868136661	0.210478403945778	-0.9306
ZNF396	-0.559677235503648	0.0913694868136661	0.210478403945778	-0.9306
ZNF418	1.38130446954849	0.0914652087526239	0.210672325383283	-0.474
PRKAR2A-AS1	-0.623255623366482	0.0915523070240471	0.210846337458181	-0.9953
FAM50A	5.7991178725383	0.0917094712613377	0.211155014169124	-0.1431
BNC2	2.25688923846195	0.0918348773737988	0.211373394546103	-0.3751
RENBP	1.7218231925109	0.0919461217023002	0.211539810686477	-0.4194
TSACC	0.810946295136678	0.0919777041998602	0.21158580744363	-0.5452
RALBP1	7.25416919342393	0.0920050598711841	0.211622070430684	-0.1476
RAB6A	7.52100227357625	0.0920864018571471	0.211782483283456	-0.1338
EIF5A	10.2114844183342	0.0921265650357761	0.211821482530621	-0.1535
ARHGAP31-AS1	-0.99787210016555	0.0921968453876782	0.211929691437604	-1.2275
ICE1	7.4994465940788	0.0922594415518727	0.212020186929883	-0.1292
KRT10	5.32397262928075	0.0924301239522502	0.21230552879621	-0.1652
CYTH2	5.4741319626857	0.092463963926948	0.212329827100675	-0.1583
IRF2BP1	4.22895217275027	0.0925670994638009	0.212459764622976	-0.1901
IGFL1	-1.62242864828445	0.0929243912970334	0.213199407756522	-1.6627
SOX7	4.69905380621977	0.0929893718497968	0.213321685409637	-0.1727
TECPR1	3.31668752126263	0.0930127466829773	0.213348498987867	-0.2524
GMPR	-0.329705820162231	0.0930480181788488	0.213402590436315	-0.8629
POLD2	6.97662724676269	0.0932279624241492	0.213788428842516	-0.1391
PPP1R3F	1.07437826912512	0.0935859123993685	0.214501496140976	-0.5098
CERKL	0.127479549840642	0.0936074501047127	0.214523927832241	-0.8103
CKLF	2.48026653248254	0.0938332833440934	0.21496052462414	-0.4548
CAMSAP3	4.10918894513354	0.0939266580744644	0.215147436613227	-0.1985
CCDC24	3.94235105278795	0.0939432073624462	0.215158348213376	-0.2101
MAPK8IP2	-0.955386026606879	0.0940854833879333	0.215430149846997	-1.0473
CYP4F3	4.16513505944631	0.0942050211918775	0.215649763871964	-0.2038
FAM132B	1.98074885495628	0.0942342373255804	0.215689598372091	-0.4016
LIME1	2.53214751644565	0.0942547299896672	0.215709458529693	-0.3277
FOXE1	2.764167204505	0.0944845830981503	0.216181294528115	-0.287
CYP26A1	-0.249362350380294	0.0946250879165419	0.216475639724861	-0.8679
TMEM116	3.39862373795179	0.0947812557708771	0.216778577468446	-0.2735
DPY30	6.24787329606401	0.0950058103470723	0.217210528953807	-0.1512
LOC101928747	1.2661777260141	0.095083165582303	0.217360164146071	-0.5177
HUS1	4.67409667774169	0.0951197489155431	0.217416568949813	-0.1704
LPGAT1	6.40606053879117	0.0955597489452839	0.218258323125873	-0.1391
GNA11	5.92383697223336	0.0958400585664022	0.21881642185946	-0.1421
TRIM4	3.51259365667456	0.0959518976972345	0.219016984791287	-0.2436
KIF18A	5.97636020684204	0.0959912334792983	0.219060178596608	-0.1461
DNM3	0.126506951268663	0.0959956205120787	0.219060178596608	-0.7252
SPC25	1.96586215803448	0.0960126255211142	0.219060178596608	-0.9733
PDE6A	0.5143206568215	0.096033475618815	0.219060178596608	-0.6422
LRGUK	-0.153736804560259	0.0962054791839723	0.21937637121941	-0.7721
DNHD1	2.06685216537624	0.0962978880599754	0.219532248304559	-0.3748
ZNF334	1.23169563826421	0.0963184563612874	0.219541338656614	-0.5806
POGLUT1	3.360435163151	0.0963853911281555	0.21964944456817	-0.245
MBIP	3.70577673759714	0.0965677713782226	0.219982684587077	-0.2631
MDM2	6.64784924650211	0.0967493615127931	0.22034136025169	-0.1301
KIF17	-0.626426401285455	0.0968034387199606	0.220409525726066	-0.9853
PHYHIP	0.201381182981613	0.0968500329159199	0.220488115839012	-0.6742
LINC01504	1.14497146191575	0.0969929586954538	0.220730921708328	-0.5242
ABCA2	5.55498851606966	0.0974096098860931	0.221582301386054	-0.1525
ABCC9	-1.8340784731369	0.097488745445622	0.221693390241066	-1.9233
HIST1H4D	-1.8340784731369	0.097488745445622	0.221693390241066	-1.9233
CUEDC2	4.715360102578	0.097600302612734	0.221891796326036	-0.1781
GBA	1.02497638660399	0.0976478142168883	0.221953968564509	-1.4527
RP9P	2.94148752552182	0.0976519651353055	0.221953968564509	-0.3478
STXBP1	4.94398873885404	0.0978354165912547	0.22234325473546	-0.1597
LDHAL6A	-1.49734887706935	0.0980836782880968	0.22285197645644	-1.3678
TULP1	-1.174814920332	0.0984684771055741	0.223474557701645	-1.251
CC2D1B	4.68007424810823	0.0984801060862036	0.223474557701645	-0.168
EFHC1	4.32795972673776	0.0987068860798986	0.223905679954601	-0.2009
DPH6	3.14353156708445	0.0988916690196267	0.224241250729388	-0.2564
ESYT1	5.81836945393496	0.0989303097861807	0.224273157265183	-0.1554
ELAC1	2.06282350023661	0.0990414554995484	0.224468596631885	-0.3853
CIB2	1.68178517945604	0.0990534078914586	0.224468596631885	-0.4086
ADCK4	3.50517313437707	0.0992418474849772	0.224867713502016	-0.2852
MYLK2	-1.49886915166236	0.0992751718890316	0.224915306280238	-1.8427
MYH10	2.28572416681381	0.0993879455601875	0.225142863152598	-0.429
DLEC1	-0.9539569056294	0.0996083785795267	0.225558243531114	-1.0684
IL17RC	3.73759925310133	0.0999974732326404	0.226270931003357	-0.3111
WDR54	4.04221183989216	0.100163750414783	0.226591007134111	-0.1943
GUSBP1	3.53593917348481	0.10030833752091	0.226833768088905	-0.2365
C19orf54	4.41274265361351	0.100425602778818	0.227070820452081	-0.1794
ZNF653	2.28803225203297	0.100474797767518	0.227148394859676	-0.3341
POC1B	3.58745538809449	0.100496790185477	0.227148394859676	-0.2314
YPEL2	1.72494638010252	0.100532145392878	0.227176803554599	-0.425
FUNDC2	5.87662675758916	0.10055945395244	0.227176803554599	-0.1458
CTSE	0.971412209476002	0.10055958312471	0.227176803554599	-0.513
SPDL1	6.61792410371612	0.100572938768122	0.227178862923886	-0.1329
ZNF252P	4.38032551378714	0.100596033022199	0.227202917091831	-0.192
C11orf44	-1.32766125680289	0.100636263546806	0.227265663942416	-1.3131
LOC101928043	-1.44097332087858	0.100945697512411	0.227851712881624	-1.4607
ROMO1	6.30581968418522	0.101105583040255	0.228156183434228	-0.2832
FSCN2	2.05979383773003	0.101202899243179	0.228323550022874	-0.347
SH2D2A	1.60044593226109	0.101208164182552	0.228323550022874	-0.4187
CRTAP	7.06651295230057	0.101217270504772	0.228323550022874	-0.1322
C9orf84	-0.276685833356173	0.101383038349472	0.228640981853978	-0.8213
RAB11FIP4	4.86865596104629	0.10147400047854	0.228752935755262	-0.1649
GPX8	5.8302401378742	0.101486224406705	0.228752935755262	-0.1468
DMTF1	5.31123313271575	0.101495331924716	0.228752935755262	-0.1471
WNT3A	-1.69084317928068	0.101656159166114	0.229002324992175	-1.4968
RNU6-45P	-1.69084317928068	0.101656159166114	0.229002324992175	-1.4968
LOC101928103	1.56803184786248	0.101690557510597	0.229027368928614	-0.4324
UQCC1	4.92410637441213	0.101758829283551	0.229124532312991	-0.1567
ZNF16	2.59043071023821	0.101767188018495	0.229124532312991	-0.3092
GULP1	4.64102775115627	0.101796277613283	0.229124532312991	-0.2516
CELA1	-2.08215234584459	0.101810813218831	0.229124532312991	-2.4483
SH3GL3	-2.08215234584459	0.101810813218831	0.229124532312991	-2.4483
LOC101928304	-2.08215234584459	0.101810813218831	0.229124532312991	-2.4483
MLXIPL	2.16230423711943	0.10183593064305	0.229152629948361	-0.353
C12orf66	3.49984788763861	0.101936371590672	0.229322292022095	-0.2324
PCDHB4	-2.08187938207618	0.102364613947172	0.230143890667436	-2.4316
ARID3C	-2.08187938207618	0.102364613947172	0.230143890667436	-2.4316
SIX5	3.69313201482571	0.102402792696141	0.230201377103898	-0.2187
CDC25A	4.82971241366921	0.102435675614007	0.230218600764411	-0.1601
TMEM44	3.59219820926131	0.102452021504455	0.230226994655999	-0.2188
DCHS1	-0.872493833918891	0.102918547348034	0.231076251431031	-1.2217
LOC101930452	-0.872493833918891	0.102918547348034	0.231076251431031	-1.2217
ZNF660	0.274873570704476	0.102967104409556	0.231156844331144	-0.7036
PFKFB1	-0.728575162525268	0.103237743436857	0.231690781044046	-1.1816
RMI1	5.26463042455064	0.10329313239681	0.231774757256167	-0.1597
NEDD8	5.71831426223988	0.103407064271216	0.231944878404634	-0.1762
LRRC10B	-1.22431778041012	0.10361256949499	0.232348737096246	-1.1333
MAP4K5	6.19803852305288	0.103852212349437	0.232771760423735	-0.1329
ERBB3	6.25207857175389	0.103976215878915	0.232992487674661	-0.1318
PLA2G4B	-0.998027933502725	0.103992497381076	0.233000372139043	-1.2097
PARN	2.79531294996732	0.104068734648951	0.233113965613651	-1.0855
VKORC1L1	6.66979099725946	0.104102962526199	0.233162027220989	-0.1304
ANKRD26	4.72798016181522	0.104168825900141	0.233280923164005	-0.1705
GPX3	6.33063115061511	0.104281202072707	0.233503940272211	-0.1517
GADD45G	0.472978233404315	0.10454701952316	0.234013044190143	-0.6569
MIR29C	-1.32867477134021	0.104625629986024	0.234102892636948	-1.2739
HIST1H2BO	-1.32867477134021	0.104625629986024	0.234102892636948	-1.2739
DET1	1.51408300993973	0.104674332711211	0.234128787655128	-0.4278
FOXP1	3.32902481846634	0.104675677302868	0.234128787655128	-0.2448
NUDT1	5.26785284172246	0.10469440552517	0.234141990354956	-0.1492
RTFDC1	6.84599105626372	0.104747632110992	0.23423233363771	-0.1265
SLC25A39	6.59102382813879	0.104785200441364	0.234287644734543	-0.1363
UQCR10	6.53162645758379	0.10482102577145	0.23433904561396	-0.1284
GLYCTK	1.35035502220291	0.10483800184062	0.23434829944929	-0.4447
FRMPD3	-1.22458795610579	0.104871240044239	0.234393897924539	-1.1389
Sep-03	0.987174532092291	0.105104787551842	0.234772176868522	-0.6114
IQCA1	3.56787725655851	0.105268652317375	0.235109434390262	-0.2265
CD81-AS1	-1.62426228242386	0.105414243097755	0.235361948927432	-1.6341
GPHA2	-1.62426228242386	0.105414243097755	0.235361948927432	-1.6341
LITAF	7.83807931797066	0.105469211094547	0.235442151839332	-0.1373
TDP1	3.29068371811881	0.105533595283404	0.235557074886151	-0.2438
WDR92	4.57256364970132	0.105564325267094	0.235578171990762	-0.1828
PPIP5K1	3.34546618198729	0.105697976269703	0.235808658777918	-0.2818
LINC01023	-0.0618358981282667	0.105851162707822	0.236092709394502	-0.7066
IDNK	1.39653961535395	0.105906190194087	0.236157738876664	-0.4735
TAF7L	-1.62485057732379	0.105971520396108	0.236165778460889	-1.6199
TDRKH	3.65560646274742	0.106122449578412	0.236437812973332	-0.2316
RPGRIP1L	4.29769706398	0.106188846053492	0.236528010438329	-0.1911
ENOSF1	4.39778544782894	0.10640457395688	0.236921807800562	-0.182
ESPNP	-1.49719064277306	0.106732045099075	0.237564035031543	-1.386
GANAB	8.77684275911503	0.106778674113878	0.237638848546014	-0.1314
GRHL2	6.89220308159384	0.106813259043349	0.237668609264474	-0.1425
RPUSD1	5.16112575988595	0.106818083863662	0.237668609264474	-0.1623
LLGL1	4.97547092791475	0.106895441506925	0.237772405962501	-0.1783
CMAS	6.84687396655715	0.106920693561096	0.237772405962501	-0.1251
RACGAP1	7.06466979094594	0.106927823576854	0.237772405962501	-0.1396
DAP	7.70653255944714	0.106929856099481	0.237772405962501	-0.1256
USP1	7.44862672537172	0.106978209776776	0.237850955752628	-0.1237
ACVR1C	-1.62457925815396	0.107068291350955	0.237970299085375	-1.615
DISP2	-0.354485686807253	0.107158955872749	0.238078848535099	-0.829
LOC101928650	-1.6911148604622	0.107474809047226	0.238722486186416	-1.5035
TTC21B	3.29229036587035	0.107599142765492	0.238934259850225	-0.2422
SRMS	0.516681700047859	0.107635591203344	0.238934259850225	-0.5912
PPARA	4.96456770070963	0.107746693880516	0.239122738084451	-0.1597
ARHGEF39	3.14048063717132	0.107810527360589	0.239206245441774	-0.255
ARHGAP27	0.934903974560098	0.107828292282547	0.239216588152896	-1.0138
ACPP	-0.152341318220958	0.107885172918529	0.239284621163972	-0.8807
HSPBP1	5.86024760857767	0.10790688971929	0.239303714615568	-0.1821
LINC00852	-1.1314101314934	0.107995848987119	0.239471908066179	-1.5713
ZNF502	1.93634087328558	0.108088426055475	0.239619554510866	-0.3586
PLOD2	6.23176030611379	0.108560320533885	0.240460714834581	-0.1419
ZNF316	4.91714150387471	0.10880991771659	0.240984333111011	-0.1635
LINC01461	-1.69014083111497	0.108968785808364	0.241248381484051	-1.501
TRANK1	1.85763290003847	0.109010989826535	0.241312553689005	-0.3648
PLXNB3	3.38383083796802	0.10909822647423	0.241476384882825	-0.2375
PEMT	4.94515410895068	0.109356701826945	0.241963353825204	-0.2049
PABPC1	10.8736522695731	0.10935799914613	0.241963353825204	-0.1509
MUTYH	3.99069527887456	0.109462935439704	0.242107505377663	-0.1961
FAM47E	-0.836706097431637	0.109653377844761	0.242499341724283	-1.2209
NXF1	5.55255630742917	0.110486964460528	0.244084541714302	-0.146
IKZF2	4.50557122650655	0.110539867730127	0.244134505840938	-0.1856
FAT2	-0.061948720567968	0.110975236920633	0.245007126039797	-0.7128
PARD6G	-0.622526168021197	0.111191204061873	0.245424570348635	-1.0221
GOLGA1	5.09160769570226	0.111209248498054	0.24543130819079	-0.1716
UPF3B	6.21516888734886	0.11136517307633	0.245680653052039	-0.1514
FPGS	6.12533237204288	0.1114546821556	0.245798100680433	-0.1488
NEK7	6.68397075160346	0.111776752606577	0.246389325716695	-0.2089
TRIM11	4.94179838436119	0.111874025523365	0.246514964099461	-0.1594
LBHD1	0.422710382645291	0.112137659769475	0.247025973132623	-0.6378
HN1L	8.3443388985886	0.112149125717252	0.247025973132623	-0.1215
SETD3	4.6239464778935	0.112231433080014	0.247152839844239	-0.1638
PILRB	-0.252649114746107	0.1123468385736	0.247347308851862	-0.8553
C2CD4D	-0.226754812569556	0.112418985642741	0.247476305546109	-0.7766
OAF	4.62569357790969	0.112496425344098	0.24761692079598	-0.1674
PUM1	6.56679039454649	0.112518480083721	0.247635608488054	-0.1282
MANBAL	5.3696975169794	0.112740245201062	0.24806386843324	-0.1502
CSNK2B	-1.6251218471973	0.112811979288367	0.24819179246667	-1.623
MSMO1	6.97401073251045	0.112940731299641	0.248415179591114	-0.1428
CDK7	0.505817014197951	0.112999483593466	0.248506207989128	-0.7494
SMPDL3A	1.16140185956803	0.113009341516528	0.248506207989128	-0.4762
SLC38A7	4.0602862332952	0.113198416971548	0.248832065049076	-0.1907
PCCB	5.26944210648485	0.113244949011268	0.248904381067867	-0.144
COQ6	3.50598181454193	0.113305603039528	0.248977743029564	-0.2218
WWC1	6.8378725862258	0.113392347552559	0.249108387114262	-0.1255
CHURC1	4.81851618896699	0.113428719080955	0.249158307729745	-0.1621
GJB4	2.49274211311826	0.113516380858012	0.249290875609752	-0.3186
PIDD1	3.0028991190585	0.113635751699892	0.24952300734102	-0.2762
COLEC10	-1.04080127265911	0.113801769326958	0.249857498596867	-1.4074
AATK	-0.875344133829422	0.113974772937408	0.250147085206217	-0.9616
RYR3	1.47818515004517	0.114005056291898	0.250165533786281	-0.5171
BMP8B	1.89780128031805	0.114010585073502	0.250165533786281	-0.3778
ZNF23	3.45143537701743	0.11432503067602	0.250719683364216	-0.2348
MAP4K2	3.8007155684166	0.114595057272773	0.25120645600045	-0.2266
ATP5O	6.7582854850672	0.114727252891131	0.251466049799554	-0.1334
ASNA1	5.85813381597697	0.114748571579411	0.251472009738947	-0.1352
BRF1	3.86443341176681	0.114810860451908	0.251555492239329	-0.2043
TSPAN17	6.43802740371338	0.114832246149092	0.251555492239329	-0.1452
PRKAR1B	5.92301718722569	0.115118165842236	0.252059467656035	-0.1389
ASPM	8.09436459128893	0.115123356131828	0.252059467656035	-0.1192
RHEB	7.3621118356639	0.115137302840388	0.252059467656035	-0.1317
PARVG	1.08514908712119	0.115260764444913	0.252241730485056	-0.4773
CSNK1E	3.51720184447818	0.115757239502836	0.253176490279595	-0.2712
RPS15	8.88240723635496	0.115812168604878	0.253266285343874	-0.1546
DCTN3	4.44628361241347	0.115988600943728	0.253591365129185	-0.1793
UBL7-AS1	2.26007335109336	0.116006486857998	0.253600098680351	-0.3209
GNA14	-0.0832370946663678	0.116046246403739	0.253656642043423	-0.7765
AAMDC	3.54521458513382	0.116224552430427	0.253985567293496	-0.349
LOC100130476	-0.085939256439737	0.116276848201525	0.254069436357516	-0.773
MESDC1	4.91058333898972	0.116349423356871	0.25419759128806	-0.1841
ZRANB3	3.59689170776302	0.116376592137715	0.254226524598076	-0.2247
MUC20	-0.837126029004885	0.116480460426987	0.254422982239181	-1.0293
DDX58	3.02394097936943	0.11665032374636	0.25475102749123	-0.2678
TNK1	3.99562707499627	0.116658555533889	0.25475102749123	-0.2257
TXNRD3	3.99739236880196	0.116956215906936	0.255309419777236	-0.1869
PSAP	8.82528946034093	0.11706178502447	0.25550931939344	-0.121
MFNG	1.9550934484325	0.11721743581162	0.255787892442856	-0.3606
JPH2	4.23366647864779	0.117242300699175	0.255811574227817	-0.2088
NOL9	5.15515116265525	0.117349131165097	0.255941595321213	-0.1567
RHOBTB1	3.13042312337618	0.117351474852604	0.255941595321213	-0.2455
CRAMP1L	4.83612102321977	0.117357969677579	0.255941595321213	-0.1529
F11R	7.36003973750948	0.117384016816489	0.255967822623247	-0.1215
C12orf57	5.68522094780451	0.117720987653068	0.256641312466492	-0.1955
PDZD11	5.69918449170142	0.117765276984039	0.256707211536789	-0.1645
TRAM1L1	1.22911553806594	0.117833264928249	0.256824747436737	-0.4662
NINL	4.19734568390104	0.117887598376151	0.256844950782277	-0.1795
CFHR1	-1.91311261586672	0.117924057966174	0.256844950782277	-1.7161
LINC00431	-1.91311261586672	0.117924057966174	0.256844950782277	-1.7161
C2CD4A	-1.91311261586672	0.117924057966174	0.256844950782277	-1.7161
TRIM73	-1.91311261586672	0.117924057966174	0.256844950782277	-1.7161
BRD1	4.84501220735785	0.117934069085398	0.256844950782277	-0.156
ZFP37	0.673566717867592	0.11801329733587	0.256910624145341	-0.635
BTG3	3.55117412591654	0.118013392533021	0.256910624145341	-0.223
DENND2C	-0.202758269743541	0.118313598940886	0.25740949137629	-0.8151
VMO1	-0.798565309457038	0.118327150067365	0.25740949137629	-0.8859
ZNF185	6.02969295413801	0.118365636227651	0.257462534847134	-0.1294
SHFM1	8.45054047601077	0.118400419152237	0.257507511561024	-0.1356
LINC01125	-0.560783800501341	0.118705201211121	0.258078141396955	-0.9274
UQCC3	5.03022143990072	0.118941566860716	0.25849967197729	-0.1473
LINC00094	3.88247788297779	0.119021420920002	0.258611647264409	-0.2128
RTP4	-1.04079695845412	0.119193640296105	0.258888969820311	-1.1754
PRDM1	0.164662667691919	0.119219958878142	0.258888969820311	-0.6093
LAMB3	6.45276821383199	0.1192438822271	0.258910122970734	-0.1248
TMUB1	5.34853326743929	0.119424561222073	0.259209938136982	-0.1405
PSIP1	7.03692646660671	0.119678602106965	0.259671624475716	-0.1411
NAGLU	3.11294641128673	0.119679943489191	0.259671624475716	-0.2585
LINC00324	0.324416263131255	0.119844454041545	0.259997665238556	-0.6274
CCDC112	3.23755372958546	0.119915301665046	0.260120454752505	-0.2459
FAM81B	-0.656278515782219	0.12001060174468	0.260234415661109	-0.9492
NEIL2	3.86191072189301	0.12009361923482	0.2603835050773	-0.2009
PIGU	4.50080034012929	0.120217311505178	0.260589793260334	-0.1785
LDLRAD2	-1.91338494683812	0.120385002106091	0.260705646316584	-1.7206
GPR37L1	-1.91338494683812	0.120385002106091	0.260705646316584	-1.7206
BMP3	-1.91338494683812	0.120385002106091	0.260705646316584	-1.7206
NCOA5	5.41763871075048	0.120461797918076	0.260810078604412	-0.1381
LINC01220	-1.62500901218624	0.120589624882827	0.261050260034406	-1.5965
PKD1	4.77498513751765	0.120601330692933	0.261050260034406	-0.1665
ZNF440	3.36553894139199	0.120659400645515	0.261114037243306	-0.2564
USP9X	6.37783871025617	0.120827786544533	0.261373926038858	-0.1281
PRRT3	-0.104424200827843	0.120872976229947	0.261414385425021	-0.8575
DOPEY1	2.53749583936467	0.120904848257401	0.261414385425021	-0.2915
ZCWPW2	-1.08242284588794	0.12103315343231	0.261550810731563	-1.098
C3orf67	2.66512493186984	0.121913537155427	0.26324506395218	-0.2917
P3H3	-1.38200520628506	0.122052162004289	0.263395750657492	-1.1861
ZNF285	1.33100887158423	0.122060037826598	0.263395750657492	-0.4747
DOCK9-AS2	-0.996524262217871	0.122156895734045	0.263573606963802	-0.9759
AMT	1.55111876836468	0.122265489889873	0.263714412030898	-0.3954
FAM83D	6.73713227297279	0.122388324001338	0.263916990664828	-0.1275
LINC01060	0.0452110091040529	0.122590430687061	0.264227969613103	-0.6797
FSD2	0.915977174628552	0.122816573696656	0.264613831197848	-0.5114
PROC	1.47556183187824	0.122827432382262	0.264613831197848	-0.4362
LOC101059948	-1.44140159000322	0.122922809555717	0.264725588209175	-1.4414
PTGS2	0.358764023347311	0.123000002335717	0.264738280516953	-0.6086
APOO	4.69112962166293	0.123058909627201	0.264738280516953	-0.1649
FAM50B	3.50695224435625	0.123359244691188	0.265289948295716	-0.2167
ZXDA	1.35668070055657	0.123729878414476	0.265961693198478	-0.426
C16orf45	-1.68971009036529	0.123914892929685	0.266296678672671	-1.5169
LRRFIP1	8.29490255328097	0.124098703465445	0.266597544182769	-0.1321
CACNB2	-0.560937306673426	0.124230009766729	0.266783205354528	-0.9215
RHOBTB2	4.99527828902313	0.124237079626691	0.266783205354528	-0.1513
EPN3	4.15182025675925	0.124260918531839	0.266789054300512	-0.1906
ZFP28	1.97902632939393	0.124293565339477	0.266827766796506	-0.3505
KLF3-AS1	-1.38255281177261	0.12435497558022	0.266898884258964	-1.567
LMNA	8.7331365522361	0.12450574699895	0.267157606630564	-0.1177
ELDR	-1.38173438720384	0.124535013645838	0.267189000954098	-1.1818
PHF11	3.54440725184739	0.124565065121261	0.267222071545681	-0.2247
ITGA9-AS1	0.694237566956341	0.124650780200446	0.267374532174755	-0.6102
TRERF1	4.66600477770134	0.124801073570191	0.267570809173308	-0.1766
NXPH4	3.27605165959761	0.124815568082816	0.267570809173308	-0.2396
CFAP70	1.65149032499896	0.124843462731875	0.267599184646367	-0.3853
RECK	0.65903779599734	0.124922006917505	0.267707164550384	-0.6196
COQ9	5.40174180089607	0.124923166893335	0.267707164550384	-0.1381
GNS	6.77030270659685	0.124962875123146	0.267760827259173	-0.1384
SZRD1	7.40912740179026	0.125074866381057	0.267925412692873	-0.1287
GEMIN2	3.56101909023674	0.12508371452571	0.267925412692873	-0.2345
C8orf4	1.48108855743828	0.125158601698494	0.268054367973686	-0.4643
GRIP1	3.39654405408742	0.125379397238901	0.268401298779712	-0.2253
RABGGTA	3.15475361532732	0.125691828664478	0.2689439784457	-0.287
RAPGEF3	0.822234174202803	0.125726856777244	0.268987401538188	-0.5188
SFXN5	3.63422176494026	0.125801117437791	0.269066920028667	-0.2055
TIPARP-AS1	-0.129064174161906	0.125804882431994	0.269066920028667	-0.7035
TUBB1	0.340899883177252	0.12582574480125	0.269072835550148	-0.6508
CIR1	5.89313628552534	0.125882710314392	0.269163124794979	-0.1785
C6orf99	2.82725164525521	0.12593664473135	0.269246912544271	-0.2622
MUC5B	-0.693414594087394	0.126069989064629	0.269468881906553	-1.0504
ZCCHC2	4.91873082293195	0.126213856770532	0.269744810255541	-0.148
MIR6748	-1.91295318420947	0.126382324435829	0.270016679029982	-1.7318
PNPLA3	3.86482758186551	0.126385436147634	0.270016679029982	-0.1969
PMS2	4.82676319621993	0.126598187068849	0.270376287216765	-0.1517
NEIL3	4.83474566607277	0.126622150538918	0.270395833458706	-0.1572
DENND2D	4.7718117544221	0.126783995166129	0.270646470504309	-0.1748
LOC105378684	-1.22517230026362	0.127059297981473	0.271107356702872	-1.12
LHB	-1.22517230026362	0.127059297981473	0.271107356702872	-1.12
IGSF9	4.5778312700131	0.127099919965437	0.271162339475169	-0.1652
PLEKHD1	-1.22586932900236	0.127209727288654	0.271333190954745	-1.1193
UBE2E4P	1.3919834588897	0.127234868163036	0.271355111353315	-0.4661
NPIPA7	-1.83650710398183	0.127396655590718	0.271604968406417	-1.87
ANKFN1	-1.83650710398183	0.127396655590718	0.271604968406417	-1.87
ENTPD3-AS1	0.67017890430764	0.127436873125541	0.271658985962152	-0.5283
RBM23	5.86930640973859	0.127461800332758	0.271680400102141	-0.1336
SGOL2	6.16709063728766	0.127960975057232	0.272630699110459	-0.125
TDRD6	-1.03972111338251	0.127995172940129	0.272630699110459	-1.1548
UBL5	7.20125712872714	0.12799616576878	0.272630699110459	-0.1483
C4orf33	3.72909075480558	0.128208576060957	0.272934116853768	-0.2018
SFT2D3	3.55666157534749	0.128214449284505	0.272934116853768	-0.2319
LOC100130950	-0.302844752589525	0.128441488024027	0.27338183938467	-0.7744
WRNIP1	6.07111582371059	0.128647156023471	0.273727561814043	-0.1319
NENF	5.12030476603865	0.128798408001669	0.273985520447269	-0.1468
ULBP2	1.23494572155798	0.128997647661073	0.274208719369503	-0.5011
GRB10	5.05486955669832	0.129003349981645	0.274208719369503	-0.1714
RDH10-AS1	-1.44086049801673	0.129010756955704	0.274208719369503	-1.4142
TRIM36	-1.49874961694879	0.129034274045025	0.274208719369503	-1.3629
TAS2R4	-1.49874961694879	0.129034274045025	0.274208719369503	-1.3629
RCBTB2	2.17203333455623	0.129085002227987	0.274208719369503	-0.3158
THAP7	3.66377849143838	0.129121550428221	0.274208719369503	-0.2039
ZNF605	4.18006113980099	0.129528382091535	0.274961644588727	-0.1917
METTL25	1.26055784582543	0.129773190529686	0.275353250384698	-0.5313
RNF157	1.88770799576379	0.129825210269462	0.275431614024322	-0.3932
ZNF593	4.07547529616492	0.130152417548753	0.276089643438436	-0.1769
MBNL1-AS1	-0.626007628204029	0.130289851585333	0.276280677909128	-1.1248
MITF	4.23250306884216	0.130340626953541	0.276280677909128	-0.1788
MRPL51	8.00882126666623	0.130516130332911	0.276280677909128	-0.1556
JUP	7.15501429934205	0.130611323428331	0.276280677909128	-0.121
AK8	0.603419374011932	0.130680307313943	0.276280677909128	-0.6423
CDC34	5.4683348392282	0.130727416577607	0.276280677909128	-0.1354
CCDC130	3.2587401687009	0.130734025438474	0.276280677909128	-0.2548
TMEM191A	2.25551119732091	0.130854899778247	0.276280677909128	-0.3478
LAMA4	6.19711789414211	0.13102527791319	0.276280677909128	-0.1332
LDLRAD4	-0.87588358762287	0.131066246231315	0.276280677909128	-1.1682
NBPF18P	-1.32968761377346	0.131190777956062	0.276280677909128	-1.2443
LOC101929162	-1.32968761377346	0.131190777956062	0.276280677909128	-1.2443
APEX1	6.80445980298675	0.131281330993361	0.276280677909128	-0.1231
ACVR2B	3.17944220564179	0.131335852440515	0.276280677909128	-0.2447
RCAN3	4.33032311805346	0.131420120258221	0.276280677909128	-0.1733
LOC101927686	-2.49723208312708	0.131451247169078	0.276280677909128	-4.0258
DLGAP3	-2.49766660116153	0.131451247169078	0.276280677909128	-4.0184
NUTM1	-2.49766660116153	0.131451247169078	0.276280677909128	-4.0184
TNNC2	-2.49766660116153	0.131451247169078	0.276280677909128	-4.0184
ARHGEF38	-2.49766660116153	0.131451247169078	0.276280677909128	-4.0184
