logCPM	PValue	FDR	log2FoldChange
ZDHHC5	7.31401747755837	4.1841609054337e-08	2.35759387313573e-07	-0.4715
C8orf76	1.85608547322413	4.20529942137068e-08	2.36877341056906e-07	-1.3518
CKLF	2.21460914472076	4.26318703663788e-08	2.40063980693588e-07	-1.3622
PLEKHS1	0.569405758042596	4.30121780858426e-08	2.41963721167817e-07	-2.2853
SPAG5	6.9821567308498	4.32893405081123e-08	2.43390883990175e-07	-0.4651
RNMTL1	4.48713295139582	4.33268479921719e-08	2.43526766300828e-07	-0.6196
CYB561D2	2.66215403453694	4.36353562620767e-08	2.45167289132988e-07	-1.0162
ERI3	5.92675929810078	4.41975930655984e-08	2.4803912050586e-07	-0.6543
MESP1	1.83175461915512	4.46549458606213e-08	2.50528792757069e-07	-1.739
RGMA	0.159719023829619	4.48203546180534e-08	2.51302332281076e-07	-2.9203
BRAT1	5.18734972965561	4.48813510591186e-08	2.51567069369134e-07	-0.5916
CAPN10	3.98728372245617	4.53328178484777e-08	2.53863779951475e-07	-0.71
RAD1	6.24981099639655	4.56831371772664e-08	2.5559036233778e-07	-0.492
RGS10	4.65053343807891	4.71629030001522e-08	2.63777635641725e-07	-0.6261
SDHD	6.10573522119055	4.77926790024406e-08	2.67147320229196e-07	-0.6194
GNB4	6.05786447405046	4.78739158971858e-08	2.67437640336299e-07	-0.5009
TRMT1	5.13689086347704	4.83872429655764e-08	2.70057324237103e-07	-0.6868
C12orf29	4.42840875887631	4.93949389903532e-08	2.75260685655643e-07	-0.6849
ITGBL1	5.89426426278889	5.06840583745249e-08	2.82272168909496e-07	-0.5201
ENO2	4.66111668491816	5.17066128181424e-08	2.87703725573913e-07	-0.6335
GUK1	6.87028433805629	5.22193557089055e-08	2.90468177276593e-07	-0.4566
C19orf57	2.78209313881278	5.23556090346985e-08	2.91137373907236e-07	-0.9819
ARL4C	6.47906435582833	5.24977179432238e-08	2.91838714607641e-07	-0.4824
HIATL1	6.84987728005326	5.3052928589524e-08	2.94835392490213e-07	-0.481
SAMM50	6.08100986298114	5.32778603096855e-08	2.9590526857731e-07	-0.4858
LOC101927789	3.8998670099932	5.33975735751896e-08	2.96479958390712e-07	-0.7076
ABCC2	7.37925830133515	5.3462039607481e-08	2.9674764216302e-07	-0.4815
HRH1	3.04778733167423	5.42658153752722e-08	3.00934606771254e-07	-0.9603
TRIP10	5.66059949892341	5.43966866836828e-08	3.01568755571611e-07	-0.561
SLC4A2	6.99886850458763	5.51635049152222e-08	3.0563427791572e-07	-0.4914
EMC8	5.2794709903571	5.59064073267844e-08	3.09656362911946e-07	-0.5327
RBM6	6.01594893501701	5.68324476887415e-08	3.14403989395656e-07	-0.5704
RPP40	4.73565699562258	5.68975463338166e-08	3.14668768818587e-07	-0.6222
AMD1	7.08752810085623	5.6976276717903e-08	3.15008754622058e-07	-0.4751
CRTAP	6.92251922906875	5.70719738999206e-08	3.15442311691477e-07	-0.4958
NOMO1	4.58504146271201	5.86631638646662e-08	3.23649053947823e-07	-0.6938
NXT1	4.30154010275969	5.91995898673171e-08	3.26509882966085e-07	-0.6642
TFDP1	7.46225208706836	6.07127457819426e-08	3.34754420717349e-07	-0.5106
KRT18	10.6500927627438	6.11299975442365e-08	3.36953271487796e-07	-0.4675
EXTL3	5.35539800339665	6.16932085991476e-08	3.39852509410392e-07	-0.6176
FAM102A	6.17633822648886	6.1801878922571e-08	3.40245808688316e-07	-0.4825
NSUN4	4.51819334966882	6.1844705945956e-08	3.40378942342289e-07	-0.6244
HSP90B1	9.6204266136424	6.28228768047884e-08	3.45450132213319e-07	-0.4841
HSD11B2	1.41931832688716	6.34655612750412e-08	3.48879038433349e-07	-1.5889
G0S2	0.973970413254817	6.47751743889578e-08	3.55542869406138e-07	-2.0294
SLC39A11	5.6173375602283	6.85579613297115e-08	3.7517810013046e-07	-0.6528
P4HA1	5.80950894054842	6.90182091372977e-08	3.77470469146347e-07	-0.5
TADA3	5.61006635355041	6.9295626173322e-08	3.78874199287262e-07	-0.5621
GPI	8.00535429128153	7.0222323187585e-08	3.83825967698369e-07	-0.5889
CLSPN	6.34915250897599	7.22745162533373e-08	3.94688474041557e-07	-0.6399
ENKD1	2.88771470884189	7.27272461459627e-08	3.97042047141356e-07	-1.132
POLR3E	5.56340350675472	7.33523335323696e-08	4.00215242369079e-07	-0.5066
ETFB	6.51964287622362	7.40478057401007e-08	4.03889077260615e-07	-0.5454
CYCS	8.63961822179609	7.48969908854437e-08	4.08398884589206e-07	-0.5077
ASB6	4.25526522175547	7.52745424582132e-08	4.10212551378251e-07	-0.7136
VPS4A	5.88216608681408	7.60786925382541e-08	4.14471086534875e-07	-0.484
RBM14	5.95188526012822	7.7699838603722e-08	4.22924345125089e-07	-0.5086
CAPG	6.87176488372174	7.78663767599549e-08	4.23704493034199e-07	-0.4635
DDX49	4.43986389200932	7.79974434326366e-08	4.24291217910075e-07	-0.62
NAA38	6.46331722618548	7.80562546863155e-08	4.24484654618223e-07	-0.5457
NTMT1	3.63698679950671	7.82286309035685e-08	4.25295379921247e-07	-1.0187
ANAPC5	6.23087098798441	7.84691815652283e-08	4.2634921983774e-07	-0.4933
LOC101243545	5.47221459996216	8.05759950879047e-08	4.37275673699402e-07	-0.5093
MRPL28	6.31350458622816	8.06214872781185e-08	4.37392532466369e-07	-0.4839
SREBF1	6.8708613947878	8.0862943318385e-08	4.38572160790385e-07	-0.5031
EIF6	7.27960740357758	8.16195992300051e-08	4.42544521396785e-07	-0.6282
FAM73B	4.29723723616484	8.24687841167863e-08	4.47016069725668e-07	-0.7829
SH3TC2	4.84887211851276	8.28734417397004e-08	4.48942893887231e-07	-0.68
ZNF844	1.69397128056046	8.33719015214365e-08	4.51428268598102e-07	-1.3937
MN1	3.6122147975678	8.34977820866219e-08	4.51922771945855e-07	-0.7867
NAA35	5.77103802752061	8.74129856094884e-08	4.72273295438538e-07	-0.5101
SUSD5	0.695610308721062	8.76281098575565e-08	4.73295495135962e-07	-2.1426
SEC22C	4.95631160736803	8.8658253230391e-08	4.78576307206984e-07	-0.5545
FAM120A	8.13889661578918	9.00805263271063e-08	4.86109987770515e-07	-0.4787
UQCC1	4.76267469794994	9.26595412101281e-08	4.99142102193006e-07	-0.5743
SLC25A25	3.7384976452589	9.3172532428722e-08	5.01757448973082e-07	-0.7731
KLF16	4.34751056776326	9.34104850298888e-08	5.02890538102521e-07	-0.6941
BAX	5.48587525569035	9.3836550644103e-08	5.04886551299364e-07	-0.5503
ALG9	4.25786840924685	9.53028146010182e-08	5.12473691710218e-07	-0.6537
ACAD8	3.43257910797384	9.58863407035747e-08	5.15459668988357e-07	-0.8162
UGT8	2.91937527825782	9.76023604684124e-08	5.24375718867374e-07	-0.9312
VWA5A	-0.519046057565604	9.78910449821186e-08	5.25771967400282e-07	-4.76
LONP1	5.92394388384315	9.81043096019275e-08	5.26607549571534e-07	-0.4998
STUB1	4.99085771264523	9.8573602428112e-08	5.28971101095712e-07	-0.6016
LRRCC1	4.56211902537514	9.87468522216388e-08	5.29745087910149e-07	-0.6846
ATP5G1	5.56393901284838	9.89142127684204e-08	5.30331238854709e-07	-0.543
TXNRD2	3.16640125137748	9.92311013685711e-08	5.31874041862781e-07	-0.9606
SPAG1	4.09193040634743	9.98825177537239e-08	5.34894468792016e-07	-0.8794
HJURP	7.14688622333915	1.03152622964116e-07	5.51436100975962e-07	-0.5067
FARSA	5.47748602447227	1.03497705095849e-07	5.53118882971259e-07	-0.5401
PCDHAC1	-0.900112031066854	1.04631787984901e-07	5.58852522367568e-07	-6.7391
NUDCD2	6.61593550635818	1.06452784302511e-07	5.67748182946726e-07	-0.5091
NET1	7.29183902731049	1.07959942582254e-07	5.75618198534356e-07	-0.4819
NARF	4.65536086331499	1.08250795887264e-07	5.77000446632963e-07	-0.5793
MYD88	4.54672407379857	1.10053283525611e-07	5.86436878004541e-07	-0.6212
DNAJC5	6.15914660783349	1.10165868746073e-07	5.86694311501839e-07	-0.4672
RPS6KL1	1.34233163497383	1.10251582354165e-07	5.86979553064342e-07	-1.6047
KRTCAP3	3.80883455839507	1.10742211958233e-07	5.8941977303484e-07	-0.7851
PSME2	5.91369551825406	1.10928665171464e-07	5.9024007909363e-07	-0.4993
TMEM258	6.76019814670951	1.11203910715005e-07	5.91359916694766e-07	-0.5554
ACOT13	6.72103604931756	1.12279020312976e-07	5.96729489034554e-07	-0.5575
CDCA2	5.68976095747137	1.12388921949872e-07	5.97139743631215e-07	-0.4907
TMEM189	4.51486517646233	1.12618355438867e-07	5.9801067390691e-07	-0.6921
LMNB1	7.90433368477468	1.13557356635608e-07	6.02821489601529e-07	-0.4679
ITGAE	4.95287088786198	1.13758666029405e-07	6.03714595067681e-07	-0.6739
NOXA1	1.85897403230318	1.13828682098599e-07	6.03910613307766e-07	-1.3211
SPRED2	5.22491881050932	1.17184384928531e-07	6.20811993980052e-07	-0.5895
UROD	5.40904288794274	1.17454536925831e-07	6.22062670762394e-07	-0.5194
NABP2	5.3100228403827	1.17676246418266e-07	6.22875486985176e-07	-0.5368
ATP11C	5.00832585557126	1.18025511778788e-07	6.24362139389612e-07	-0.547
GAPDH	12.0634224264597	1.18764144684217e-07	6.27905654606156e-07	-0.4863
WNK2	4.82226523813194	1.19002920847959e-07	6.28985907064371e-07	-0.5989
ZNF818P	2.37165325839548	1.20269746026563e-07	6.35130021249909e-07	-1.1461
FGFR3	3.01508345228225	1.20419595439633e-07	6.35737459325024e-07	-0.9317
GPR153	2.6746337258496	1.20631019159475e-07	6.36669524653187e-07	-1.0529
H1F0	7.39682968205285	1.21819579629023e-07	6.42571004249478e-07	-0.5642
SYPL1	7.01984646004659	1.23204344798403e-07	6.4968761370296e-07	-0.5068
RAB34	5.55671766017476	1.2334604572095e-07	6.50059298695632e-07	-0.506
KLHL18	3.86135488632216	1.23954265261065e-07	6.53076209698701e-07	-0.7638
NUDCD1	5.90583477687554	1.26808643514515e-07	6.67729620998267e-07	-0.4755
MLST8	5.21857149402726	1.26857853710597e-07	6.67796129567662e-07	-0.5316
UCKL1	4.38369674244682	1.27896391955428e-07	6.72681224874184e-07	-0.6146
PRELID1	5.76969212948677	1.29059610328141e-07	6.78017912561309e-07	-0.7473
PKMYT1	4.60169985747897	1.29929685074287e-07	6.82392500206039e-07	-0.9348
MZT2A	5.8511425643997	1.31020246352409e-07	6.879222368161e-07	-0.535
TMEM41A	4.92582889730831	1.32082981559479e-07	6.93103452529417e-07	-0.5557
RBX1	6.46126124445789	1.33091284145483e-07	6.97993244286105e-07	-0.4619
KHSRP	7.715610298226	1.34310396949831e-07	7.03780311916221e-07	-0.4633
WRNIP1	5.92802848507671	1.35122496569986e-07	7.07700296022881e-07	-0.4951
GTF2A2	6.39000417285155	1.3513602278351e-07	7.07700296022881e-07	-0.5753
PHB	7.68466573217056	1.36321246057792e-07	7.13702514491269e-07	-0.4714
TNK1	3.81822804144722	1.37293681467243e-07	7.18175773314039e-07	-0.7047
RPL18A	8.98432511847603	1.38934702378637e-07	7.26551683364192e-07	-0.601
ECI1	5.47970393942116	1.40707470449096e-07	7.35611563722421e-07	-0.5338
RAP2C	5.41861161914867	1.4141644449233e-07	7.38863639413702e-07	-0.6371
RRM2	7.38114704951046	1.41450943237888e-07	7.38863639413702e-07	-0.4729
PRR15L	0.356506623466846	1.41531880494431e-07	7.38965695711385e-07	-2.5682
PSMD11	7.90103400776922	1.42617143794209e-07	7.44316345656685e-07	-0.4361
CHN2	2.69486447114714	1.44486845078916e-07	7.52997957111246e-07	-1.0032
MYO5C	5.1368111162086	1.4796708076661e-07	7.70915247281742e-07	-0.5349
HEBP2	5.24541638014679	1.49707307295892e-07	7.7955945717107e-07	-0.574
RNASEH2A	5.24298972212114	1.49711626689405e-07	7.7955945717107e-07	-0.5328
ARMC7	3.39303339816758	1.50477964976518e-07	7.83326412492533e-07	-0.871
BTBD2	5.5651886829449	1.5056549339799e-07	7.83558622426939e-07	-0.5124
COL8A1	2.38905449569576	1.51014841216801e-07	7.8567310950525e-07	-1.2621
MCTS1	6.96941483166958	1.52558231082754e-07	7.93476657164318e-07	-0.4817
HACL1	4.09232324298595	1.5316253753405e-07	7.96392846830425e-07	-0.6891
INTS7	5.02507020594182	1.53411667058827e-07	7.97461103025609e-07	-0.5441
NDUFS6	8.80113736304039	1.56213267320744e-07	8.11562153730081e-07	-0.7377
ZW10	5.34567445360379	1.56718201130245e-07	8.1372226388901e-07	-0.5231
DYNLL1	7.83102398842266	1.60171642840779e-07	8.30944447769609e-07	-0.488
TMEM125	4.33615320885601	1.60700137277465e-07	8.33449348334491e-07	-0.6329
NCL	10.4023013805561	1.61211846962952e-07	8.35628471935166e-07	-0.6029
INCENP	6.82948869875661	1.65263423053923e-07	8.56143317614195e-07	-0.5248
FAM72D	3.5296982192176	1.65882304493162e-07	8.58703878021846e-07	-0.8114
HERC5	2.58972411805513	1.65898804655075e-07	8.58703878021846e-07	-1.0481
ATP5I	7.23674576677687	1.67338558344574e-07	8.65910635243352e-07	-0.6204
SMYD5	4.42095602017386	1.67867032784388e-07	8.68399135877524e-07	-0.617
PLOD1	6.05137520610761	1.68394141698938e-07	8.70632526438917e-07	-0.5168
TNPO2	5.8247205721409	1.6862487947052e-07	8.71578652212293e-07	-0.4884
SYNGR2	5.66344918199334	1.7083553404671e-07	8.82755026763867e-07	-0.7614
TXN2	6.15642691196392	1.71084349812577e-07	8.83540562992479e-07	-0.4737
UQCRHL	4.62917103047783	1.73476314256983e-07	8.95133858981197e-07	-0.6639
MRPL55	5.04446081633053	1.75148837156368e-07	9.03508666608265e-07	-0.5302
RPS6KA4	6.18010646708954	1.75500882361338e-07	9.05068957171919e-07	-0.4847
SLC16A5	4.5178435066836	1.79251843293206e-07	9.23630158385765e-07	-0.8582
RPN2	7.56652992754283	1.79487058864931e-07	9.24581192617998e-07	-0.4871
ATP5G3	9.05200765307106	1.80499570908679e-07	9.29534602682325e-07	-0.5228
SAC3D1	4.7700448725889	1.81342633935634e-07	9.33372137478036e-07	-0.5852
PDDC1	5.24702548358824	1.81347007648696e-07	9.33372137478036e-07	-0.5192
GDAP1	0.233880408722494	1.81509827854993e-07	9.3394684817383e-07	-2.6153
GEMIN5	5.74143671064955	1.82659947392576e-07	9.39599887179168e-07	-0.4873
TROAP	5.44414845142331	1.83028006088494e-07	9.41227965958183e-07	-0.4953
LINC00960	1.87233673962301	1.86434515145385e-07	9.58476065472864e-07	-1.4947
PPA2	5.51356618908621	1.87077402152546e-07	9.6123981246746e-07	-0.6082
YARS2	5.49000772209259	1.87484542587322e-07	9.6306072298091e-07	-0.4988
TMEM208	4.01197536083035	1.87620902623827e-07	9.63490069845453e-07	-0.7014
SPATS2L	7.54084285728152	1.91081960570562e-07	9.80711912335165e-07	-0.4747
APRT	5.99475786158884	1.98795973921423e-07	1.01915734341744e-06	-0.6751
ME2	5.7809802241186	2.00620380186777e-07	1.02822169025542e-06	-0.4839
SPHK1	2.48497078392204	2.00790430574875e-07	1.02880440656046e-06	-1.0348
UNC5A	1.89612250634202	2.02616841759807e-07	1.03758010187013e-06	-1.378
TEX30	4.11857504994308	2.03583466820662e-07	1.04223773703814e-06	-0.6567
RPL23A	10.1042289997308	2.0469732264345e-07	1.04764629161167e-06	-0.4705
CHMP4B	7.82669234966451	2.08253182352369e-07	1.06554655185674e-06	-0.5031
MRPL35	5.60300497123449	2.09841343834025e-07	1.07337169320088e-06	-0.4864
COX7A2	6.89808900849996	2.1118105660067e-07	1.07992195218539e-06	-0.5003
RNF144A	-0.576049346206302	2.12025249892029e-07	1.08393530160428e-06	-4.7483
NASP	8.24039517534685	2.22561090217574e-07	1.13525433445433e-06	-0.6068
ENOX2	4.4675797122757	2.22628306906782e-07	1.13527999186877e-06	-0.7171
DDX54	6.26344090581211	2.22847524274014e-07	1.13608053704172e-06	-0.6208
FAM136A	6.11192292603488	2.23490215988864e-07	1.13903891208618e-06	-0.4739
P2RY6	4.19925539882161	2.29386581587129e-07	1.16843789995944e-06	-0.8295
TBCD	5.06303829538853	2.30392949369891e-07	1.17290956042854e-06	-0.7243
JADE2	5.46943248487106	2.35490532931234e-07	1.19685834331643e-06	-0.5213
RAD51	4.0397830551494	2.3932989186164e-07	1.2150184943899e-06	-0.7082
C19orf43	6.92755661075017	2.40164160749895e-07	1.21891490649154e-06	-0.6013
METTL6	3.85902039506685	2.41170825568074e-07	1.22334387095603e-06	-0.7014
TRA2B	8.0041979038687	2.42241765078856e-07	1.22843490646656e-06	-0.4314
REEP4	4.62960648683196	2.45168875479371e-07	1.24258828171888e-06	-0.599
WDR43	6.79248378803402	2.45261076050483e-07	1.24271057573622e-06	-0.4348
IPO4	4.97204415452163	2.48824879080528e-07	1.26041814442123e-06	-0.5738
SECISBP2	5.16098819291644	2.50931285250066e-07	1.2707355183149e-06	-0.5513
CSGALNACT1	3.23910522743291	2.52066253874592e-07	1.27577530655241e-06	-0.8514
TNFRSF12A	7.28440757233258	2.5279183258592e-07	1.27909304204228e-06	-0.5728
WNT9A	5.61202422804503	2.5476308299553e-07	1.28871012556564e-06	-0.4854
PGP	4.43468161443691	2.5930537384904e-07	1.30987241421917e-06	-0.7605
P2RY2	5.16946853214246	2.59633723420108e-07	1.31080565673603e-06	-0.5643
RPUSD3	4.17312291646593	2.60620999199635e-07	1.31542630947983e-06	-0.6592
MUC4	0.0338096358148587	2.6171672773426e-07	1.319862039093e-06	-3.2205
TSSC1	4.78445426466078	2.64488370833197e-07	1.33347133331424e-06	-0.612
SLC25A39	6.45769426835652	2.66388325638613e-07	1.34267953419617e-06	-0.4757
CARD9	2.47360713537501	2.73111857870885e-07	1.37504966279395e-06	-1.1036
RPP14	4.49067648932015	2.7448456388013e-07	1.3811990623472e-06	-0.6506
GOLGA7B	0.936947786109967	2.74619568617252e-07	1.38149761495634e-06	-1.7628
KIF13B	4.3586496344342	2.81928379871596e-07	1.41709375080833e-06	-0.6322
LOC101928000	3.31384099439454	2.82881599845187e-07	1.42110250048809e-06	-0.958
MTG2	5.07744452068202	2.86448840190143e-07	1.43823158044864e-06	-0.5337
LRRFIP2	5.65758417652318	2.8680915167227e-07	1.4396447272282e-06	-0.6924
LINC01588	2.02399353266866	2.90209560315096e-07	1.45631273587476e-06	-1.2325
GTSE1	6.3848405374004	2.91520249826957e-07	1.4620861760552e-06	-0.4737
PSMG4	3.9011042382218	2.93438719449089e-07	1.47130383473292e-06	-0.7594
URB2	4.28619229391783	2.93926378909617e-07	1.47334430899889e-06	-0.6387
TOMM6	6.48019644672208	2.97814608992843e-07	1.49119679149022e-06	-0.4774
TUBA1B	9.89076102790229	2.9869660682134e-07	1.49479310694364e-06	-0.473
RBMX2	5.69801822709578	2.9969474779959e-07	1.49937717616589e-06	-0.5626
USP12	5.68484635923161	3.01611171686129e-07	1.50813846899534e-06	-0.4816
SRMS	0.0998748169878692	3.05972114454281e-07	1.52952544399709e-06	-2.6061
GOLM1	7.42443944957444	3.08710142808725e-07	1.54279013608433e-06	-0.4642
SDHB	6.19233946812021	3.16623701812516e-07	1.58190539143112e-06	-0.4846
KDELC2	6.16245064263385	3.19792723485961e-07	1.59730122023521e-06	-0.4799
AP2M1	8.80051943771549	3.30203881351657e-07	1.64704974261089e-06	-0.4247
GJB5	3.55243991482539	3.30570337699765e-07	1.64842722891202e-06	-0.7702
SLC29A1	5.05031987633466	3.3629820092607e-07	1.67561680024736e-06	-0.5929
AKR1B1	8.65442765833958	3.41696155518612e-07	1.70158347385373e-06	-0.6533
PPP5C	5.98417921779264	3.4541747873577e-07	1.71824018850142e-06	-0.4919
TBRG4	6.18922014031271	3.47623025358683e-07	1.72826959448478e-06	-0.5246
STRBP	5.84163680531398	3.4886015222624e-07	1.73394798231479e-06	-0.5403
FIS1	6.25733574542343	3.49290874374356e-07	1.73561627723959e-06	-0.4494
PSMA4	8.37424227822099	3.53359953104697e-07	1.75488011530994e-06	-0.4706
MRPL24	5.74884847544368	3.64783631982352e-07	1.80915240029063e-06	-0.5042
USP7	7.74767325904989	3.66268391910278e-07	1.81552966677004e-06	-0.4441
SLC5A11	0.720203487464608	3.71810979774323e-07	1.84096411677201e-06	-1.9647
FBXL14	3.79040337027664	3.7190379396665e-07	1.84096411677201e-06	-0.7213
FH	6.82417454466495	3.7386188936805e-07	1.85015523239445e-06	-0.4551
GSG2	4.47867035737571	3.83219374462837e-07	1.89543562725374e-06	-0.5823
JUN	6.63820185863298	3.89315761885008e-07	1.92350434342969e-06	-0.4625
DIAPH1	7.84769001576829	3.9470329513674e-07	1.94906771869524e-06	-0.4378
MRPL2	4.90307253678938	3.96873253827713e-07	1.95872347171634e-06	-0.5592
GLUD1	6.47489250315896	4.17319792586245e-07	2.05629963116181e-06	-0.4435
NUDC	7.60301583388619	4.19836477245037e-07	2.06814212859833e-06	-0.583
NEK6	5.59354980535048	4.23320957364142e-07	2.08474437486911e-06	-0.4793
PRKX	4.90701643027459	4.30209205093944e-07	2.11705030373331e-06	-0.5253
IL1RL1	0.265779002742285	4.30228781050097e-07	2.11705030373331e-06	-2.2986
ARV1	3.8056874854621	4.30773769233182e-07	2.11916085451926e-06	-0.7362
HDAC4	5.41282368249164	4.38480989965748e-07	2.1559140729369e-06	-0.5331
AK2	7.6193398810485	4.41336443756406e-07	2.1682018614685e-06	-0.4185
RPL13	9.81087538122922	4.43865311508362e-07	2.17945269685225e-06	-0.4337
SLC4A11	3.60817057141041	4.56641167308784e-07	2.24097880386805e-06	-0.7934
DYNLL2	6.63699095844927	4.66482232214872e-07	2.28865886356214e-06	-0.444
WDR45B	6.38448664483648	4.74604291138005e-07	2.32788176760221e-06	-0.4588
WDR62	4.44254232991649	4.76012440065045e-07	2.33416145738046e-06	-0.5934
SELO	3.97030689684082	4.79967041845215e-07	2.35292113746677e-06	-0.6743
PRR22	1.30817637419066	4.8276808020993e-07	2.36538219868827e-06	-1.8116
MRS2	5.93865385001515	4.88085552060382e-07	2.39015285365191e-06	-0.4651
BRPF1	3.90290406695924	4.97192652697945e-07	2.43083799347983e-06	-0.6856
DAP3	6.52867516902995	4.99587149411577e-07	2.44129364120187e-06	-0.4335
SDF2L1	3.39404766249277	5.02876435511272e-07	2.45665298546796e-06	-0.7658
ZNF883	1.96745972682448	5.03675379254842e-07	2.45989773239069e-06	-1.1856
C16orf91	4.21322248091992	5.074879297713e-07	2.47785494675177e-06	-0.6565
NALCN	2.40908867617015	5.07713518236905e-07	2.47829357992859e-06	-1.1041
E2F8	5.20216910399069	5.08279795096808e-07	2.48039453068359e-06	-0.5525
NSFL1C	7.11817149722018	5.14214797901475e-07	2.50801639072651e-06	-0.5792
KXD1	6.13378040955896	5.25725346114496e-07	2.56210408933963e-06	-0.5485
ARF4	7.70571089065994	5.2622853100943e-07	2.56387191409345e-06	-0.5307
NDUFS3	5.54224038123787	5.39933298897938e-07	2.6285392812482e-06	-0.6186
POMGNT2	4.061302052885	5.46189630802271e-07	2.65757939763493e-06	-0.6884
TFCP2L1	3.5380851684263	5.4726563099529e-07	2.66210534491074e-06	-0.7388
EIF5AL1	6.15513842081445	5.59090002289195e-07	2.71745129973151e-06	-0.8655
KIF22	7.21425874455855	5.61334332895839e-07	2.72690781834658e-06	-0.4255
SDHA	8.26783900970804	5.64267347524362e-07	2.74042689449448e-06	-0.4251
ABCG2	5.40682163047004	5.65859103907341e-07	2.74742654280118e-06	-0.5108
DPP7	4.38185976030666	5.69087706160963e-07	2.76236776486959e-06	-0.5815
MCF2L	4.07560356598228	5.71913663899413e-07	2.77460957963e-06	-0.6521
PTBP1	8.59109278308301	5.73460822795479e-07	2.78137640301654e-06	-0.4273
LRRC26	0.0122134444368396	5.77680371787995e-07	2.79961053022608e-06	-2.9265
HRSP12	4.98671298995828	5.81920465979697e-07	2.81941083517127e-06	-0.6772
CTBP1	6.37773090252942	5.82705256391703e-07	2.82246409145315e-06	-0.4717
TBC1D31	4.32038319810222	5.96826599148291e-07	2.89009718675098e-06	-0.6618
AKAP1	5.68602443626842	6.11725126743355e-07	2.95831891756998e-06	-0.4895
RBFOX2	4.11806455806472	6.14598495332442e-07	2.97064075477603e-06	-0.7391
EIF3E	8.71949968486343	6.16578753241375e-07	2.97942343016796e-06	-0.472
SAP30	4.0953153229868	6.20178230837517e-07	2.99523115930416e-06	-0.7641
CCDC59	5.65736524431188	6.26585572517069e-07	3.02457594179577e-06	-0.5248
SLC25A22	3.87271776009729	6.30378574710069e-07	3.04208069254745e-06	-0.6884
LOC102724159	1.0066958896926	6.3167365055482e-07	3.04752488491776e-06	-1.7979
SIMC1	2.49798536075755	6.39609305504426e-07	3.08499537154262e-06	-0.9873
KCNN3	-1.02421334617454	6.49803911265569e-07	3.13085779996417e-06	-6.5885
ADAMTS1	-1.02421334617454	6.49803911265569e-07	3.13085779996417e-06	-6.5885
KIF4A	6.88347906574566	6.52456727893936e-07	3.14281003283158e-06	-0.4312
CSE1L	8.5413314175795	6.53187816127389e-07	3.1446721443095e-06	-0.4157
PRSS21	4.24869454500407	6.61684308644934e-07	3.18222042640198e-06	-0.6137
CLP1	4.10451407959014	6.62605587691048e-07	3.1849730407814e-06	-0.7848
NDUFAF3	3.95401645549868	6.7645780043898e-07	3.24899068792792e-06	-0.7593
PLCXD3	-1.06934873437308	6.83580457295316e-07	3.2788872381459e-06	-6.5214
POF1B	-1.06934873437308	6.83580457295316e-07	3.2788872381459e-06	-6.5214
FHL1	-0.371236561847363	6.89165341859193e-07	3.30480758628354e-06	-3.4912
NCBP2	6.83073872766872	7.074113573553e-07	3.38785460122727e-06	-0.4336
MAPRE1	8.08142282441109	7.10092864546184e-07	3.39980470368611e-06	-0.4112
UBA3	6.40750736319187	7.22322847790139e-07	3.45745304385338e-06	-0.4278
RPN1	7.63624930581255	7.3052627880178e-07	3.49397111496078e-06	-0.43
ARL2BP	5.27827563545902	7.38253736731262e-07	3.52908096825502e-06	-0.4863
SQLE	7.11164132819739	7.44600589739805e-07	3.55755780326875e-06	-0.4193
MRPL27	5.09763785024532	7.54806073740136e-07	3.60348841061713e-06	-0.5371
ITCH	7.33368676915755	7.77160905727635e-07	3.70827221509767e-06	-0.4164
PARP10	3.12203252079349	7.78004967280034e-07	3.71036015743582e-06	-0.9345
EREG	-0.313292140501954	7.81869552004909e-07	3.72781680370896e-06	-3.6294
HARS	6.19191807912612	7.8553444341068e-07	3.74431248013195e-06	-0.4403
CCDC58	5.70534819458904	7.86885556069552e-07	3.74977361305292e-06	-0.6625
SLC25A15	3.80034088790977	7.88917910063266e-07	3.75749683436342e-06	-0.6641
LPCAT4	3.65164772546795	8.11401995582423e-07	3.86156278189591e-06	-0.6956
GFM1	6.48468521005742	8.12369897785035e-07	3.86516154651123e-06	-0.4265
GTF2E2	5.24454649874753	8.16626204194915e-07	3.88338837816681e-06	-0.5061
PITPNM2	3.91081094886323	8.29652878131003e-07	3.94225480040593e-06	-0.6697
RGS14	1.97008620203135	8.32506704434508e-07	3.95478594747759e-06	-1.16
MRGBP	5.47737127424002	8.33422924624062e-07	3.95810845783998e-06	-0.4902
SUMF1	5.0566735474454	8.39280604183237e-07	3.98385509879594e-06	-0.5443
C19orf53	6.78476211777849	8.43129282501214e-07	4.00004370617e-06	-0.4677
NOV	-0.549271618030518	8.45981581551801e-07	4.01253306126518e-06	-4.7146
C3orf14	3.91003959726395	8.53160960546321e-07	4.04448363950497e-06	-0.6383
WWP2	4.9824138881737	8.59011770240169e-07	4.0701061192589e-06	-0.5344
RIN3	3.44921624604607	8.59962212612027e-07	4.07355219342117e-06	-0.7313
ZFAND1	5.37047470077803	8.8497680621123e-07	4.18661222446028e-06	-0.478
DPH3	4.11889841315989	8.85457315089133e-07	4.18780019281534e-06	-0.638
