logCPM	PValue	FDR	log2FoldChange
ANKRD36BP1	5.01843604182342	0.097836349799789	0.169058249119257	0.1977
CST3	5.69272608648015	0.0978579281504251	0.169079532113776	0.1932
THUMPD1	6.14874487776977	0.0978832873166442	0.169107342978391	0.1783
COX2	13.986119009382	0.0979046884131448	0.169128311096742	0.3083
IDH1-AS1	0.902468634412205	0.0979989994689818	0.169275213767218	0.6596
PRAF2	-0.427012358999049	0.098131976586901	0.169472837439264	1.0596
NAA60	4.77304156656021	0.0983081400185965	0.169761010611	0.2356
AIMP1	6.63610200373268	0.0983602559442706	0.169834941125376	0.1833
LRRC45	4.07925197899755	0.0986556463324363	0.170296660310605	0.2404
PCDHGB3	0.0684354028531678	0.0987761324965171	0.170472402614522	0.9632
PCGF3	5.97332391622932	0.0987990428409525	0.170495824378904	0.1763
HHAT	1.78713752657078	0.0991816124246638	0.171139840871896	0.495
RAB3GAP2	6.1564537436875	0.0992678859680321	0.17127251925455	0.1859
SLC13A4	0.375207815107759	0.0993478734404749	0.171394327870848	0.7877
C11orf1	5.79556562730595	0.0994385551004543	0.171518354300254	0.2076
ZNF136	3.02215743299908	0.0994633956266127	0.171544992967354	0.314
C1QTNF6	5.10733400861136	0.0995080410304998	0.171605780942075	0.2191
TESK1	3.04283380044964	0.0995266600980626	0.171621678166641	0.311
DPY30	6.42958300776816	0.0996247341108235	0.171758347901331	0.2022
NUTM2D	-0.805587658653198	0.0997618205002643	0.171962212732775	1.3935
ARF5	6.10278267054593	0.099804933116712	0.172020285024423	0.1858
PPP4R1L	2.57740588476203	0.0998700737053809	0.172116309408613	0.3793
VPS54	5.52004651173009	0.0999044253671744	0.172143009863439	0.2011
TMA7	7.11532704051496	0.100063244250905	0.17238142723054	0.1877
LOXL1	-0.427360916922143	0.100071119949017	0.17238142723054	1.0598
COX6C	7.46755000949192	0.100269095176004	0.172657291221762	0.2056
LOC105371130	-1.12833696485204	0.100317026231042	0.172723533987919	1.5416
EDA	0.795304976879996	0.10051111446966	0.173025073621699	0.6756
ZNF771	0.842128531120369	0.100760210894234	0.173437526879609	0.6937
AXDND1	-1.12750380116733	0.100922337122847	0.173700215566578	1.5371
ZNF385C	1.86490877365882	0.100977135773938	0.173778147689387	0.4724
LOC150776	3.87689768164437	0.101119440222291	0.173990245117639	0.2587
CCDC39	1.20677406822497	0.101198116792681	0.174109209326847	0.6044
KCNIP4	1.81138803802866	0.101542287339147	0.174651968877282	0.4718
CROCC	2.95119128594421	0.101676013076891	0.174849029270133	0.3354
ZNF486	4.37738172042571	0.101870756849277	0.175150926449464	0.23
LOC105373988	-1.32062146179271	0.101947261012308	0.175265956967765	1.6682
VRK3	4.2800228642147	0.102050366084152	0.175410176370612	0.2564
SMG1P5	1.60986263188533	0.102229494885207	0.175656732302571	0.5056
LOC102724877	-1.32042194270842	0.102232295175001	0.175656732302571	1.6671
LOC100134368	-1.25301858597379	0.10235196557676	0.175829254123396	1.8047
RPLP1	10.1568252548787	0.102543675225875	0.176125443120102	0.34
SZT2	5.36033742159719	0.102761241466644	0.176432730576041	0.206
RCOR3	4.94302018196538	0.103026829904802	0.17686382062091	0.1962
FBXO7	5.47624306752912	0.103031700936864	0.17686382062091	0.183
TNFAIP8L1	4.22512875376135	0.103057648983568	0.176891729959008	0.2372
SCOC	6.54267667609124	0.103177653652619	0.177031132056598	0.2052
CDNF	0.170255592479589	0.103218244641621	0.177084134402541	0.869
TMOD2	0.842058411003555	0.103239818492652	0.177104503514551	0.6848
IKBKB	4.27667414057437	0.103397221802046	0.177341195153903	0.2229
KANSL1	-0.426857653418125	0.103617901587527	0.177702997781296	1.0602
DNPEP	5.07454080621497	0.103659295351665	0.177757288741312	0.1952
TMEM25	2.91509102624298	0.103775126649843	0.17792249362505	0.4107
ZNF711	-0.854388791290441	0.103824092468763	0.177967584505265	1.2942
ZNF140	4.88540611692357	0.103830671700569	0.177967584505265	0.1987
POM121L10P	-0.254390586087188	0.104054301428787	0.178317406071899	1.1839
C11orf42	-1.3205015045618	0.104125430978661	0.178389064184163	1.6665
HAS1	-1.3205015045618	0.104125430978661	0.178389064184163	1.6665
FEZF1	-1.3205015045618	0.104125430978661	0.178389064184163	1.6665
MYO15B	2.06807115250501	0.104331384281995	0.178725133851186	0.4218
ERV3-1	3.43269265991865	0.104439944841465	0.178877533823603	0.2997
MIRLET7DHG	1.99426321149545	0.104467374769734	0.178907729249181	0.4843
SULF1	0.88713007269969	0.104750394058986	0.179375592715585	0.6341
PCNXL3	5.52897126759584	0.104830362686264	0.179495695104149	0.1774
ZYG11B	5.9977015693183	0.105129943025384	0.179991769658764	0.1965
DBT	5.88663737480286	0.105335069528754	0.180309144802338	0.1828
LOC171391	1.47716606198751	0.105613414013849	0.180751709593777	0.5638
LOC102724064	-0.355264947071586	0.106085246789267	0.181440159769988	0.9932
JPH3	1.74635746423724	0.106163397075395	0.181556812834511	0.4932
YARS	7.29141106275363	0.106208866440326	0.181617559548014	0.1687
HSBP1	7.41066470445431	0.10623889462767	0.181640917047626	0.1747
CAMSAP1	5.96730380792307	0.10624242507858	0.181640917047626	0.1721
TBC1D17	3.05863597274943	0.106351282263239	0.18179297837057	0.3018
INO80D	4.58239861080251	0.106489492619154	0.181978112632714	0.2086
SLC31A1	5.84216105606052	0.10655894893732	0.182079761493796	0.1987
C9orf41	6.12709770749112	0.106684135021223	0.182259551651454	0.1999
ASPDH	-0.189772324467881	0.106706836845215	0.182281277575208	0.9436
WDR63	-0.62590706888305	0.106741586552831	0.182323578228714	1.4126
RAP2C-AS1	1.14411722535624	0.106771838805212	0.182358189655529	0.6115
SEC14L1P1	-0.188891190758956	0.106944149165646	0.182635396367449	0.9415
ARRDC3-AS1	-0.12769737585833	0.107034216142701	0.182772112047625	0.8925
FAM227B	1.10533724493567	0.107398023092992	0.183324760129562	0.7831
CROCCP2	3.16982661108463	0.107967973938591	0.184245964874081	0.2966
MIR4653	-0.543184792209251	0.108125173783681	0.184461866526822	1.0696
CASC2	1.53592110055377	0.108157271922719	0.184482776438489	0.5307
ACTG1P20	0.417233647931397	0.108195323063903	0.184530438887763	0.7614
RSF1	7.10516830362384	0.108257979978444	0.184620054412562	0.1921
USP47	6.13429405881947	0.109016196870446	0.185756924590896	0.1829
TRNR	0.901581951557585	0.109359931118301	0.186273082897528	0.665
TP53TG1	2.80231214147408	0.10962805107699	0.186712351941554	0.3735
SS18L1	4.67792857165968	0.109782084510354	0.186947780378525	0.2024
LOC101927420	0.145130839357728	0.109826496921764	0.18699799737024	0.8361
ITPKA	-1.32090049651434	0.110093302713436	0.187434797569382	1.6699
CDK5RAP3	6.12624662899418	0.110311128438947	0.187770625713885	0.1822
ANKRD13D	3.7932696491896	0.110413701731019	0.187927702666557	0.2485
SNAPC4	5.13098069912378	0.110563776169938	0.188148051618044	0.1865
TWSG1	4.39225270937337	0.110735931584901	0.188423447386891	0.274
DHX32	5.21146459176988	0.110755635598043	0.188439411321331	0.1906
ZNF192P1	-0.758425781009699	0.110773554919618	0.188442653441828	1.175
FNDC5	-1.32074140973776	0.111140141140012	0.189023142971124	1.6715
FLVCR2	-0.127430788810077	0.111443633716738	0.189504003086137	1.0364
SCGB2B2	-0.758896734760186	0.111583818546066	0.189671712418713	1.1769
TEX264	3.87953512025437	0.111868935854141	0.190120954473394	0.2564
LRRC56	-1.32058106232289	0.111899584287653	0.190137640613867	1.665
WTH3DI	-1.32058106232289	0.111899584287653	0.190137640613867	1.665
OPA1-AS1	-1.32014282170649	0.112183492104128	0.190602311014701	1.6651
LOC100506374	0.496048540803729	0.112305226770269	0.190773631703548	0.7219
LOC102724235	-0.957583626316683	0.112511679937418	0.191106552748186	1.4386
CYSTM1	4.69964440373727	0.113058983112458	0.191982587266397	0.2127
NDUFB4	7.46117464258814	0.113188675928881	0.192167066656529	0.1714
RASGRP2	-1.32046234632336	0.113453602131884	0.192473651195956	1.6705
TGFB1I1	-1.32046234632336	0.113453602131884	0.192473651195956	1.6705
KLK14	-1.32046234632336	0.113453602131884	0.192473651195956	1.6705
LINC00950	-1.32046234632336	0.113453602131884	0.192473651195956	1.6705
PGF	-1.01263634161402	0.11354159224968	0.192605027700256	1.3486
SLC30A4	-1.01235952193754	0.11381494734627	0.193032857557925	1.3478
PSG3	-1.32026280672324	0.113956736385663	0.193237430750201	1.6681
PPP1R9B	5.58270919506363	0.113998931866696	0.193273077652154	0.218
DND1	1.9812647647955	0.114016895173062	0.193285582531286	0.4347
ERI3-IT1	-0.0972526634136193	0.114645141373675	0.194278446200483	0.9416
LOC100506499	-1.12762198737348	0.11474680526998	0.194401647444979	1.5284
SPAG4	3.03182754032436	0.114840104991436	0.194536601718814	0.377
TRABD2A	1.14429038404584	0.114933539732218	0.194676814005508	0.6062
LOC100652768	0.144529226749484	0.115080713559709	0.194908016211713	0.8378
LRP5	5.95579879088776	0.115445462057492	0.195471374079167	0.1945
CACNA1G	-0.958334000740744	0.115631381118984	0.195714443456159	1.448
ANP32A-IT1	-0.127467597886497	0.115631901134867	0.195714443456159	0.8892
USP3	4.79481296540187	0.115743987640831	0.195859645595777	0.2362
UROS	4.77907457576979	0.115846273351967	0.195971987065824	0.1923
GYS1	5.04684484721297	0.115957215296173	0.196137767297964	0.2008
PIGR	2.90646445327684	0.116026457735538	0.19623670672781	0.3171
PCDHGA8	1.7380661548971	0.116793032075679	0.197386927751675	0.4468
KIAA0930	5.52072352389255	0.11688168451929	0.197518470108688	0.1828
ADA	3.33059675585073	0.117081580626586	0.197801345171105	0.2808
KMT2E-AS1	2.9053974082189	0.117104348826421	0.197821503856309	0.3049
GPNMB	1.73850876180214	0.117155071597199	0.19785226522465	0.51
EID3	0.35393585709519	0.11731838620957	0.198109745503831	0.7503
LOC105374860	-0.758229415023285	0.117340766769964	0.198129211815802	1.1734
SDCBP2-AS1	3.47042089955356	0.117563313284985	0.198486622337066	0.2684
LOC100506844	-0.286914043749713	0.117762855672356	0.198768370299051	0.9373
HSF2BP	-0.286914043749713	0.117762855672356	0.198768370299051	0.9373
DQX1	-1.54293017267203	0.118258402928727	0.199475691016062	1.8848
BRWD1-IT2	-1.54293017267203	0.118258402928727	0.199475691016062	1.8848
LRP2BP	0.310416902739768	0.11874663173561	0.200262217918273	0.7767
CHP1	5.75331241202377	0.118940504739141	0.200533603113941	0.1773
LOC101928868	-0.354879451362557	0.118995806896988	0.200608315699641	0.9955
ARRDC2	4.06429928671036	0.119054359262856	0.200688493324349	0.243
WBSCR27	2.72987693675708	0.119077009779991	0.200708142419307	0.3181
CBR1	4.5483427289946	0.119221273077396	0.200914203018641	0.2103
TYK2	5.6929550811699	0.119321560639737	0.20104609238939	0.1727
CA13	0.120406720750837	0.119590113459289	0.201461392572924	0.7859
ZNF658	1.78656757792419	0.119613346967059	0.201463351068423	0.495
HIST1H4I	-1.54301011266823	0.120262562747985	0.202426087546304	1.8843
KCNE5	-1.54301011266823	0.120262562747985	0.202426087546304	1.8843
PGM3	4.70328152670214	0.120416678720322	0.202629448494626	0.1969
TSPYL5	5.62034794500011	0.120548155137322	0.202813300173897	0.2049
SYTL1	3.32960652633605	0.12064634312076	0.202941089100949	0.2715
TLR9	-1.54313065442135	0.120809513575957	0.203196838017566	1.8864
MIR141	-1.01255742485874	0.120837819147202	0.203225723293535	1.3501
ANKIB1	6.71233584529997	0.120880078244807	0.203278068205342	0.1625
KIF28P	-1.54285022850276	0.120954124573162	0.203380972045034	1.8854
SAMD15	2.37439766165904	0.120963551405838	0.203380972045034	0.3621
CDK13	5.94484358737171	0.121065276763733	0.203492555357285	0.1836
ZNF433	2.29809162538001	0.121237814236304	0.203729522891934	0.3807
C1orf159	3.19581152391825	0.121480196426381	0.204099657147782	0.3111
SNHG21	0.729872644446156	0.121480437914538	0.204099657147782	0.6395
C19orf71	1.63811341281549	0.122777330858534	0.206069959745647	0.55
MTRNR2L9	0.478097474624893	0.12281477924484	0.206113863751957	0.8538
LOC105378191	-1.4648371193766	0.12288104561308	0.206206119010239	2.0659
SLC44A1	7.19805908844495	0.122920508399267	0.206234427105691	0.1595
GSDMD	0.57134380154748	0.123002183063471	0.20635249531398	1.1153
PCBP2-OT1	-1.54321058395815	0.123080249169724	0.206464488545666	1.886
TFAP2A	5.30564712212321	0.12320110582474	0.20659373678904	0.2091
BAK1	3.14952115886926	0.123345555600966	0.206795524203438	0.2939
PRCP	5.2675678458636	0.123628518061273	0.207212837470309	0.1977
ASMTL	0.94803417199762	0.123795554802806	0.207454713464295	1.108
CYP4X1	-1.54305072071252	0.123809570131717	0.207459156707172	1.8875
FAM114A1	4.06286070979359	0.123846757666403	0.207502423637835	0.2232
SPATS2L	8.31407074404686	0.124042735210895	0.207811707259806	0.1618
VPS26B	5.01312484443933	0.12410563897466	0.207898012949292	0.1803
PPP1R42	-0.188507605612129	0.124159353192962	0.207968910165219	0.9378
LOC105372342	-1.54264971006589	0.124171337454059	0.207969902436816	1.8835
FBXL12	4.30384454525199	0.124313615603955	0.208189083371616	0.2093
MPP1	5.27519080387924	0.124535485235576	0.208484164920741	0.1948
KDELR3	2.48065532583179	0.124613083508384	0.208579513546824	0.3698
MON2	5.98178066602632	0.124867824990857	0.20891046545438	0.1655
IFT27	3.49264878852911	0.124870234390786	0.20891046545438	0.2585
STX11	-0.625827414403074	0.124946091982231	0.209018221866362	1.1552
SNX21	2.54916783720945	0.124980382051658	0.209056427958134	0.3316
UVRAG	4.57402303496435	0.125012931684653	0.209091716063676	0.2206
HIST1H2AM	0.331450523362525	0.125122947620014	0.209237384973068	0.7155
SEL1L3	6.14186634544571	0.125225050596407	0.209388947031325	0.167
DNAJC5	6.39383950327393	0.125756933163753	0.210182053633387	0.1617
ZSCAN23	3.48371834214515	0.125837875857543	0.210298083271265	0.2691
ATOX1	5.13938781503838	0.125947737892258	0.210462416747009	0.1989
ATF2	5.63374808517943	0.12654982587248	0.211410470454612	0.1739
HELQ	3.88601538096578	0.126911127006013	0.21197525476869	0.2382
SLC29A3	2.84446859377995	0.127321461254322	0.212602268056243	0.3564
COPS7A	5.52678657871165	0.12739575148302	0.212667962607353	0.1898
HAX1	5.96207812977749	0.1277283618355	0.213174479170624	0.1715
KIAA1656	-0.426702933262367	0.127734203968419	0.213174479170624	1.0602
SLC16A13	1.81726441224984	0.12789527572635	0.213404273252925	0.4568
RPARP-AS1	2.82712218344408	0.128069732956348	0.213675840326365	0.3116
GNG13	-1.54309004849178	0.128178167613093	0.213817674337046	1.883
TEX19	-0.905459204104124	0.128296103707287	0.213994853291935	1.1998
ZNF638	7.33006465313076	0.128355641102852	0.214074601130428	0.1694
SYNE1	6.26504027357901	0.128670209844087	0.21456004301367	0.1712
HELZ	6.6164441105626	0.129026517480623	0.215114895262671	0.164
SNPH	1.00098710484517	0.129143457865203	0.215270541160259	0.5828
NKAP	5.05247115227435	0.129304163474028	0.215504477747852	0.2032
FAM160A2	3.61849806949243	0.129520297033728	0.215760794109658	0.2865
GAS5	8.2434664749459	0.129706497365689	0.215992138639791	0.1805
LINC00909	3.16453986931734	0.129752528912868	0.216037522478176	0.2955
ARL16	4.18957620509516	0.129757418600636	0.216037522478176	0.2092
ATE1	4.870692939777	0.129788064663341	0.216068840825638	0.2012
LOC105372022	-1.18931216724952	0.129885024275094	0.216210541001743	1.4149
YPEL1	0.931987695880637	0.130068289461494	0.216495869110963	0.6961
SPATA7	3.36004803049254	0.13008637694809	0.21650623553326	0.3094
ATP5H	7.161678904615	0.130213024124146	0.216697262389281	0.1596
LOC644215	-0.0127438648115992	0.130667451149913	0.21741387059723	0.8103
TMEM136	2.44309589303129	0.130856032139025	0.21768796452798	0.3534
GAA	5.84618573458332	0.131113841066284	0.217932311126429	0.1715
ATF6	5.68091290429124	0.131178923248324	0.217932311126429	0.1647
ACKR4	-0.905380524294367	0.131219207107424	0.217932311126429	1.2002
CCDC154	-0.854350080283094	0.131246400526346	0.217932311126429	1.2978
LOC100132057	0.516050610122169	0.131366376162914	0.217932311126429	0.6623
PROSER2-AS1	-0.854270346662444	0.131616761599817	0.217932311126429	1.2863
GNG7	1.10846679638405	0.131733138121627	0.217932311126429	0.5871
GCAT	1.63587987961654	0.132078186026288	0.217932311126429	0.4825
LRRC71	-2.12776384140999	0.132148920035581	0.217932311126429	4.0945
MIR4782	-2.12776384140999	0.132148920035581	0.217932311126429	4.0945
SYNC	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
COL8A2	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
LOC102724784	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
OR7E2P	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
MAPT	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
LOC390877	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
C19orf45	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
CSRNP3	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
ZKSCAN7	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
LOC101927759	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
TTBK1	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
LANCL3	-2.12784456774923	0.132148920035581	0.217932311126429	4.0936
PLCH2	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
C1orf234	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
MAN1C1	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
MIR3671	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
GBP1P1	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
LINC00184	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
THRSP	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
DNM1P35	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
LOC102724135	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
RHCG	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
MEIOB	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
CBFA2T3	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
LOC728392	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
PSPN	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
PSG1	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
SCN2A	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
LINC01484	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
CD72	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
NTRK2	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
SMIM10L2B	-2.12792528974783	0.132148920035581	0.217932311126429	4.0928
HSD52	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
HAPLN2	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
ZNF33BP1	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
MRPL23-AS1	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
OMP	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
MIRLET7I	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
LOC105379472	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
PSTPIP2	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
CD226	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
ADORA2A-AS1	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
HRG	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
TRI-TAT2-2	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
CD36	-2.12800600740623	0.132148920035581	0.217932311126429	4.0919
SLIT1	-2.1280867207249	0.132148920035581	0.217932311126429	4.091
MIR631	-2.1280867207249	0.132148920035581	0.217932311126429	4.091
NFAM1	-2.1280867207249	0.132148920035581	0.217932311126429	4.091
SNX33	3.41960046783873	0.132213214528049	0.218018647314973	0.2563
LOC101929595	-1.18951102255576	0.132236257094061	0.218034883074974	1.416
ZMIZ1-AS1	-1.54329050932331	0.132720104791846	0.21877546122618	1.8857
SLX1A-SULT1A3	-1.18943172772437	0.132752742067642	0.218790007466322	1.4165
KLHL30	-0.542679260010226	0.132820995544604	0.218882478304955	1.0717
BOLL	0.515830228996579	0.132870425680788	0.218944172870156	0.6647
DENND2C	0.145884652899823	0.13312450535611	0.219303462351664	0.8233
VPS37A	4.47971591752589	0.133211528578789	0.219427020277395	0.1958
DHRS1	3.42476782624024	0.133255778405504	0.219460305870174	0.2553
LOC102723728	-1.80608153506022	0.133415647754129	0.219613424910478	2.3325
LINC01433	-1.80608153506022	0.133415647754129	0.219613424910478	2.3325
CASS4	-1.80608153506022	0.133415647754129	0.219613424910478	2.3325
CRIP3	-1.80608153506022	0.133415647754129	0.219613424910478	2.3325
LOC102723649	-1.80608153506022	0.133415647754129	0.219613424910478	2.3325
FFAR4	-1.8058800548722	0.133469048498124	0.219613424910478	2.331
MIR8085	-1.8058800548722	0.133469048498124	0.219613424910478	2.331
LOC101927438	-1.8058800548722	0.133469048498124	0.219613424910478	2.331
LOC730668	-1.8058800548722	0.133469048498124	0.219613424910478	2.331
TMEM56-RWDD3	-0.06874341777226	0.133755931332744	0.220025976068713	0.9828
DDX59	4.12867496341539	0.133846290402685	0.220154777690911	0.2153
TAT-AS1	-1.32018323259066	0.134163305035712	0.220616582303364	1.6696
ANKRA2	3.6018883418281	0.134207459999	0.220654868195726	0.2991
PRDM2	5.2250718788862	0.1342326864591	0.220671042232988	0.1826
ERICH2	2.73917544841276	0.134815386292231	0.221489353145335	0.3147
M1AP	-1.54297078283124	0.134843546961851	0.221515683733966	1.8905
LRRC37B	1.50697292090698	0.134871809585093	0.221542177054657	0.4816
NUDT7	2.57238014456668	0.135235082390075	0.221939200297844	0.3336
IDH1	7.40338753309487	0.135364492678589	0.222105012900546	0.1613
C1orf204	-1.80616185668217	0.135417663374248	0.222105012900546	2.332
ASB9P1	-1.80616185668217	0.135417663374248	0.222105012900546	2.332
CTC-436P18.1	-1.80616185668217	0.135417663374248	0.222105012900546	2.332
BHMT	-1.80616185668217	0.135417663374248	0.222105012900546	2.332
CACNG8	-0.2527367252533	0.135448283659921	0.222105012900546	0.9973
SBK2	-1.8059603871636	0.135474254006753	0.222105012900546	2.3301
C2orf50	-1.8059603871636	0.135474254006753	0.222105012900546	2.3301
PILRA	-1.8059603871636	0.135474254006753	0.222105012900546	2.3301
MIR3960	-1.8059603871636	0.135474254006753	0.222105012900546	2.3301
AATK	0.437745621318683	0.135494277425142	0.222105012900546	0.7023
SRPK2	5.72076239144884	0.135517315359042	0.222122832572695	0.166
PLEKHG5	2.71892850161882	0.135712958491112	0.222370540813795	0.3254
GRK4	-0.391054641346238	0.135717165082565	0.222370540813795	0.9283
TNFSF4	-1.80579971832454	0.135941137725708	0.222657582120988	2.3315
LOC284825	-1.80579971832454	0.135941137725708	0.222657582120988	2.3315
RFPL3S	-1.80579971832454	0.135941137725708	0.222657582120988	2.3315
ARPC3	8.16175323400775	0.136158107630472	0.222972946977206	0.1553
TM7SF2	2.88458064758495	0.136240345415664	0.223087608387152	0.3537
RAD9B	0.217736362699454	0.136290468248457	0.223089721098325	0.7266
TWISTNB	6.28178646792494	0.136556550612649	0.2234250213286	0.1601
TMEM57	4.41646604192591	0.136640090961506	0.223500063286093	0.2028
SLC25A38	4.18393673529311	0.136648346861719	0.223500063286093	0.2198
TCTN3	4.53454320489517	0.136663628750146	0.223500063286093	0.2243
AKR7A2	3.98289806841213	0.136874644588291	0.223805061496089	0.2195
RPLP2	9.07818039755558	0.137510553618444	0.224744195779616	0.1768
KIAA1919	3.04915528741076	0.137606636680637	0.224881099207027	0.2808
RORA	0.809939433830411	0.137655572816962	0.224940936031727	0.6365
LOC105370941	0.516343543455593	0.137899712913737	0.22528291397232	0.6636
ZNF518A	5.44454695065131	0.138017100147992	0.225410644149378	0.1838
LOC100506922	2.94268536448752	0.138057969213726	0.225453393874885	0.295
OCIAD1	6.9093609493322	0.138067974557473	0.225453393874885	0.1679
MSRB1	4.32722782578531	0.138108113261425	0.225483436526046	0.2262
ITSN2	5.80423768144443	0.138185344408649	0.225564346166335	0.1692
PELI1	4.28974519623911	0.138597525250992	0.22617649244499	0.1993
ASCC3	6.64276857302036	0.139370239493832	0.227376505111652	0.1622
VRK2	4.94282519692856	0.139421104006824	0.227418841560809	0.178
SPG7	5.82184766110643	0.13967114173432	0.227765642117173	0.164
LOC105378949	-1.18935242885453	0.139715087104372	0.227816955178405	1.4178
CDKL3	1.59205845148494	0.139814297048894	0.227897304189697	0.4727
SCAMP4	4.87627919757263	0.139880027116018	0.22796373638904	0.2118
CTC-338M12.4	1.21824990961434	0.140207419988174	0.22843611417261	0.5193
CALHM2	3.10123431940518	0.140285475819795	0.228522499024376	0.3024
MOSPD1	5.05053147256369	0.140571232761809	0.228947134026191	0.1824
NBPF11	3.14206424647375	0.141034253815278	0.229680761610323	0.2728
LAMP2	6.92349847710205	0.141222450945922	0.229946224087473	0.1628
PSAP	8.59764356938227	0.141236928654152	0.229949288282369	0.1605
TRIM22	-0.464303641522562	0.141268126713227	0.229979572077463	0.9906
AMMECR1L	5.35412424324566	0.141312987531396	0.230032090982894	0.1712
POLB	3.61625799137807	0.141368357703842	0.230081192675523	0.2497
FLJ46906	-0.158502537181611	0.14165204184408	0.230487415908766	0.8384
AGAP5	1.51702733753793	0.141655828576706	0.230487415908766	0.4957
ZRANB2-AS1	1.26540950322904	0.141744172753514	0.230610606700665	0.5536
ZDHHC17	4.8605912847051	0.141767265320745	0.230627623925817	0.1902
BEGAIN	-0.22076399377775	0.141976214206833	0.230926386899497	0.885
LOC254896	1.29775637375763	0.14222082859617	0.231283043546381	0.5176
OCLM	-0.0694286136842248	0.142689410707824	0.231941757802692	0.8547
MAPKAPK5-AS1	4.55086327234819	0.14356575919735	0.2331794039063	0.1981
RPS15AP10	-0.583486969734892	0.144025131509411	0.233863097112497	0.9903
FARP2	4.27033090106788	0.144172687250093	0.234081872859987	0.202
OSBP	6.90019704639384	0.144291637359389	0.234224207588426	0.1667
TJAP1	3.96496478923315	0.144334786760868	0.234240898489324	0.2445
SLC27A3	-1.80624217404936	0.144450543214923	0.23434542939053	2.331
A2M-AS1	-1.80624217404936	0.144450543214923	0.23434542939053	2.331
CCDC42B	-1.80624217404936	0.144450543214923	0.23434542939053	2.331
DGAT2	1.65404357960596	0.144502083610696	0.234408213825916	0.4755
NPIPB15	-1.80604071519919	0.144555646298566	0.234432608939026	2.3274
PLAC8	-1.80604071519919	0.144555646298566	0.234432608939026	2.3274
TNRC18P1	-1.80604071519919	0.144555646298566	0.234432608939026	2.3274
BEND3P3	1.54483504983515	0.144987504059515	0.235091204734924	0.4682
ACOX3	3.68726526638596	0.145031843710637	0.235132374066626	0.2403
PRR5	2.24971970489157	0.145045774427404	0.235132374066626	0.4544
SWSAP1	2.32600479574464	0.145051533563669	0.235132374066626	0.3419
NR2C2	3.14899123193133	0.145346059187959	0.235588888975885	0.2685
PRDM10	4.62379982668688	0.14544111552337	0.235722035244552	0.1913
SMIM5	0.0945597751377003	0.145742665261744	0.236168835169394	0.7395
NTNG1	-0.855175504674202	0.145829584627342	0.23628871012308	1.2914
CYP51A1-AS1	-1.80592087905036	0.14591260061591	0.23640223969152	2.3363
LOC105379200	-1.8057193775202	0.146024602409165	0.236520729445631	2.3325
PTGER4P2-CDK2AP2P2	-1.8057193775202	0.146024602409165	0.236520729445631	2.3325
NUDT18	1.59973593791717	0.146093085821334	0.236610661351515	0.4571
SFXN3	5.35561352345591	0.146113033529173	0.236621976413429	0.1826
DYNC2H1	5.80709132156303	0.146356890501791	0.236953830525071	0.1609
PFKL	6.13064921027955	0.146473332355918	0.237085788316348	0.1753
