logCPM	PValue	FDR	log2FoldChange
HEATR4	-0.886457317677647	0.0497626647044849	0.108994265968216	-1.2021
STAG3L5P-PVRIG2P-PILRB	3.68107280039242	0.0497906195242844	0.109042412432262	-0.2953
PSAT1	7.12262132780392	0.0498629096292965	0.109187630825529	-0.2056
SNORD16	-0.538282088413631	0.0498890618344004	0.109231795736245	-1.0714
TADA2B	4.49145587613986	0.049974037845179	0.109391610899471	-0.2321
SLC25A23	5.08908463771027	0.0499802663951217	0.109392128438957	-0.2663
FANCC	4.1137517055652	0.0500327169564905	0.109493800138779	-0.3149
WASF2	6.6329632954882	0.05006543507531	0.109539139829202	-0.1878
HEPHL1	-0.101568935152805	0.0504011316308541	0.110233983353645	-0.8509
FOXRED2	4.68656210482077	0.050496610639969	0.110389908255691	-0.228
ATXN7	4.66718623236718	0.0505411259628791	0.110473993723458	-0.2567
GJD3	2.06184234056972	0.0505540088212936	0.110488924343534	-0.4569
LOC283335	1.84193283939867	0.0505979289296262	0.110571677105489	-0.6385
CAMSAP1	5.8058298579761	0.0507947322595068	0.110988465844351	-0.1864
SRP68	7.21896118125173	0.0509001436965247	0.111134083156112	-0.1865
AURKB	6.92733919352322	0.0509017514840799	0.111134083156112	-0.1835
RPL38	10.1168861962812	0.0509039879136398	0.111134083156112	-0.3011
TARBP2	4.54749518579671	0.0510086920674735	0.111296125538878	-0.2214
KRR1	5.42893110549859	0.0512444305005926	0.111730362261892	-0.2033
RPL23P8	0.188511335838915	0.0512780291866009	0.111790267593813	-0.8269
CMSS1	6.01960612044505	0.0513451245805872	0.111923175443964	-0.1875
TBXAS1	0.340688029034361	0.0514472050740577	0.112132303704871	-0.7225
LAMTOR5	6.2211706140247	0.0516028598567341	0.112458136510032	-0.2052
S100A1	-0.572526396455518	0.0517191046819821	0.112674660372423	-1.0169
OLFM2	1.24505206315041	0.0517207303856764	0.112674660372423	-0.6406
MED12	5.41969433160191	0.0517905466967921	0.112813294415539	-0.2019
PCDHGA6	-0.215083581741026	0.0518253243644074	0.112862116377982	-0.8902
MLEC	8.29900505339646	0.0518659915412031	0.112937206771971	-0.1922
CGNL1	5.04554543619425	0.0518765883811113	0.112946809479495	-0.3014
TMEM120B	4.74273799778965	0.0518885716332648	0.112959428063067	-0.2342
GNA11	5.72069949151549	0.0518977821151126	0.11296600814278	-0.1964
ZNF613	2.40750421852169	0.0519350296495593	0.113033607687453	-0.3882
LINS	3.12029210274065	0.0519763194662119	0.113109987862101	-0.3427
RPL26	11.42513190245	0.051996125056889	0.113133442399065	-0.2804
SNX5	7.76098932534532	0.0520004266716437	0.113133442399065	-0.1894
BAIAP2	5.29627217878083	0.0521463033993542	0.113398798672854	-0.2002
CCDC77	4.32022889081265	0.0522225050794198	0.113514661483577	-0.2652
COX6C	7.26130516886963	0.0522244545245709	0.113514661483577	-0.2489
RPL34	9.13206539689383	0.0522671249528543	0.113567337264923	-0.1865
TOLLIP	4.59294067126866	0.052271897763168	0.113567337264923	-0.2233
CCDC183	-0.118995254985844	0.0522735722522539	0.113567337264923	-0.8771
PPP2R5C	7.3195481385112	0.0523020167432324	0.113615613715427	-0.186
STAP2	0.502616457969845	0.0523772031526109	0.113751870182496	-0.7105
SENP1	5.2301248680414	0.0525763174489394	0.114129994214963	-0.2415
RUVBL2	6.86255572055286	0.0525886851994032	0.114142017837106	-0.1923
KDM4D	2.18200507431359	0.0525943609797183	0.114142017837106	-0.4509
PDXP	3.26842344497087	0.0526312727227393	0.114194974426709	-0.2995
UBE2A	5.83065869641235	0.0526451460776532	0.11421150169859	-0.1858
DYNC1LI1	5.2695312960264	0.0527041310900387	0.114325881318886	-0.2109
HSPA2	0.869414223579026	0.0528997491970567	0.114654852349693	-0.6079
NSMCE2	3.81699382564565	0.0529738737391164	0.114801880220953	-0.2578
CGGBP1	6.3711578702095	0.0530768733624263	0.115011442148897	-0.1892
KIF17	-1.45367603374296	0.0530931641606897	0.115033088644381	-1.5459
CAMKK2	5.63326784764782	0.0531944653874651	0.115225220706403	-0.2001
NUP54	6.28435211954956	0.053401060842691	0.115617856587306	-0.1917
PEX14	3.95720518025456	0.0534242729836226	0.115654396725841	-0.3276
XIAP	6.84505301528118	0.053586165378443	0.115949867861664	-0.1901
ZNF611	3.59781577903559	0.0538239689162233	0.116381662505575	-0.2766
MCPH1	4.36661453057126	0.053847539379385	0.116418839283521	-0.2596
LOC100505549	0.978286934075726	0.0538698327951848	0.116453246596672	-0.5818
NRAV	3.4379614677817	0.0540200440757771	0.116750316638734	-0.3314
ETAA1	5.02024667130169	0.0540514910296652	0.116804453153121	-0.2064
MIR6723	-0.00654033595155722	0.0542043200525476	0.117079279091257	-0.9012
LOC101927322	-0.140438392676191	0.0543457725181014	0.117370924297937	-1.0305
SS18L2	4.43904574505091	0.054370787736862	0.117411059962639	-0.3025
IMMP1L	1.69746878359234	0.0544772518508557	0.117613139757477	-0.4939
USP13	5.37164423159992	0.0545229493692553	0.117697879116132	-0.1911
MIER2	3.73902062756452	0.0545665955958292	0.117778170867517	-0.2634
CHIC1	4.85606105503548	0.0547380558127065	0.118120324694654	-0.2098
ARMCX5	4.19801743438612	0.0547876081123336	0.118213281373214	-0.2396
DNAH5	5.35361713492416	0.0548506011534706	0.118335213266103	-0.1904
ZNF296	0.859780145344669	0.0552754926085864	0.119111118161279	-0.6254
GFOD1	3.57536120494846	0.0555811316492856	0.119684965721793	-0.2697
PLEKHF2	5.41745933240462	0.0556647898318718	0.119822709959987	-0.1894
NOSTRIN	-0.513484799389516	0.0558688688010251	0.120247827025644	-1.0063
PTGR2	4.99953892021122	0.0560597694530489	0.120616046097214	-0.2178
ARNTL2-AS1	-1.40085961821041	0.056081678577802	0.120648965839778	-1.347
ATP6V0E1	6.3935499862803	0.0561144000580341	0.120705135791148	-0.1858
ZNF326	6.50828696614816	0.0562066357942622	0.120889295836481	-0.2017
CEP55	6.60817160152926	0.0563733969984548	0.121190854404591	-0.2027
PCDHGA1	0.0282751517478121	0.0563981488382676	0.121229789849454	-0.8414
MICU2	5.87478769442527	0.0564336451264624	0.121291808974417	-0.1953
RIPK1	4.73982293804345	0.0565753436460822	0.121553427515932	-0.2091
TRIM33	6.69134894905108	0.0566048586806654	0.121602530015795	-0.1839
TSPAN14	5.5526238151695	0.0566124931479328	0.121604621121151	-0.1872
NSUN2	7.93503410558895	0.056644808786043	0.121659721082118	-0.1771
GALNT9	-0.775344690367796	0.0566981875229811	0.121760041338612	-1.0686
LOC541473	-1.18926721865083	0.056824512691238	0.121988276539422	-1.4692
POGK	6.45938436600448	0.0570577498233268	0.122445783563495	-0.1896
MCTS2P	0.00865821711280668	0.0570724294754451	0.122462890515248	-0.7835
RWDD4	4.67052313427017	0.0572570337717956	0.122809059989352	-0.2249
C1orf112	5.29174272643398	0.0572962066094513	0.122848980079935	-0.1938
ZNF442	0.232375775588765	0.0572994667715079	0.122848980079935	-0.9621
LOC730202	-0.0333752126985479	0.0573386038919541	0.122918453810652	-0.788
C2orf72	-1.23989673051863	0.0573514412136666	0.122931538193812	-1.3893
MIR3153	-1.191929675635	0.0574143016272942	0.123037385903027	-1.2265
TAF6	5.85694329035092	0.0574300929199426	0.12304233967216	-0.3007
ZSCAN30	4.26192619578214	0.0574385862876239	0.123046096135515	-0.229
LOC105369445	-0.508200437923274	0.0574712414649788	0.123101605559621	-1.1369
ADPGK-AS1	-2.01385046321334	0.0574782822596869	0.123102243187804	-2.3748
C1QTNF1-AS1	-1.45675936524452	0.0575199483626518	0.123177029596313	-1.5564
DHRS4	3.6436962690295	0.0576571891709757	0.123441966166921	-0.3753
ARF6	7.90165341376039	0.0577920927697967	0.123701775777396	-0.1744
MAML1	5.61056772258875	0.0581832018680631	0.124407652061766	-0.1832
ASPM	8.25359914184584	0.0581911195422707	0.124410010348248	-0.1849
PCDHB14	3.23559299023338	0.0582455116929618	0.124499161729313	-0.3206
IAH1	4.71309431014039	0.0582464581688246	0.124499161729313	-0.2317
LOC102724699	-0.28585969449264	0.0582900499136697	0.124577751255438	-0.9493
SMCO4	2.03745296283375	0.0585023665550758	0.12492913835881	-0.4735
CCT8	8.64937240052421	0.0587123900128732	0.125304347916181	-0.1911
MTFR1L	3.70573074061533	0.0588062790761414	0.125478121076493	-0.2616
KIF20B	7.16373571198183	0.0588075593739306	0.125478121076493	-0.1884
GORASP2	6.97763449658817	0.0588986171426024	0.125657725202214	-0.1917
OR1J2	-0.639347709602254	0.0589105938958011	0.125668591044841	-1.0454
HIST1H2AJ	-0.809366579855043	0.0590577626691313	0.125908970604655	-1.1677
SF3A2	4.39962312601299	0.0590699713504238	0.125920293901604	-0.2278
GAN	3.81412645650964	0.0594094425550874	0.12646674245402	-0.2676
TIPARP	5.96866590293353	0.0595411101749357	0.126702705135054	-0.1796
MIR7-1	-0.370738906782171	0.0596059958337668	0.12682599766215	-1.0933
RPL18	9.0069419134791	0.0596287902650494	0.126855381336541	-0.2538
TECPR2	4.53422947637649	0.0597277104836098	0.127040554886261	-0.218
DEPDC5	3.10187930928762	0.0598192787469077	0.127220497763694	-0.3421
FAM179B	4.4333661133579	0.0598381247560813	0.12724575486861	-0.2288
ZNF501	1.51553194980843	0.0598722003796832	0.127303388088923	-0.4948
MTFR1	5.31819526866351	0.0598935962508334	0.127334050676047	-0.2447
UBR5	9.22075559017274	0.0600555133570706	0.127663420103247	-0.1834
LOC105372109	-1.39605629492263	0.0602556579835977	0.128073965787468	-1.6631
NPFFR2	-1.63871433100054	0.0602861429477911	0.128115389920159	-1.937
RANBP2	8.02415394533231	0.0602891824498294	0.128115389920159	-0.1737
LINC00705	-0.775473594208532	0.0603633160494596	0.12825799555388	-1.0675
ATP5G2	7.22925921905347	0.0605755103082437	0.128663934402245	-0.1952
MYBL2	7.11190492550758	0.0606785101975435	0.128837739261032	-0.1983
MYLK2	-0.427091791748131	0.060809132852822	0.129085061553618	-0.9243
ZNF721	5.64504538597578	0.061192888810295	0.129854397084824	-0.1879
PARP14	6.82700992252898	0.061297649258246	0.130046471221213	-0.1795
STPG1	2.58026310917122	0.0613349502142578	0.130110486998779	-0.3999
F8A1	4.31295830078188	0.0613763461217316	0.130183173556214	-0.3811
POLR3B	5.30104441931646	0.0615025490437692	0.13043570345528	-0.1865
ZBTB1	5.64506089294063	0.061591357376274	0.130608876787229	-0.1998
ANXA2R	1.41917310425249	0.0618196758557113	0.13103216096852	-0.4886
CLUHP3	0.116451087896576	0.0620447069535199	0.131492999696591	-0.8013
MRPL47	6.39381136703074	0.0620515004593631	0.131492999696591	-0.2228
COX15	5.71220972507069	0.0621525806888544	0.131676629111724	-0.2071
ATP13A1	4.88038069630831	0.062360498381594	0.132101793740355	-0.2207
PGAM1P5	-0.968164589992127	0.0624051849372308	0.132181118019966	-1.2383
C9orf89	3.14325506520236	0.0625196356860637	0.132377461039756	-0.3535
CNPY2	6.33606044436389	0.0626289182772502	0.132578099729763	-0.1861
MCIDAS	2.03485286691483	0.0627154295151438	0.132699684889715	-0.4187
CERS1	-1.70609029722764	0.0628201433684184	0.132890444650504	-1.8123
NHLRC2	5.13237164728774	0.0630955138095335	0.133349351714152	-0.273
CAMKMT	2.99965792130034	0.0631298943969119	0.133391128716438	-0.3367
DOCK1	5.3708347820501	0.0634004121358173	0.133885242793694	-0.1895
KLRAP1	2.39044759158338	0.0635631180377735	0.134182271380388	-0.3911
SMCO2	-0.284454223241906	0.0636808026450006	0.134415161647258	-0.9417
RGMB-AS1	-0.544098964382474	0.0637412250570466	0.134506460514709	-0.9391
APLN	-0.206194841563627	0.0637510463134477	0.134506460514709	-0.9643
NF1	6.61607499840407	0.0637535277625865	0.134506460514709	-0.1761
LOC100507140	-0.968970839104226	0.0638044387649094	0.134551673107565	-1.2593
C9orf72	2.73603851316905	0.0639399159846402	0.13479065891635	-0.3596
RPN1	7.31594396983034	0.0640498308587119	0.134982405141759	-0.1762
YEATS2	6.31585709809089	0.0640521487931431	0.134982405141759	-0.1895
ZNF585B	3.95096186187158	0.0641429432356719	0.135156229421794	-0.2362
RAD51AP1	5.92127219305419	0.064231450608291	0.135311488842022	-0.1813
ENSA	7.95424934710304	0.0642821386499164	0.135402644882067	-0.1726
CRYGS	-0.0307508241278081	0.0643272422047715	0.135482018192237	-0.7708
SLC25A32	4.91380850692871	0.0643377225925882	0.135488460451066	-0.2236
UBA2	6.62225469323964	0.0646224877282121	0.13604106733928	-0.1713
ZNF142	4.61638915131225	0.0646844560138227	0.136155820245399	-0.2513
RYR3	1.18103618760417	0.0653103665234896	0.137314989203366	-0.5529
MIR4292	-0.703687343451978	0.0653893508470002	0.137465222139894	-1.0465
BCL11A	3.4580130903628	0.0654325673315739	0.137540235947635	-0.2612
PDZD3	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
TRD-GTC2-8	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
SNORD8	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
LOC101927250	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
LOC105372343	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
FAM166A	-2.40177618735016	0.0655076252631208	0.137571288025254	-2.4021
HLA-DRB1	-0.212429993557726	0.0655760501066423	0.137683308884055	-0.9871
IL36RN	0.970974706862982	0.0657381059426985	0.137706060115295	-0.5448
GALK2	3.85451229747375	0.0658047043875201	0.137751483006372	-0.2908
ZNF592	4.65349928686633	0.0659026905724614	0.137924970662714	-0.2144
P3H4	4.26481232124113	0.0660441600885915	0.138205202496255	-0.2513
AIMP1	6.47325805746762	0.0661159674010716	0.138303027233329	-0.1793
DDIAS	5.02697967669026	0.0661189587781928	0.138303027233329	-0.2233
AGAP4	2.26814624726056	0.0663083532850677	0.138644823141196	-0.4063
NSMF	5.20688788731643	0.0663149975716984	0.138644823141196	-0.2085
KIFC3	5.00566681186798	0.0665107935423422	0.139022331910808	-0.197
INPP1	3.62295074113928	0.0666056583445647	0.139172816611923	-0.2755
CCDC25	5.66073676977238	0.0666189317945483	0.139184621062174	-0.1974
LOC105371169	-1.39284893786502	0.0667366945125659	0.139293900418582	-1.9667
LRP5L	2.51933646673191	0.0668417156827896	0.139458555600572	-0.4084
GOLGA2	6.63615305703178	0.0668979732382331	0.139528956918532	-0.2264
PDHA1	6.82902556348518	0.0668983873744471	0.139528956918532	-0.2316
SNORA80E	-2.40190651737831	0.0670291960410232	0.139690068827046	-2.4018
SOX6	-2.40190651737831	0.0670291960410232	0.139690068827046	-2.4018
FOXL2	-2.40190651737831	0.0670291960410232	0.139690068827046	-2.4018
SNCAIP	-2.40190651737831	0.0670291960410232	0.139690068827046	-2.4018
SPINK13	-2.40190651737831	0.0670291960410232	0.139690068827046	-2.4018
FOXE1	1.77670604210592	0.0671550296541421	0.139892018429283	-0.5347
PCDHGA2	-1.70460170205114	0.0671567511784749	0.139892018429283	-1.8
AASS	1.01184873974828	0.0672591733433149	0.140073405037139	-0.5926
RPL9	10.1957735194163	0.0672819673951293	0.14010489298112	-0.3111
PKP4	7.14500159788046	0.067306954642307	0.140140940231519	-0.1804
ZNF891	2.38727296826025	0.0674148129056954	0.14034950671757	-0.3913
COLCA1	-0.888034766978774	0.0674512177400912	0.140409285183934	-1.2054
CYP2C18	-2.51602997755549	0.0675759244026968	0.140492663238314	-4.4773
EPHA6	-2.51602997755549	0.0675759244026968	0.140492663238314	-4.4773
KCNT2	-2.51616048249503	0.0675759244026968	0.140492663238314	-4.4753
PITX3	-2.51616048249503	0.0675759244026968	0.140492663238314	-4.4753
LINC00624	-2.51629097577572	0.0675759244026968	0.140492663238314	-4.4734
JARID2-AS1	-2.51629097577572	0.0675759244026968	0.140492663238314	-4.4734
WAS	-2.51629097577572	0.0675759244026968	0.140492663238314	-4.4734
CLEC2B	-2.51642145740028	0.0675759244026968	0.140492663238314	-4.4714
KRT17P5	-2.51642145740028	0.0675759244026968	0.140492663238314	-4.4714
ZNF662	-2.51642145740028	0.0675759244026968	0.140492663238314	-4.4714
TRS-AGA5-1	-2.51642145740028	0.0675759244026968	0.140492663238314	-4.4714
EIF3C	4.68540535188753	0.0676415159510606	0.14059566666621	-0.4321
KCNRG	-0.641418162114803	0.0676485723047759	0.14059566666621	-1.0544
ARHGAP12	7.18359797301327	0.0676567964954337	0.140596753195292	-0.1738
POLR2E	6.7735210069574	0.0676771814880962	0.14062310781319	-0.1866
MIR1469	-2.40164584570448	0.0677153692175942	0.140670434733318	-2.4063
SNORD71	-2.40164584570448	0.0677153692175942	0.140670434733318	-2.4063
DYNLL1	7.0543366936841	0.0677523077029652	0.14072974945082	-0.2085
C8orf58	2.1877331133072	0.0677593392677865	0.14072974945082	-0.4842
PRCC	5.55771449303917	0.0677744493669209	0.140745119740929	-0.1865
TUBGCP5	2.75838096804393	0.0678125517709023	0.140808228517925	-0.4297
MTF1	4.41093467646363	0.0680417200802921	0.141136972017085	-0.2102
MAEA	6.29467902333154	0.0680481829368091	0.141136972017085	-0.1742
ND5	12.9979293508135	0.0680636734951124	0.141153064106188	-0.3957
ZNF283	2.89934520400467	0.0682686660877873	0.14152995322492	-0.3361
EMC3	4.90576543178032	0.0684960666874891	0.141920802797276	-0.1942
TSTD3	1.48264911605943	0.0686324447505487	0.142160114799157	-0.5171
TMED11P	-0.569928447289235	0.0686349283435458	0.142160114799157	-1.004
C9orf43	-0.314384330031314	0.0688153079395626	0.142501390851254	-0.8954
RRN3	0.568158006477029	0.0688292436585886	0.142514083274492	-1.4291
ARSB	3.64674395385531	0.0688658271306051	0.142560849029348	-0.2551
C1orf111	-1.29289537455329	0.0688750202387001	0.142560849029348	-1.2784
CTBP1-AS	0.67225449289861	0.0688752568163259	0.142560849029348	-0.6566
LRRC57	3.6475670882626	0.0689935859173758	0.142773396566268	-0.2463
ARL5A	6.32647300374538	0.0690141630339095	0.142799791493489	-0.1799
CAMK2N2	-1.24028554457307	0.0691412397972262	0.143030308638885	-1.3838
INTS10	5.47565867347666	0.0691730581325152	0.143054629964421	-0.1765
SCYL3	3.72658417969006	0.0692729573189345	0.143237864856096	-0.2512
KCNIP2-AS1	-1.70744746866299	0.069447673059236	0.143517853675505	-1.8225
RBX1	6.04533851169133	0.0695523276362107	0.143701594989437	-0.2002
FAM210A	4.68378495599418	0.0695924099035842	0.143746168889345	-0.2871
ZNF671	1.79562740333443	0.0696598012237463	0.143858521622252	-0.4703
KLHL28	4.05118213256183	0.069791698786156	0.144065722867488	-0.2583
INTS12	5.03014708367722	0.0698150922945312	0.144097719042279	-0.2058
C1orf115	3.38911434088545	0.0698805508149326	0.144183921301696	-0.2754
PITRM1	5.21402258230887	0.069888925585147	0.144184905128539	-0.187
MDH1	7.17886136678129	0.0699841809153542	0.144346897363636	-0.2051
FOXD4	-0.777041932840707	0.070084413044626	0.144457838616971	-1.0733
B4GALT1	6.82616373683431	0.0700845243553087	0.144457838616971	-0.1736
FDPSP2	-0.60408393958641	0.0703784520329362	0.145030931291713	-1.0929
NFRKB	5.5782549092752	0.0704957295594373	0.145207044887407	-0.1881
ZNF700	3.66904946888546	0.0705641915315594	0.145298881186572	-0.3606
THEM5	-0.886715756451435	0.0707753880428869	0.145682106661288	-1.2006
RLN2	1.93536873125247	0.070872791614011	0.145835627108362	-0.4203
SPON2	-0.00464454075440586	0.0709925009433176	0.145966786487353	-0.8049
CBR3-AS1	0.840356084358547	0.0710778538364826	0.146113806187613	-0.6194
PRELID2	3.88857014696051	0.0710800127493531	0.146113806187613	-0.2579
PHLPP1	4.94610042433912	0.0712897533748823	0.146511959654604	-0.2029
ATP2A2	8.78777721421957	0.0714237535380673	0.14675431002712	-0.1725
PCNT	5.73002838362406	0.0714505943525524	0.146792938386248	-0.2084
GAK	6.22344393294949	0.0716105525721307	0.147088461718814	-0.1699
SNORD80	2.11409366172859	0.0716281441736407	0.147108043653278	-0.4233
NXT1	4.43900728353333	0.0717991881286275	0.147393003314542	-0.2083
CHUK	5.26848716089913	0.0718218076468866	0.147406286723054	-0.1794
ZNF799	2.50082064019567	0.0719760045002303	0.147672953265476	-0.4177
AP2A2	1.61909082889409	0.0720474889099463	0.147803006803009	-0.6429
DHX30	5.63046440533081	0.0720668282697284	0.147825197583759	-0.1915
RBM22	5.76250982740154	0.0721241826927821	0.147902090357157	-0.1769
ZNF212	3.98926139626065	0.0725666580513695	0.148684277147677	-0.2278
PIAS4	4.22444185929239	0.0727145830694346	0.14887040804257	-0.2127
LOC105372280	-2.01157219455008	0.0727810478775408	0.148989774619016	-2.362
TIMM10B	4.22824993169204	0.0729259249512495	0.149236149076338	-0.2219
GAS5-AS1	0.31127423128808	0.0729560271530011	0.149264286865985	-0.691
TFAP2A-AS1	-1.57849876731471	0.0730938427446365	0.149529492732641	-1.7158
SPATS2L	8.17037572990087	0.0731620328428452	0.149652220905208	-0.1667
KIDINS220	6.73202831539137	0.0732342001305427	0.149745832467232	-0.1717
FBXO21	5.89802276648332	0.0732406079152013	0.149745832467232	-0.1941
ARL14EP	4.16397270032541	0.0733375742478676	0.1499105089541	-0.2244
NUDCD2	6.44673916601078	0.0733854903412498	0.149991660509388	-0.1674
SNAP29	4.8940346660456	0.0734301887397564	0.150066218026754	-0.2304
ZBED6	4.27081977092794	0.0734485191523775	0.15008687773067	-0.2935
LYRM7	5.20098021030081	0.0737186817373142	0.150605220881424	-0.1823
COX2	13.6849641320882	0.0739969609381374	0.151139910369953	-0.3384
TEP1	5.24991908604862	0.0741565861920767	0.15144900296706	-0.1919
DDX19B	4.85002786778308	0.0741855854744655	0.151491280584099	-0.1871
MEF2BNB-MEF2B	-2.10021608014967	0.0742416427838162	0.151588796629163	-2.1426
AP2S1	5.79913749912988	0.0742732479964206	0.151636369427718	-0.1727
ZBED5	5.32862444906846	0.0744976775268063	0.152054374646826	-0.1781
MAPK6	6.39889058916183	0.074502978813314	0.152054374646826	-0.1707
PRKDC	8.71390067233954	0.0746953204733145	0.1523787876367	-0.1706
LOC105373498	-2.19236332084001	0.0747449228913555	0.1524629399223	-2.9575
FAM98B	5.9489851848171	0.0747615402178714	0.152479798706006	-0.1744
EREG	8.42151422936216	0.0748216332394851	0.152585314613499	-0.1818
GPBAR1	-2.1017147731589	0.0748497552385501	0.152625615060312	-2.1497
KDM1A	7.15693629115155	0.0749344286950966	0.152764146315766	-0.1699
AHCTF1P1	4.14915279893235	0.074949039169767	0.152776871268788	-0.2168
RNF113A	4.50748087872712	0.0749627727737606	0.152787806158063	-0.2244
LMTK2	6.12430189316411	0.0749786489120296	0.152803104994196	-0.1725
CYP2S1	3.85295985439051	0.0750506388402659	0.152932745023763	-0.4086
OPA1	7.52714376028167	0.0751070786024017	0.153010728910777	-0.1625
OTUD3	3.87400907067558	0.0755036062372267	0.153649964938893	-0.234
ORMDL1	5.28560794935912	0.0755465618723444	0.153720244487463	-0.1902
GTF2H3	6.12417604749147	0.0755895707402635	0.153756345786546	-0.22
ANKRD29	2.32744357344716	0.0757481599590252	0.153985509904517	-0.378
NEXN-AS1	0.723476679248541	0.0757492092934651	0.153985509904517	-0.6001
C11orf91	-2.10034638316073	0.075752840953794	0.153985509904517	-2.1406
LOC101928855	-2.10034638316073	0.075752840953794	0.153985509904517	-2.1406
ZNF750	-2.10034638316073	0.075752840953794	0.153985509904517	-2.1406
GNA14	-1.51270713220508	0.0759039207465608	0.154241092737001	-1.7995
PA2G4P4	2.81682870644446	0.0759344419441637	0.154268770546701	-0.4007
MXD1	3.48378159150838	0.0764345582945643	0.155181193975263	-0.2781
LOC401010	-2.19249377551833	0.0764640231425329	0.155206493939302	-2.9543
TMEM141	4.68096113377519	0.076487398705737	0.155236681575535	-0.2177
GPR84	-2.10184494586605	0.0765471881549406	0.155340758888016	-2.1502
ALS2CR11	0.361889378522355	0.076596795468124	0.155424152280324	-0.6553
CLPTM1	5.57348673422477	0.0766199433392012	0.15545384369865	-0.224
PPIL3	4.01238343804384	0.0766565600382795	0.155507097837755	-0.2346
EED	5.58725342456541	0.0767148757054582	0.155577290699716	-0.1976
SNORA6	-0.0242351038991678	0.0774568604747291	0.156872913781524	-0.9478
DIP2B	6.1671043254895	0.0775227895315355	0.156971611101122	-0.1685
HEATR6	4.18725473952358	0.0775535785493006	0.156999127300514	-0.2316
MTR	6.18810721690406	0.0775773444841527	0.157012416951518	-0.1673
EAF2	1.58758643258908	0.0776777970456625	0.157197644231529	-0.4461
ZNF682	2.66677783780219	0.0776860838221325	0.157197644231529	-0.4771
TP53BP2	6.18562458022958	0.0777847486993845	0.157362408273046	-0.1774
TMEM183A	5.75436950117734	0.0777941466573809	0.15736398242406	-0.1816
TMEM45B	4.86361666173303	0.0778048795295408	0.157368256225493	-0.1929
EDARADD	-2.40203683579098	0.0779598529125897	0.157599262173435	-2.4034
LOC644936	-2.40203683579098	0.0779598529125897	0.157599262173435	-2.4034
NIPAL4	-2.40203683579098	0.0779598529125897	0.157599262173435	-2.4034
KDM5A	6.58428575916927	0.0780226846802971	0.157599262173435	-0.1649
SMYD3	4.22566242265873	0.0780940742287992	0.157726011629711	-0.2162
SAMD4B	6.00493754896315	0.0783142524711008	0.158135714313949	-0.1819
TRC-GCA19-1	-1.85205924893094	0.0784788798723418	0.158433089787623	-2.0266
ACTN1	7.61277735957635	0.0785876909181739	0.158635215104178	-0.1724
NUP85	5.80403871204978	0.0788420097676243	0.159060639884821	-0.1773
GPKOW	4.23781246932043	0.079031795720337	0.1594259074774	-0.2212
ZNF282	4.94130135976472	0.0791810245916047	0.15967400695287	-0.186
GSTO2	1.52656463151371	0.0792432575900053	0.159764208786652	-0.5748
GLS2	2.36609702069236	0.0793250704607191	0.159893837510311	-0.3795
KRT19	10.3312107172488	0.0795741827198869	0.16034285648281	-0.2094
PPIP5K2	6.22989476903172	0.0797741459113832	0.160692575058834	-0.1864
SNORD102	0.372917677192336	0.0798097721794856	0.160746602042	-0.7652
ZNF674	1.943290259198	0.0799788538187929	0.161051616513995	-0.4938
CCDC132	5.53788255076014	0.0801284304326945	0.161299440509347	-0.17
SURF4	7.06230005160462	0.0801558916045182	0.161336930224044	-0.163
SS18	6.64691455273735	0.0801827445888008	0.161365295667021	-0.1947
UQCRHL	5.09751138940875	0.0803541599549094	0.161664706208599	-0.2011
BUB3	7.00972345788107	0.0803648686674216	0.16166843442341	-0.1797
DLL3	0.501238062433577	0.0805471662068746	0.161999456458379	-0.8113
RASL11B	0.0315273284201753	0.0805860339547528	0.162059774826831	-0.73
MADCAM1	-2.40151549243922	0.0811190313259117	0.162988007471477	-2.4289
LOC100506271	-2.40151549243922	0.0811190313259117	0.162988007471477	-2.4289
SAP130	5.49991831364124	0.0811589936143178	0.163042900084334	-0.2293
PFKFB2	5.24186042427128	0.0813738547854233	0.163374144172736	-0.1921
PSME1	7.52645229825225	0.0814185755712331	0.163445955094395	-0.1797
ZNF620	2.67385833395769	0.0814336716777699	0.163458285887781	-0.3308
EP400	6.56983944421369	0.081516980535632	0.163589534644223	-0.1795
SH3PXD2A-AS1	-1.01049297808712	0.0816161622513527	0.163734577808868	-1.1481
SNORD1C	-1.01049297808712	0.0816161622513527	0.163734577808868	-1.1481
NUFIP2	7.3530684226149	0.0816382514203186	0.163760896377248	-0.16
TMED6	-0.0412515182813276	0.0817348518998314	0.163925007307176	-0.9555
VIMP	3.93821940749432	0.0817380226510311	0.163925007307176	-0.2223
EFNA2	-0.217223834475152	0.0819453292240395	0.164286616551072	-0.8018
ANKS6	4.93866209438389	0.0821845379167202	0.164657695808565	-0.1827
FAM151B	0.242158596648997	0.0823789840589515	0.164956754741715	-0.6854
PLEKHA8P1	2.67468108575875	0.0825733634404155	0.165309718496351	-0.3404
SLC22A4	0.995808985017555	0.0826952850739456	0.165535649595389	-0.5613
