logCPM	PValue	FDR	log2FoldChange
PLAC4	-2.12689749540346	0.0175708592169295	0.034640778171087	-4.8811
ZBED5-AS1	2.66946528824485	0.0176076648645894	0.0346885186159064	-0.4727
FAM210A	4.64564580796332	0.0176283183667831	0.0347090789585841	-0.3897
SGCB	4.01833350994777	0.0176573313738666	0.0347549586589013	-0.3308
VSX1	-0.802768125252327	0.017706847671248	0.0348411523050553	-1.4286
ADAM1A	1.54914483482614	0.0177972230824561	0.0350152068750209	-0.6574
RNF40	6.16945539042946	0.017803363422538	0.0350235132157169	-0.2641
BLOC1S1	3.14537052048513	0.0178912500443529	0.0351888236166459	-0.6466
RPIA	5.30663316403329	0.0179320761388312	0.0352615232648106	-0.2596
RPL18A	9.67472280235503	0.0179731785502773	0.0353309300757901	-0.3202
CISD1	4.87927420636474	0.0180338644211437	0.035442591115556	-0.301
GPR84	-2.12705763222401	0.0181413096796546	0.0356115859690081	-4.8794
LINC01204	-2.12705763222401	0.0181413096796546	0.0356115859690081	-4.8794
ZNF625	1.27378671374124	0.0181869233547626	0.0356972876856838	-0.7713
AGAP1	5.93748132661366	0.0182182566490922	0.0357395759064933	-0.239
TAF11	4.82648099080727	0.0183491039389248	0.0359804807889596	-0.2644
ABHD2	6.53944899559395	0.0184528017881808	0.0361686009711219	-0.2297
PPP2R5D	4.72710528418132	0.0185528642747247	0.0363608255715913	-0.2772
BTK	-2.12673734129474	0.0185646938671946	0.0363722956900092	-4.8832
PTRHD1	4.21374401231124	0.0186457483530694	0.0365232598641239	-0.329
SLMO1	1.46632270109216	0.0186487978721234	0.0365253142316796	-0.6714
C5orf66	2.20476332982311	0.0186854559506981	0.0365842080067605	-0.5592
RAP2A	4.80448216156707	0.0187195113858353	0.0366362992988646	-0.3174
GCFC2	4.63105999352917	0.0187419151870509	0.0366644238807116	-0.2777
C16orf87	4.27066738345724	0.0187727136301001	0.0367207393154514	-0.3775
EPHX1	5.53327478880255	0.0188601405489316	0.0368719989142531	-0.2587
SLK	6.76359128713722	0.0188762685106848	0.0368995778917509	-0.2403
METTL21A	4.25241742754383	0.0189312441615581	0.0369832844744147	-0.3035
ATE1	4.63904605767689	0.018976138237287	0.0370602939075741	-0.3134
CASC3	6.67096609081152	0.0190413201834628	0.0371784322213152	-0.3031
BOLA2B	0.318101241841573	0.0190665333807934	0.0372196998930458	-0.9612
API5	6.91014296268676	0.0191019267088665	0.0372848042336221	-0.2269
CMA1	-1.34845767684372	0.0191210760920696	0.0373142025800986	-1.966
SDHC	6.4013223682747	0.0191387200038358	0.037336660866641	-0.3242
FARS2	3.58428842985963	0.019181934371571	0.037408972747292	-0.3878
TRMT2B	4.75062905572098	0.0192331843617167	0.0375049149441893	-0.3724
SCYL2	6.23411436670744	0.0193063039829874	0.0376354389229491	-0.2293
CTNNB1	7.74269505720236	0.0193727564882095	0.0377569170971231	-0.2363
LGALSL	2.83242207361933	0.0194634425508659	0.0379296122127036	-0.4444
TP53RK	4.48084176434769	0.0194866951159498	0.0379708726690981	-0.3507
YWHAG	8.44044199244841	0.0194895694905897	0.037972420557119	-0.2352
TMEM50B	-0.644804171509743	0.0195238147356755	0.0380310245213927	-2.7254
LINC01278	4.16410966665625	0.0196245918339492	0.0382232528027927	-0.3917
ARFIP2	5.06045385317796	0.0197006437677608	0.0383567372302581	-0.3345
WDR35	3.98494362170156	0.0197622540835802	0.0384626557089382	-0.3554
USP6NL	3.94200953356481	0.019803049382675	0.0385379457979015	-0.3488
SYDE2	3.91275850320417	0.0198305389988782	0.0385832164514036	-0.3839
PSMD14	6.97565105031923	0.0198492495132795	0.0386128574077632	-0.2225
PRPF38B	7.10715688149	0.0198634452155389	0.038630771903151	-0.3581
OGDHL	0.299039320327339	0.0198964473760081	0.0386908333293996	-1.1013
ZNF649	3.31064514347967	0.019923772037767	0.0387357169671432	-0.3956
HAUS4	5.00234772315744	0.0199962106014511	0.0388599979497649	-0.2527
TRIM23	3.85558503404353	0.0200076138952827	0.0388738824257431	-0.382
TOMM34	6.24944815253266	0.0200340212036829	0.0389047641579222	-0.2256
KLRAP1	2.34871722423154	0.0200362945120938	0.0389047641579222	-0.5255
RBM39	8.09391343202367	0.0200556495891109	0.0389382047111357	-0.2418
BMS1P20	5.19160661178206	0.020231647295776	0.0392632032562653	-0.2821
DR1	6.45101623486159	0.0202561773821621	0.0393066299201479	-0.2498
SPRR2D	0.239859127394919	0.0203236507520333	0.0394291783346567	-0.9938
YDJC	4.95850669368425	0.0203358171798469	0.0394485897816687	-0.2613
CTR9	6.09318715122525	0.0203655883316185	0.039502144133237	-0.2446
QRSL1	4.7219719848544	0.0205092761162035	0.0397470642014237	-0.275
C19orf71	0.944756492937696	0.0205639322211077	0.0398487577357543	-0.9165
C19orf18	1.11686484150391	0.0205814778277597	0.039878524646952	-0.7753
ENPP3	-0.931863835710965	0.0205987165703629	0.0399034560386826	-1.6961
NAA60	4.50224148875077	0.020605648195517	0.0399126486426906	-0.3568
COX6C	7.25493938883192	0.0206366438766939	0.0399684458532701	-0.2797
ZC3H7B	6.42892858146702	0.0206480241567972	0.0399862447232937	-0.2272
SETD8	5.76808394032351	0.0208721696763169	0.0403946071886824	-0.2375
SOX4	7.45275287273499	0.0210673681500158	0.0407464639206154	-0.2226
STAG3L3	1.54312128503259	0.0211209738635771	0.0408429709601475	-0.8681
CHFR	4.90881572932414	0.0212942597223176	0.0411373550783736	-0.2741
ZDHHC16	4.45929890975969	0.0214773985046803	0.0414598507424616	-0.306
UBE3A	6.50643561328094	0.0214793639527937	0.0414598507424616	-0.2251
SOCS2-AS1	-1.07478635813019	0.0214927526700747	0.0414725391338002	-1.7295
METTL5	5.69873298970479	0.0215012658164313	0.0414845813511699	-0.2256
SNAPC2	3.61323945035404	0.0215173946068741	0.0415113131082208	-0.3632
VAC14-AS1	0.317800444255968	0.0215375715903513	0.0415458481565356	-0.9642
ACSBG2	-0.023831957971902	0.0215674493941144	0.0415946921760989	-1.1193
FAM127B	5.84360985513882	0.0216319349109665	0.0417102454303554	-0.3687
EFR3B	1.59806077194226	0.0216608301222233	0.0417615497635768	-0.6509
ZNF207	7.3194644276924	0.0216861703823106	0.0418059901266593	-0.2264
SNORA44	0.13723128737282	0.0217438878410027	0.041908405450311	-1.1015
ZNF329	4.19943223684	0.0219286667688544	0.042246701195885	-0.3525
ZNHIT2	3.16968293788713	0.0219428861323995	0.042269634824637	-0.4237
SNORA70	0.992974245029306	0.021954580899754	0.0422877008763357	-0.8421
SART3	6.64654148574147	0.0220609157937717	0.0424876404848157	-0.2726
CYP4F35P	-0.504586331548126	0.0220833472166854	0.0425177796654512	-1.3776
ZNF569	3.07141652979465	0.0221004390123342	0.0425417138980571	-0.4419
POM121C	5.9249778896485	0.0221896772361825	0.0426954835185232	-0.2757
AKAP8L	4.81582221256181	0.0222404471310539	0.0427886608519887	-0.2863
C10orf32	2.1950535706615	0.0222861107827051	0.0428674785005864	-0.5405
GNAI3	7.08999748980415	0.0223028177290858	0.0428950948653803	-0.2617
CYB5R2	-1.07486809838475	0.0223101550810129	0.0429046867332741	-1.7298
WSB2	5.4829208254951	0.0223238930795414	0.042917543393019	-0.2397
ENPP1	1.43130590911846	0.0224566682001569	0.0431591677715616	-0.6783
ALDH9A1	5.93197671387466	0.0224733077836618	0.0431866007261611	-0.247
VPS8	4.70071305696727	0.0225060615177613	0.0432449909555047	-0.2908
U2SURP	8.68555471800461	0.022565302245461	0.0433496956532817	-0.2451
ERBB4	-1.23259830848355	0.0225823737291152	0.043373362945684	-1.7767
LINC00992	-1.23259830848355	0.0225823737291152	0.043373362945684	-1.7767
SFTPA2	0.259576378180965	0.0226046966101473	0.0434116706621975	-1.0286
KAT6B	5.08574442193362	0.0226189156602671	0.0434344087823537	-0.2539
MRPL55	4.68500723334756	0.0228024376796441	0.0437654286305044	-0.2627
FRYL	7.1628580446654	0.0230164037591411	0.0441605325304131	-0.2249
CD99L2	4.30406221260351	0.023042879991198	0.0442066852794568	-0.2943
MAT2B	5.9515184260235	0.0230822927835806	0.0442729919160588	-0.2581
ABCB1	0.219483946644763	0.0231012016036301	0.0443046051555701	-0.9572
ZNF653	1.78114834641145	0.0231722909929646	0.0444316084830964	-0.6363
GPR75	0.239585705089439	0.0231998242321883	0.0444797302229395	-0.9038
AK2	7.70217680541892	0.0232755430108658	0.0446061634690705	-0.2173
SNORD83A	-0.802530097824662	0.0233791452437334	0.0447953060001677	-1.4303
SNORA55	-0.887970433331491	0.0234583707471514	0.0449329573350116	-1.7699
KCNS3	4.12482721220606	0.0235094146594427	0.0450260044086011	-0.3153
UBE2A	5.82322030966888	0.0235460918471019	0.0450915192238218	-0.2182
TUBB4A	-1.47428368522503	0.0237059304496684	0.0453660505942363	-2.2208
LOC100130992	0.530689028328845	0.0237068428280573	0.0453660505942363	-0.8911
HDAC2	7.21181720225269	0.0239678491161316	0.0458366911234127	-0.2358
NOA1	5.96491887146993	0.0240472077143339	0.0459788253071721	-0.2156
C9orf142	4.48899014199414	0.0241400964957901	0.0461467645682874	-0.2979
RLN2	1.8750441184683	0.0242109072512541	0.0462724374768525	-0.6032
PCDHA3	1.09798128174639	0.0242576061107796	0.0463568362983766	-0.8939
KCNH2	-1.76412557870548	0.0242934798414995	0.0464108170768538	-2.2993
TCTA	3.20855208455933	0.0243386111531181	0.0464832287148345	-0.3887
ZNF718	5.79272389385177	0.0245221971740888	0.0468085771236057	-0.2593
DNAAF5	5.95432462069507	0.024559057781066	0.04685933934481	-0.2272
DFFB	2.69844536225894	0.0246499483321857	0.046998376684322	-0.4429
CHML	7.00411358647281	0.024655513944282	0.0470040792154149	-0.218
FAM169A	4.00734125950055	0.0246802509557516	0.0470414138074965	-0.3279
LOC105373268	-0.287777557865185	0.024734513519833	0.047131513349098	-1.1398
ZDHHC6	4.55306620652317	0.0247352667286212	0.047131513349098	-0.2877
PPP4C	6.08665898954392	0.024818721760087	0.0472757287617015	-0.2403
GLUD2	-1.2325161250466	0.0248235155865634	0.0472799270264269	-1.7761
GDF11	4.74535511411509	0.0248842736895033	0.0473758786605039	-0.2838
CACNA2D1	-1.7642851102782	0.0249141195743423	0.0473980999321794	-2.298
FEZ2	6.26897110214382	0.0249183294796911	0.0474011694259915	-0.2165
ZNF440	4.03396226862859	0.0249339822639364	0.0474216068428787	-0.397
PDCD5	6.69514107704343	0.024971224673793	0.0474869455879963	-0.2105
NDUFAF1	3.93521066312678	0.0250032534710319	0.0475333719684672	-0.3233
ROMO1	6.80356357035643	0.0250391446048353	0.0475962748756636	-0.4421
ACTR3	8.40334558949907	0.0250423633508521	0.0475974373069398	-0.2216
POLR3E	5.31298999242586	0.0250974478883102	0.0476971693367677	-0.2467
RPP38	3.36658971822559	0.0251010828776465	0.0476991120031554	-0.3703
SMC1B	1.71762347512278	0.0251998034250651	0.0478717597635784	-0.636
ERMARD	-0.977713026311747	0.0252252050687539	0.0479150290016826	-2.5833
PROX2	-1.40983190512877	0.0252833120062189	0.0480204061574627	-1.8432
ELOVL1	6.14225999495551	0.0253034436926592	0.0480536427809411	-0.2475
SWSAP1	1.88782135375771	0.0254606759922887	0.048327105522481	-0.5734
ZNF17	3.13991155361686	0.0254921550659386	0.0483767965575649	-0.415
CD58	3.59966416642643	0.0256716437630645	0.0487022268043755	-0.3553
ZFX	5.42143185471903	0.0256806489588953	0.0487123760939692	-0.2827
CAP1	8.39219087309416	0.0256992231861168	0.0487342908991116	-0.2203
DENND5B	4.56697597955467	0.0257019216931959	0.0487343459109871	-0.2816
CUL4B	7.09012508626027	0.0257904852176287	0.0488971957766154	-0.2293
VIM-AS1	-1.54129564894751	0.0258679845454885	0.0490288544292398	-2.0911
EBAG9	3.91572667150683	0.0259141159998232	0.0491009965431003	-0.3241
KIAA0368	7.16475626079596	0.0259195688069287	0.0491062316458375	-0.2172
EIF2AK4	5.84802540288801	0.026024003230356	0.0492853950794436	-0.2186
HSPBP1	5.1414050377513	0.0260249347373925	0.0492853950794436	-0.2515
TTC12	3.01305854874637	0.0260281942893213	0.0492864552376154	-0.4282
KHDC1	1.87501377262725	0.0261637157652282	0.0495225292908249	-0.577
SNORD60	-1.40991452328689	0.0262309041226398	0.0496394097297515	-1.8438
RAD21-AS1	-1.84618913133833	0.0262450762572287	0.049661081276116	-3.1298
TUBB	-1.8461055928818	0.0262518724703673	0.049668793016792	-3.1291
SNORD99	-0.610275772132702	0.026288505694267	0.0497277960785969	-1.3616
BZRAP1	-0.803320282946687	0.026295451217264	0.0497357809181901	-1.4262
GSTZ1	4.03008227998909	0.02647615899851	0.0500568308488814	-0.3339
SUPT3H	2.06301022423503	0.0265177471581357	0.050130267383134	-0.6841
RASL11A	1.30163103396743	0.0265625199959485	0.0502097085365537	-0.6956
ZCCHC8	5.45678355965623	0.0266021098072257	0.0502793370577401	-0.2437
LINC00346	3.24668700067808	0.0266176013275838	0.05029820203254	-0.3759
SON	8.17807950896795	0.0266821681954766	0.0504097756987086	-0.2209
SNORD93	-1.07462286520706	0.026694352983963	0.0504275774084467	-1.7273
SNHG5	4.20403555852832	0.0268638890921599	0.050705868410512	-0.454
THEM4	3.54580935813509	0.026970432900837	0.050896446458309	-0.3511
LOC100652758	-0.203380137676647	0.0269831375444454	0.0509151585541494	-1.1576
SFSWAP	5.70489172945782	0.0269879251106462	0.0509189293943734	-0.2876
ATP5E	-1.23267452821994	0.027234241424621	0.0513571233806302	-1.7743
NLRP9	-0.97828039037025	0.0273664969855674	0.0515958658441101	-1.6099
KRT78	-0.377331934230523	0.0274885879508122	0.0518207002922374	-1.2702
KANSL2	4.49178048661452	0.0275029812128471	0.0518424806424096	-0.3097
CMTR2	5.35088967224435	0.0276050024268928	0.0520186750934512	-0.2918
MIR1204	0.00159893736078879	0.027948709411602	0.0526391869409064	-1.1694
DECR1	4.14571194731401	0.0280267417573432	0.0527752653452353	-0.3679
ELMSAN1	5.8139882672195	0.0280585216680448	0.052829658784223	-0.2268
YME1L1	7.98324129852254	0.0280650499564808	0.0528365011865023	-0.2102
HOXC10	4.22302205850309	0.0280727313783623	0.0528455128937289	-0.3123
PCYOX1L	2.75076839532852	0.0280882390599046	0.0528692537661221	-0.545
MAPK8IP1	2.07762937993737	0.0281670235706608	0.0529956902304425	-0.5978
C1orf220	0.892912644440498	0.0281911473143979	0.0530356126722638	-0.9641
FRMD6-AS1	0.772386568266308	0.0282010822346466	0.0530488364014126	-0.8205
FAM96A	5.53172506977884	0.0283379053253863	0.0532897403811549	-0.2197
ELF2	4.96476641951714	0.0284549234243676	0.0534712385007983	-0.2386
VCL	7.86294200223246	0.028544801364422	0.0536290926941328	-0.2169
PCDHB12	1.08323194430779	0.0286450108382849	0.0538079569076792	-0.7672
USP36	5.71178307321248	0.0286932820685339	0.0538803288873849	-0.2832
LOC439994	0.578789781777887	0.0288306942689504	0.0541216611387103	-0.8364
C16orf46	1.16193690180164	0.0289089183632966	0.0542517694942786	-0.7759
ADNP-AS1	1.6802621955812	0.0289386930123858	0.0543020638949651	-0.6231
CASP3	5.08432080183336	0.0290044419597033	0.0544142526375854	-0.2869
ALG6	4.75180164577343	0.0291329800119872	0.0546329412530908	-0.3248
MRGPRX2	-1.84666827120424	0.0292237726603363	0.0547919475903358	-3.1233
SYTL5	-1.84658475914219	0.0292349596322626	0.0548072933915163	-3.1222
AKR1B1	5.32462525314085	0.0293123360006966	0.0549467097267397	-0.2761
PLEC	9.13449114445871	0.0293809288122438	0.0550639807408196	-0.2741
POLR3A	4.78316185505364	0.0294469280851877	0.0551650199202859	-0.2691
WDR5	6.24965058752192	0.0294899334786347	0.0552342490598087	-0.2409
ZSCAN12P1	1.90160154875106	0.0295528156079261	0.0553463481471378	-0.6944
DSG2-AS1	-0.175951421064255	0.0296127090162683	0.0554528275516457	-1.0826
ZNF689	2.58732259436651	0.0298208582090884	0.0557911034500019	-0.5949
DNM1L	6.94439282535203	0.0300340546966151	0.0561619621159832	-0.2276
VAMP7	0.821216008086781	0.030034467360777	0.0561619621159832	-1.3489
HTR3A	-1.54121944471502	0.0300758793809239	0.0562336392849393	-2.0942
LOC101060542	-0.978275165734266	0.0300962256982313	0.0562659187247221	-1.6082
LRWD1	3.66396843241722	0.0301655293955332	0.0563839361774192	-0.3619
NXPE3	3.07332504836592	0.0301916396956209	0.0564269629692112	-0.3815
PPP2R2D	4.95963655228319	0.0301989985861845	0.0564349389077064	-0.2677
TMPRSS9	0.917541727158709	0.0302578655906639	0.0565333736795784	-0.7519
MBLAC1	-0.0487174497287458	0.0302846870309629	0.0565776961151513	-0.9627
STRA13	5.06755423061222	0.0303619851644115	0.0567163001290798	-0.2417
ACRV1	-1.4095904350165	0.0304949228815833	0.0569413227090299	-1.8449
NEK2	6.32038439102348	0.0306980694038361	0.0572972042773164	-0.225
SEC22C	4.58154158932866	0.0307956349372092	0.0574734319580546	-0.2834
AIM2	-0.0977014161388501	0.0308406958555961	0.0575457628311286	-1.1093
HEPHL1	-0.123821337291379	0.0309400060142812	0.0577251660497411	-1.0544
FBXW11	6.01633645666817	0.0310468894600303	0.0578876533327639	-0.2468
ATG10	3.07901132333791	0.031052405591667	0.0578876533327639	-0.4683
CLDN10-AS1	0.86552471040467	0.0311342303353759	0.0580341544826039	-0.7626
ANAPC16	5.88924997548586	0.0311539427385001	0.0580649697431402	-0.2107
ZBTB40	4.58269462336109	0.0312741801776628	0.0582652753672225	-0.2687
CDC42	8.23890081422326	0.0312911693843916	0.0582853710953137	-0.2212
GLTSCR2	6.89489331476772	0.0312913519996259	0.0582853710953137	-0.2368
L3HYPDH	4.14551304784538	0.0313393399407281	0.058362847083335	-0.3095
BTBD7	1.60601319400512	0.0314088454825779	0.0584863201886925	-0.6343
UBE2T	6.18948650588597	0.0314323271112795	0.0585181076630144	-0.2123
OSBPL8	6.75229850385263	0.031561507913189	0.0587380225457039	-0.214
POLR1C	4.65561111262621	0.0315633217119498	0.0587380225457039	-0.2957
TSSC4	3.70255874602074	0.0316010701947307	0.0587962838845295	-0.3889
CASC2	0.855525772721377	0.0316972430572485	0.0589692111742718	-0.911
RAD51AP1	5.91447357578542	0.0317118936166883	0.0589844452232565	-0.2127
ZNF547	1.43220214475682	0.031717994742818	0.058989783213619	-0.6814
CWF19L1	4.49258678439826	0.0317647648649984	0.0590707494525222	-0.2921
LRRC40	5.87141973155632	0.0317902240338522	0.0591120727196991	-0.2228
AGK	4.60083443059497	0.0318153034153617	0.0591406352867166	-0.4584
BCL2L12	4.39391556024418	0.0319125536226772	0.0592960133758795	-0.3079
TRC-GCA8-1	-1.84594583660193	0.0319203347342976	0.0592960133758795	-3.1337
CHKB-AS1	1.45661936530499	0.0319216268327204	0.0592960133758795	-0.618
SLC25A21	3.52799246191553	0.0321475096045885	0.0596973792433494	-0.3605
NHSL2	1.68058898057385	0.0322838036363413	0.0599382812147917	-0.6826
ZNF81	2.39233982102037	0.0323397884525034	0.0600300130136148	-0.4639
PSMB4	7.45972922580876	0.0323556264163142	0.0600472009612923	-0.2419
AP1B1	6.13381421425251	0.0326411373905228	0.0605524442842581	-0.2034
TARSL2	2.91336997051702	0.0327044145637885	0.0606575020091966	-0.445
ULBP3	0.529150938954667	0.0327344019798528	0.0607069527168014	-0.8123
DOPEY2	4.05064622449333	0.0328120882168694	0.0608324852733998	-0.3086
EGLN3	5.16378508066942	0.0328475566700295	0.0608920587498029	-0.2211
MED24	5.5188458056841	0.0328797464445036	0.060945542805448	-0.2379
FBXL14	3.76342428955734	0.0329637828839522	0.0610765066811562	-0.3152
LINC01465	-1.54097737825841	0.0331308232607948	0.0613610945976535	-2.0967
GEM	3.43115997972113	0.0333173779118211	0.0616878348030636	-0.3437
AKT1	6.54832867765573	0.033374305218959	0.0617807053414434	-0.223
TKT	8.39994454022897	0.0334625364696736	0.0619314746340593	-0.2486
KCNC1	-0.258978818913081	0.0334662359144728	0.0619320428641273	-1.058
LOC101243545	5.55330605289817	0.033670033040321	0.0622717940323236	-0.2809
SCARB1	5.66728182337416	0.033683793924841	0.062284142802785	-0.2178
CAPN7	5.13343890479817	0.0337348055607493	0.062372150123257	-0.2484
SH3BGRL3	6.71570749094864	0.0337550097739691	0.0624031856641599	-0.3447
GALT	3.64015760287961	0.0337939977835323	0.0624689371745815	-0.328
C12orf10	4.8698880488371	0.0338750294875828	0.0626123861825768	-0.2558
FAM160A1	5.08833474906083	0.0339839427301998	0.0628073353393934	-0.2299
TK1	6.1550590103865	0.0339903805735959	0.062810426863323	-0.2315
MIRLET7BHG	0.279614464487771	0.0340436079889536	0.0628921379727116	-0.8942
ATP6V1G1	6.75939141354077	0.0340946261423469	0.0629736437530034	-0.2093
TOPORS	5.40967161678859	0.0342406906755133	0.0632306341262565	-0.2702
RBM41	6.27873414249569	0.0342795533043129	0.0632959972816362	-0.2163
LOC400655	-2.23427630566976	0.0344143096870348	0.063435746935229	-4.6271
C2orf61	-2.23427630566976	0.0344143096870348	0.063435746935229	-4.6271
CPS1	-2.23427630566976	0.0344143096870348	0.063435746935229	-4.6271
HSPA1B	-2.23427630566976	0.0344143096870348	0.063435746935229	-4.6271
HSCB	2.98094652440401	0.0344270034342816	0.0634527384852343	-0.3913
NPPA	-2.23411604411129	0.034664553749967	0.0638003925052321	-4.6287
ILDR2	-2.23411604411129	0.034664553749967	0.0638003925052321	-4.6287
OSBPL6	-2.23411604411129	0.034664553749967	0.0638003925052321	-4.6287
NPNT	-2.23411604411129	0.034664553749967	0.0638003925052321	-4.6287
MIR589	-2.23411604411129	0.034664553749967	0.0638003925052321	-4.6287
COMT	5.44275397334915	0.0349813525317944	0.0643575100091141	-0.2286
MCM3AP-AS1	2.79005791088204	0.0350179162614915	0.0644117963999788	-0.4377
SPARC	-1.12586508617249	0.0350274485036458	0.0644228389968323	-1.6305
NAALADL2	3.12867863089622	0.0350416661369044	0.0644424959197468	-0.363
MTBP	3.71554466545376	0.0352166632941441	0.064714038305231	-0.3259
TNNC1	0.593890546876239	0.0352302936289969	0.0647307005325048	-0.7975
SLAIN2	6.05515975249569	0.0353814414975384	0.064975716324219	-0.2042
GMPPB	3.81962360552684	0.0353926332430127	0.0649897316922591	-0.3025
MAN1A2	6.24996198798952	0.0354492674913054	0.0650806342841182	-0.207
AAK1	6.00064398269573	0.0356089983799471	0.0653607354136652	-0.2081
USF2	5.3190851534058	0.0356716810572552	0.0654537979134571	-0.2291
CLASP1	5.7968714034887	0.0356745317232176	0.0654537979134571	-0.2055
ANAPC5	6.70781707720348	0.0356788131171375	0.0654537979134571	-0.2128
SASS6	5.39069844157736	0.035681211483059	0.0654537979134571	-0.236
GFOD1	3.5569384134952	0.0357849257824879	0.0656374565543153	-0.3361
FAM222A	0.0924271626542134	0.0358961787543474	0.0658349044946118	-1.0096
URI1	5.89586294854157	0.0359073895384772	0.0658488501671963	-0.2138
GNPAT	5.3000052128447	0.0360555664692423	0.0660674918661535	-0.2185
STARD4	5.0528406069756	0.0365013016224433	0.0667970892561473	-0.2706
LGALS7B	-1.40983831500285	0.0365073385939561	0.0668014406506228	-1.8497
APOBEC3B	4.50119108047593	0.0365954795437834	0.0669425926404117	-0.2678
MAPK1	6.60959005690971	0.0366589217746516	0.0670315083126081	-0.1988
ZNF767P	2.92097508248822	0.0367048376786075	0.067095575914755	-0.3904
TRIP12	7.77832930677663	0.0367385689130537	0.0671489678415156	-0.2026
GSKIP	5.43813629806598	0.0367986893667925	0.0672469342422587	-0.3054
EEF2K	5.19806074424454	0.0368069974715628	0.0672553844300721	-0.218
KTN1	8.72159603156694	0.0368250346334479	0.0672816085136334	-0.2427
BNIP1	3.53390540627865	0.0368505781440325	0.067308069494493	-0.3535
CCSER2	4.61294385316235	0.037123456188438	0.0677793595535678	-0.2558
NABP1	6.12590833409742	0.0371946775096969	0.0678827935718018	-0.2026
UBALD1	3.50634279451226	0.0372927920270745	0.0680272992851991	-0.3684
GPM6B	-0.505811246317869	0.0373090017156625	0.0680500684704901	-1.1972
FBXW2	6.66758576163925	0.0373836901918086	0.068179485328837	-0.2145
QARS	6.07800149789156	0.0374750760217936	0.0683256754073568	-0.216
SYNRG	2.1495060706946	0.0375609962811741	0.0684754891261349	-1.3717
C20orf24	5.5871922061684	0.0376018321036196	0.0685362466936581	-0.2731
NDUFC2	6.08233684184494	0.0376394663181438	0.0685979931220957	-0.2544
SNORA27	-0.347111953357479	0.0376602225286679	0.0686289701021522	-1.1722
ZNF839	4.31023699869182	0.0376788239058261	0.0686560144949357	-0.2874
ARSB	3.62490298680684	0.0377716594257614	0.0688045713906106	-0.328
MARK1	3.313338352654	0.037791424489665	0.0688337070221814	-0.414
TMEM120B	4.73974636297128	0.0378257099353453	0.0688892817816903	-0.2602
MASP2	-0.0476916507978984	0.0380310555529323	0.0692425401590039	-1.1832
TMEM255B	-2.23395576520284	0.0380760924866804	0.0692968940720604	-4.6328
NAB2	3.75657379111751	0.0382511217135885	0.0695876908822393	-0.3509
FRMD3	2.76785379143917	0.038313234114212	0.069693742725095	-0.4551
ADPRHL2	4.23618236727746	0.0384541454849955	0.0699361307007449	-0.2857
PTCD3	6.49176708713053	0.0385860576092119	0.0701608130966903	-0.1998
HIST1H2AI	-0.84551315431504	0.03859868193037	0.0701710353834728	-1.3456
ZNF671	1.76799231341873	0.0386292676144584	0.0702056654623745	-0.5912
NDUFA8	6.0192658722305	0.0389345623802313	0.0707323485733409	-0.2051
PEX3	4.81471230197333	0.0391415998343992	0.071087250952725	-0.2433
OTOGL	-1.28980126055959	0.0392318045204704	0.0712257416364529	-1.6633
SLC25A30	3.68996973277794	0.0392847859470279	0.0713118278063976	-0.3118
RMDN1	4.6493829203628	0.0394889624455431	0.0716682074168242	-0.2406
LOC101928841	0.354865202780666	0.0395426101763076	0.0717513061702287	-0.9399
POLR2I	4.79578521993001	0.0399101387064764	0.0723822265274621	-0.2351
TOP3A	5.5292124343877	0.0399245398165496	0.0724011521695569	-0.204
ZNF397	3.28724737072968	0.0399673299468727	0.0724715510041823	-0.3419
TSSC1	5.10087930231239	0.0400062065045855	0.0725348401974092	-0.2248
RAB21	5.95983164819706	0.0400295953245788	0.0725700389518878	-0.2188
CCDC77	4.31699660001604	0.0400841437012988	0.0726545003386527	-0.2942
RAB13	6.37304357439564	0.0402520275537459	0.0729443135816145	-0.2824
ANXA2R	1.40247018218917	0.0404692773047811	0.0733307321564352	-0.5866
ZNF576	2.75048419034357	0.0407026961523071	0.0737362331578694	-0.4165
PLK2	6.20410074626272	0.0407413610893984	0.0737944526290363	-0.1983
PKP4	7.14043991700606	0.0407920031202138	0.0738788500954982	-0.206
RNF26	5.67410632063122	0.0410011717262585	0.0742242801961055	-0.2735
SPC25	-0.845589346978972	0.0410030601324345	0.0742242801961055	-1.3438
SLC25A14	3.27935773059616	0.0410592013423203	0.0743050271185997	-0.3605
NUP85	5.79831684770736	0.0410598769485339	0.0743050271185997	-0.206
LOC100505549	0.953436920012473	0.0410642773869779	0.0743056247375032	-0.716
DOCK7	6.16636044017668	0.0411691955345894	0.0744807089168035	-0.1982
GSTK1	5.41950510922061	0.041231271151606	0.0745782310654631	-0.2252
FZD3	3.93251185693823	0.0412852601526571	0.0746684871554298	-0.2963
METTL12	1.39525937284706	0.0413570302206182	0.0747834730296756	-0.6498
CUX1	6.78116813585085	0.0414181748437925	0.0748717892809462	-0.1917
MEF2A	4.98493020894344	0.0414592508806212	0.0749312032547887	-0.2213
ATP6V1B2	5.89482158720333	0.0414889450037101	0.0749774480288785	-0.2298
ZNF19	2.25164011326776	0.0416561065553093	0.0752646359138684	-0.51
PDSS2	4.07429134034952	0.0417152719984436	0.0753503274414871	-0.2797
WDPCP	2.06972996055618	0.0417184564060557	0.0753503274414871	-0.518
NSMAF	5.66837899931478	0.0417200432613142	0.0753503274414871	-0.2
