logCPM	PValue	FDR	log2FoldChange
SEPW1	4.37290870184826	6.381914534366e-06	3.74865610487084e-05	0.6469
FAM83G	3.94771764468755	6.38657690922369e-06	3.75018810082946e-05	0.5979
RGS10	5.05793069284387	6.43011879658227e-06	3.77454176046321e-05	0.4655
WDTC1	4.45244948997067	6.45926097042024e-06	3.78934008024705e-05	0.5441
STK4	6.13577679289627	6.46868026590177e-06	3.79351837244789e-05	0.442
PPP1R9B	5.80763637640433	6.47895684159596e-06	3.79802154546091e-05	0.5634
LINC01138	2.05590502357296	6.48051989160316e-06	3.79802154546091e-05	1.0919
OMA1	5.56562118574878	6.50743396199848e-06	3.81257106579731e-05	0.4404
DUSP23	3.64307373200468	6.53257844171905e-06	3.82607481655512e-05	0.7937
USP22	8.51979782658874	6.53860744605661e-06	3.82837772723571e-05	0.4666
KLHL2	5.29252497123946	6.55420997094718e-06	3.83505311633371e-05	0.5004
DLX4	0.26750460290228	6.65361281435007e-06	3.88698737724079e-05	2.1506
ST3GAL3	2.36125104333247	6.66800985139839e-06	3.89415188250573e-05	0.9921
FGD2	-0.902622292799785	6.67722430154631e-06	3.89742100114741e-05	6.5845
PAPSS1	5.89589483775018	6.67787735078281e-06	3.89742100114741e-05	0.4981
TOLLIP-AS1	-0.0793853655886345	6.79153249205938e-06	3.9599558343991e-05	2.6328
Mar-06	7.30480647409459	6.87130412615128e-06	4.00035170926936e-05	0.4261
OTULIN	5.35888430263252	6.87162357893594e-06	4.00035170926936e-05	0.4681
C6orf1	2.24272637138797	6.87176980733387e-06	4.00035170926936e-05	1.0202
ERI2	4.72363764782903	6.92151048491787e-06	4.02802344318332e-05	0.5303
HHAT	2.20351607276403	7.08458078798035e-06	4.11112863526285e-05	1.0434
CEMIP	1.29070056875887	7.14871700222348e-06	4.14571085109885e-05	1.4229
HES6	1.67888031003245	7.1622231352126e-06	4.15222437460912e-05	1.248
DZIP1	0.846923849976372	7.21772824732159e-06	4.18210602898168e-05	1.9585
VEGFB	4.95395386303524	7.29053206795552e-06	4.21990974738732e-05	0.4909
INTS1	7.06476381140579	7.32682401543765e-06	4.23822874606558e-05	0.427
EFNB1	3.52435991946836	7.33074309693551e-06	4.23915254918133e-05	0.708
ZNF608	5.42298744318245	7.42866815751309e-06	4.29170145201136e-05	0.4967
C7orf25	4.49209215833427	7.45650582440316e-06	4.30642107973122e-05	0.5231
LOC100131564	4.18302769721639	7.47433520874412e-06	4.31535305410603e-05	0.6915
LOC105379054	0.402306879856227	7.66530736915703e-06	4.41723015566069e-05	2.2843
NLRP3	-0.091510983680744	7.71309174067751e-06	4.44218277746664e-05	3.0224
SLC16A12	1.54177273204614	7.7134746957544e-06	4.44218277746664e-05	1.2938
STXBP2	6.58414742590443	7.74934559104818e-06	4.46002689502445e-05	0.4504
UBE2H	7.47020119489293	7.83883861000699e-06	4.50869053762721e-05	0.4082
FBXL19	4.45039808933566	7.8438782507863e-06	4.51016823138125e-05	0.5559
PTPN9	4.33928535471827	7.94657802124952e-06	4.56778111951925e-05	0.5918
ARMC4	0.307850923893197	8.05049957991702e-06	4.62605981526487e-05	2.3621
KIAA0195	4.57794125291896	8.10398486503877e-06	4.65532875066544e-05	0.5738
SS18L1	4.87345149838115	8.19021076404479e-06	4.70190212919502e-05	0.4941
NOMO2	4.42275606225627	8.21132770009821e-06	4.71254317802555e-05	0.683
SENP7	4.27467339921698	8.236072650261e-06	4.72415553934913e-05	0.5402
PAX6	0.510770021659433	8.23673700796904e-06	4.72415553934913e-05	1.9786
FBXO44	1.80540712913303	8.43950213690444e-06	4.83437562006048e-05	1.2171
SCAF8	5.96156370683251	8.47202907690021e-06	4.84939689706996e-05	0.4341
SUV420H1	5.97638572765716	8.47629097838592e-06	4.84939689706996e-05	0.4252
MUS81	4.75419548124565	8.47635051410509e-06	4.84939689706996e-05	0.4914
DYRK1B	2.21889623623652	8.50854212201569e-06	4.86628900311775e-05	1.1091
ZNF747	2.51393479365943	8.60837244349064e-06	4.92030204534644e-05	0.9174
CDC42EP3	7.09562198631147	8.61736944569057e-06	4.92390286699615e-05	0.4112
C16orf13	5.4246242773661	8.62210346961825e-06	4.92506636237017e-05	0.4647
AGA	3.4013376392209	8.62840129325886e-06	4.92712211478679e-05	0.7375
SLC25A29	4.50136356328413	8.65899878323838e-06	4.94258735513792e-05	0.5443
ZNF512B	5.11762769852515	8.66089885467036e-06	4.94258735513792e-05	0.4619
ASCC3	6.80973565023825	8.68395617782886e-06	4.95419699945136e-05	0.4213
ZNF732	2.74114066491051	8.69952775771981e-06	4.96153010762052e-05	1.1293
ZNF548	4.22908012813234	8.80225389125621e-06	5.0142635759195e-05	0.624
CCNDBP1	4.0251290864208	8.80391423349675e-06	5.0142635759195e-05	0.5989
TVP23B	5.60727428527114	8.88760793175062e-06	5.05508573731403e-05	0.4527
MAP2K7	5.92436588127528	8.88848883478201e-06	5.05508573731403e-05	0.465
CXorf38	4.28719450079678	8.98168739009304e-06	5.10649906551039e-05	0.5595
JDP2	4.37624786665503	9.11748472733371e-06	5.18209219122678e-05	0.5502
HEXIM2	2.98631603693087	9.14240352793857e-06	5.19463799583089e-05	0.9119
DOPEY2	4.51394935046885	9.21144401563343e-06	5.22898389146156e-05	0.547
KRT18	10.9392262757135	9.30552106603944e-06	5.27582585657193e-05	0.4838
ANKRD42	4.1293937927304	9.31729857312386e-06	5.28086317140482e-05	0.5672
BLCAP	5.31293367700168	9.35100011275538e-06	5.29667570767801e-05	0.4654
C1GALT1	6.29784969078328	9.37787415798883e-06	5.30860374041067e-05	0.4789
C17orf100	2.9070884830285	9.41095469270546e-06	5.32402816455007e-05	0.9165
RASGRF1	1.13814616246024	9.4277643046935e-06	5.33188553737561e-05	1.6548
ACOT7	4.77009106094372	9.49146962640889e-06	5.36625176524375e-05	0.4952
DLX3	0.30006499561916	9.57821824248285e-06	5.41194528736511e-05	2.0176
MYH14	5.76834272688682	9.65071609635731e-06	5.44785012538958e-05	0.619
RBMXL1	4.59429648110977	9.67056352127245e-06	5.45736654232921e-05	0.5186
ISL1	-0.946987935918361	9.72093886504281e-06	5.48409950309708e-05	6.504
CHAD	0.250919079894681	9.73754292350492e-06	5.49176965126679e-05	2.1316
TMEM117	0.420730244940005	9.87349376883532e-06	5.55642731947773e-05	2.0366
DOCK10	3.53017386288791	9.90963413241581e-06	5.57332965869942e-05	0.6761
GFI1	-0.424448007813717	9.94426961806556e-06	5.58936533705064e-05	3.5271
CREG2	1.6384824932825	1.00010664694684e-05	5.61955892479576e-05	1.2756
DCTN5	6.07467599316569	1.0034886665112e-05	5.63509353916593e-05	0.4214
WLS	5.65523064897182	1.01261604846137e-05	5.67936054706938e-05	0.4267
ARSD	5.25781470294354	1.0138529560116e-05	5.68455146343606e-05	0.4702
C2CD2	4.05962209930726	1.02150738889348e-05	5.72395300541419e-05	0.6208
BTBD19	2.13406808266112	1.02248289034515e-05	5.72766113720189e-05	1.1079
HAGHL	2.31034215929942	1.03658308720697e-05	5.80486528835905e-05	0.9835
IGSF8	2.7671970272646	1.04105680926912e-05	5.82634368792676e-05	0.9151
CLOCK	6.38092699891236	1.04276018005109e-05	5.83230081097204e-05	0.4136
OLFML2B	-0.000397271942120075	1.04780793448524e-05	5.85694478014773e-05	2.7098
GLCE	4.89421186566772	1.0650472165998e-05	5.95148515036606e-05	0.4771
GXYLT2	0.937593622418679	1.07065227743038e-05	5.98097551308722e-05	1.6587
NINJ1	3.43810379274676	1.08875524311077e-05	6.07652574693676e-05	0.6862
CHAC1	2.13651548574047	1.09050371930159e-05	6.08442417468518e-05	1.1246
SLC45A3	3.28736550677194	1.0925366129985e-05	6.09204288543086e-05	0.7193
GATA6	2.98824792917713	1.11046698185771e-05	6.18635496514931e-05	0.769
ITM2C	5.51514985461941	1.11661333906517e-05	6.21680180481054e-05	0.4873
DNAJB13	-0.280680967704151	1.11952981094046e-05	6.23113909406374e-05	3.186
FGFR3	2.1459490197795	1.12721403526901e-05	6.27008513950979e-05	1.1929
BMPR1B	3.0479029023054	1.12858052134119e-05	6.273862971256e-05	0.7839
SRSF11	8.71888248620644	1.13675055516218e-05	6.31159310676423e-05	0.4613
RAB5B	6.53506586858706	1.14022792922388e-05	6.32897569957771e-05	0.4134
SLC8B1	3.36396704324126	1.15281720960556e-05	6.39302277599e-05	0.6776
XRN1	5.92439673911215	1.16407754290866e-05	6.44763338086789e-05	0.4322
SARAF	6.49444502769825	1.18218398223476e-05	6.54593593560139e-05	0.4082
PGAP1	4.5427321106702	1.19008100634157e-05	6.58766490350873e-05	0.5135
TOB2P1	0.867294760213131	1.19049729531272e-05	6.58797169543167e-05	1.8284
EXOC3	5.6452153490963	1.21244734606928e-05	6.70131357851673e-05	0.4395
FTL	8.23992266297053	1.21291263365238e-05	6.70185624696063e-05	0.4297
ASPHD1	2.67085883226962	1.22617392244712e-05	6.77103179921193e-05	0.8521
CHST14	2.85274889380023	1.2302682901098e-05	6.7890936960767e-05	0.8305
SLC2A1	7.40451371410064	1.2511729296688e-05	6.89076624746061e-05	0.4044
NCCRP1	-0.650266113088653	1.25125384039943e-05	6.89076624746061e-05	4.2559
TP53INP2	2.27316577752231	1.25699704053633e-05	6.91684905363755e-05	0.9888
GJB1	-0.0119837279073933	1.26473228655284e-05	6.95031686433133e-05	2.4404
ZUFSP	4.34400203950098	1.26824492615736e-05	6.96752313329185e-05	0.5546
FAM173A	4.38587307042607	1.27640017019649e-05	7.01021705989987e-05	0.6027
ZNF274	4.98207678553778	1.2913485753839e-05	7.09018333600257e-05	0.5028
MIB2	3.22963306498639	1.31129472449377e-05	7.19320808003554e-05	0.7399
TMX4	5.0500575739378	1.31586837499938e-05	7.21396187807467e-05	0.4749
DVL2	6.00743539589389	1.32855366969291e-05	7.27633634276759e-05	0.4771
PKN2	8.21437536095507	1.33093297471412e-05	7.28561091045908e-05	0.4247
GDF9	0.726249493071939	1.34606632245898e-05	7.36624304041101e-05	1.6742
ARFGAP1	5.88453927308847	1.35734158835211e-05	7.41682970277047e-05	0.4338
TRPC4AP	6.56926134534768	1.3658809276838e-05	7.46125739551031e-05	0.4041
SNHG11	2.41114597875965	1.37554151064375e-05	7.51178157891485e-05	1.0025
TPRN	3.18773321844916	1.40009015047093e-05	7.63670325276288e-05	0.7084
MFSD3	3.02824343356316	1.42963968188428e-05	7.78160466084656e-05	0.8139
SCD5	3.29028184465185	1.44394130210657e-05	7.84541440811239e-05	0.6865
AKR1B1	5.7490174488959	1.45241356392896e-05	7.88909908452459e-05	0.5262
LOC102724560	3.0021350516394	1.47472377995661e-05	8.00789926439258e-05	0.9108
FUOM	2.76622616731812	1.48240406616823e-05	8.04242752807347e-05	0.83
RAB11FIP5	4.50295475510538	1.48388291217318e-05	8.04805895562496e-05	0.5483
POMGNT1	5.36637442716051	1.49860706468366e-05	8.120679896962e-05	0.4401
GID8	6.85841259466801	1.4992867375331e-05	8.12195213068374e-05	0.4167
TRNN	6.15102040740435	1.50031238788839e-05	8.12471002870114e-05	0.5615
PPP1R32	0.158872688466255	1.50068592335562e-05	8.12471002870114e-05	2.1955
DMXL2	5.31353847576267	1.51267418651577e-05	8.18475991376165e-05	0.4502
PRKAA2	5.79863600132926	1.51369377149283e-05	8.18784992366609e-05	0.485
LGALS3BP	8.0324392608054	1.51786614399703e-05	8.20555650719864e-05	0.4228
ZFP69	3.70286116301029	1.54795076708042e-05	8.36076603663317e-05	0.5973
C17orf51	4.965743348014	1.56500521866614e-05	8.44039446734686e-05	0.4851
RAB40C	3.94238423994241	1.57615205458127e-05	8.49800115429286e-05	0.5925
MGAT1	5.29599302855824	1.57788021218157e-05	8.50480695411475e-05	0.4413
PARP11	-0.534954215760527	1.60185118898e-05	8.63146260508231e-05	3.4005
AZIN1-AS1	2.57576893811127	1.60352060694803e-05	8.63712590768109e-05	1.0136
TMEM139	1.25053131926834	1.60432153554703e-05	8.63712590768109e-05	1.4305
MAGEA6	0.0741673280253192	1.61991903464683e-05	8.71595693973253e-05	2.3292
DSN1	5.48965421929013	1.62163140949772e-05	8.72259959098123e-05	0.4475
WDFY1	6.46272454697781	1.62707431313388e-05	8.74929857454261e-05	0.4065
HIST2H2BA	-0.791169002203241	1.64159023518514e-05	8.82475598749701e-05	4.0115
PRKAR2A-AS1	1.07069510833983	1.65054817078554e-05	8.86651567309822e-05	1.5622
PALB2	4.39440229981012	1.66035936450367e-05	8.91253177253133e-05	0.5303
USP28	5.48395727193444	1.66335911169361e-05	8.92600938949984e-05	0.4414
WBSCR27	3.03541620205666	1.67032192310295e-05	8.95810723506683e-05	0.7422
TINAGL1	5.09770816876875	1.68652878154502e-05	9.04236987838057e-05	0.4661
AKT3	-0.420159608625131	1.69426113083305e-05	9.0811600717816e-05	2.9683
RTN4IP1	3.96277875307069	1.69903942350837e-05	9.10142714658709e-05	0.5977
FRK	5.26173761110427	1.70684974323139e-05	9.13790290687163e-05	0.4992
AMDHD2	3.43522326385616	1.7088286715049e-05	9.14581536997755e-05	0.6802
VAMP4	3.55621297476166	1.72396172299583e-05	9.21600152708984e-05	0.6282
TMPRSS5	-0.0751891152742134	1.73755895266544e-05	9.28597079621201e-05	2.3603
LYRM1	4.81639225453978	1.74255792317181e-05	9.30996120732352e-05	0.4687
ITGA5	5.13815069533365	1.76823890917924e-05	9.44164069200826e-05	0.4715
PDZD2	-0.0724637162662079	1.78034289538265e-05	9.50071321195723e-05	2.3718
SLC12A7	3.00875779200667	1.78089023821518e-05	9.50085686407256e-05	0.7561
RMI2	4.62810738327186	1.78960711887369e-05	9.54282378059578e-05	0.5236
DHPS	4.21019088076113	1.80159033639146e-05	9.60006806221904e-05	0.5753
IL23A	2.45377421238375	1.80707532868245e-05	9.62648590616482e-05	0.9734
NDRG4	4.08364265156206	1.8527911861111e-05	9.8671399923116e-05	0.5434
FAM217B	5.2641494087921	1.86352411809735e-05	9.91851204081201e-05	0.4538
BAIAP3	2.25846179630616	1.90052299242426e-05	0.000101065970724431	1.0076
ZNF211	4.18814970418584	1.90806695920933e-05	0.000101437595827972	0.5506
ABCC10	3.77228154759771	1.91767890471212e-05	0.000101918911453928	0.5989
PTGS1	2.48057963325575	1.95555188569041e-05	0.000103871269203271	0.9098
TBC1D20	5.3566398760524	1.97421339609514e-05	0.000104771045811375	0.4383
CALCOCO1	3.93204680341061	1.97561030294374e-05	0.000104814709940543	0.7025
C1RL	4.78133823177045	1.99337742486698e-05	0.000105695899704826	0.5149
ACTR3C	2.96306196120198	2.00668616330885e-05	0.00010630894543635	0.7738
MPC1	3.41712496887251	2.01580045883276e-05	0.000106760815713521	0.6793
CNKSR3	3.97195124371233	2.03171702190045e-05	0.000107572581066748	0.558
SULT1E1	-0.229785199872298	2.04073513108559e-05	0.000108018731670335	2.8291
NNT-AS1	3.42562762619045	2.04849923837494e-05	0.000108366856261295	0.6438
C17orf59	3.34887447789269	2.04911984915866e-05	0.000108368284954347	0.7023
PREP	5.04480514283832	2.08554844334837e-05	0.000110135297604188	0.448
BASP1	7.74522876890493	2.09924097457204e-05	0.000110794285145381	0.4467
EPS8L3	1.0912621886453	2.11961515610821e-05	0.00011180495316357	1.4798
DGKQ	3.51995513649919	2.13419881694204e-05	0.000112444252819896	0.7284
NTHL1	4.58894913399337	2.15420376733389e-05	0.000113335936348041	0.5105
FBXO9	5.20309604646504	2.15478880147174e-05	0.000113335936348041	0.4433
NFE2L3	5.9030666482654	2.1676695261593e-05	0.000113944644024083	0.444
RGS12	3.55275449686749	2.18657979092178e-05	0.000114806444242359	0.6817
IGFLR1	1.01671591955629	2.19195337722239e-05	0.000115055494118953	1.4578
PPP2R3A	4.76447894111548	2.20482415115304e-05	0.000115664568113362	0.4796
CLN3	4.21225115280238	2.21033592115943e-05	0.000115887112512023	0.5186
LIPK	-1.25404922229431	2.2286575942363e-05	0.000116814163193735	6.1006
FCHSD2	4.26970553460111	2.24523963253068e-05	0.000117615766804821	0.5615
AP4M1	2.58492003829534	2.24908654389473e-05	0.000117783488081877	0.862
MAP3K11	5.71862485213913	2.26995386747502e-05	0.000118774083704855	0.4143
PRKAG1	5.48089925406668	2.27620635142545e-05	0.000119005321430649	0.4178
BANK1	0.985828011494572	2.27632878196663e-05	0.000119005321430649	1.7162
TBC1D15	5.51744678706499	2.29396539613735e-05	0.000119824412795088	0.4407
SHISA4	1.24216987918585	2.32358036964509e-05	0.000121267247650774	1.3778
IFITM3	6.47895089608772	2.35939592283676e-05	0.000122925604929532	0.4948
MAST1	1.65140938810932	2.36121865946854e-05	0.000122950393175293	1.2068
SLC16A2	-0.0737014210809966	2.37474972944849e-05	0.000123584467106076	2.3652
FANCB	3.53883944359972	2.37849895581868e-05	0.00012374430589178	0.6828
TLN1	6.68140426203044	2.40193995211055e-05	0.000124857106394448	0.3969
DOPEY1	4.25734507850627	2.40498390625087e-05	0.00012497975004986	0.5221
ESRP1	8.15629782386089	2.41440188146924e-05	0.000125397783067148	0.406
KIAA1024	1.32897040931044	2.44804980382728e-05	0.000127109207106572	1.3112
HEXDC	2.49144485120895	2.45109698930694e-05	0.000127231238660186	0.902
RTN2	1.4991359972989	2.46282397309008e-05	0.000127767304497677	1.2379
NUMA1	6.88659734199949	2.46830075985122e-05	0.000128015053045011	0.4431
ATP6V0E2-AS1	1.08245346960843	2.48994981043388e-05	0.000129064519418742	1.4683
RALGAPA2	5.80979219761082	2.49754384353405e-05	0.00012942140337087	0.4349
PPM1H	4.59613693126404	2.53572258769229e-05	0.000131250784125065	0.541
PCSK4	0.670678416275999	2.53708571034738e-05	0.000131284117710039	1.8027
ZSCAN18	5.47745917662264	2.56407761602454e-05	0.000132605668436669	0.4338
TMED5	8.23655931765799	2.61755942825151e-05	0.000135294917673158	0.4165
NR1H2	4.67248069682666	2.62449201729316e-05	0.000135614849328344	0.556
NSF	1.56478121160139	2.64440144480387e-05	0.00013656631619898	4.5898
LOC100130298	-0.399079918744488	2.64914501755235e-05	0.000136772600227476	3.5356
ANK2	0.966420489558251	2.6532252840254e-05	0.000136944531481956	1.5418
ZNF697	3.29411864358525	2.65410684257e-05	0.000136951312939395	0.7845
TCN2	2.50264154372458	2.67066736809309e-05	0.000137766893110787	0.8768
KIAA1586	3.86194196886733	2.67394421720813e-05	0.000137896965054665	0.5591
BIVM	2.6162733588101	2.72447335413825e-05	0.000140463105205162	0.9653
ARL14EPL	0.16699083502332	2.74630134441767e-05	0.000141468615529597	2.0287
VNN2	-0.752163850335536	2.75712441480852e-05	0.000141986074236232	4.1072
PCDHA11	3.5045043006054	2.78008393136333e-05	0.000143047385149293	0.6565
LOC101929839	1.1546343347606	2.80181973594979e-05	0.000144003437780122	1.3845
DNASE1	3.50820831824647	2.84106374342222e-05	0.000145815180488941	0.6203
TMEM9	5.6278532641151	2.85162127205327e-05	0.000146315902030929	0.4729
MTF2	6.72316848575337	2.86696719165987e-05	0.000147020654637479	0.4115
MSX1	-0.115136146487397	2.87040287720339e-05	0.000147155503864715	2.614
LOC155060	1.65941455364496	2.87262137867311e-05	0.000147186572801168	1.1409
ZNF165	5.13657928873463	2.90722335902152e-05	0.000148750755723926	0.4371
CAPS2	2.84051616543592	2.92522068432372e-05	0.000149545866180381	0.7895
IGFBPL1	-0.117882300813947	2.94649554695321e-05	0.000150507058492383	2.3072
RBCK1	6.05247100586372	2.96812613918995e-05	0.000151569540691054	0.4013
FLRT3	3.90121660535961	2.9781847236555e-05	0.000151998155759169	0.6861
PANX1	5.29490453374122	3.05233180262256e-05	0.000155608403766204	0.4291
BDH2	4.30940474436763	3.05724464781111e-05	0.000155815349777889	0.5997
IPP	4.52643955406424	3.07435072644513e-05	0.000156599740128299	0.4978
CSGALNACT2	3.20322690416858	3.12195887343969e-05	0.000158803235423558	0.671
ALOX12P2	3.37898409271528	3.13714681351647e-05	0.000159486917926919	0.6432
EFNA1	3.99005133802114	3.14586283866728e-05	0.000159821195439786	0.5496
AKR1A1	5.7703451167577	3.14634846850673e-05	0.000159821195439786	0.4685
LZTFL1	4.36932798123665	3.19229236414654e-05	0.000161884692777387	0.5995
ANKS3	3.34776174506017	3.2205287622785e-05	0.000163135330422187	0.6649
UBN1	5.94220311072373	3.27888405198938e-05	0.000165953166767724	0.4818
AGT	-0.825494472599955	3.28100651594991e-05	0.00016596934761765	3.9897
APPL2	5.09618309010156	3.3967427556554e-05	0.00017158532304163	0.425
LOC80078	0.347353418204142	3.45732213874312e-05	0.000174597158962364	1.9168
GLMP	4.34092693164535	3.4584509912683e-05	0.000174605866417572	0.5143
SIN3B	5.51726104784955	3.4871439521569e-05	0.000175908538244201	0.4128
WDR24	3.44638084314691	3.50160490663808e-05	0.000176589224241947	0.6223
TFPI	6.6360594116463	3.51774280469733e-05	0.000177305114971161	0.4478
TMEM125	4.61465971133681	3.53110716745924e-05	0.000177929595498581	0.6242
TSPAN10	1.5270673430888	3.53291802191953e-05	0.0001779717202212	1.2593
ADAM15	6.14831477288207	3.5489373226165e-05	0.000178729378652929	0.4168
RPA1	7.7152773224102	3.57840327923198e-05	0.000180064306134672	0.3842
COA1	5.91747266759243	3.58935348055864e-05	0.000180466089620156	0.4386
ICAM1	5.68804363649415	3.59429533509818e-05	0.000180664800764186	0.4462
FYB	-0.24355910231502	3.70398907369738e-05	0.000185973664822386	2.7426
UCKL1	4.63825423773989	3.72945378134382e-05	0.000187097851696106	0.5125
SSH3	5.57816875138888	3.74125820877463e-05	0.000187638488624697	0.5159
NIPBL-AS1	4.18990985185162	3.82203434427126e-05	0.000191479305677871	0.5753
MESP1	-0.903809843087124	3.85291464075013e-05	0.00019281471952175	3.8578
LAMTOR1	6.17620702450636	3.8818211207647e-05	0.000194154866796385	0.4324
LMTK3	2.75611357822285	3.88343424085031e-05	0.000194182348674235	0.8258
PLEKHA3	4.45126601799611	3.94814127386604e-05	0.000197309792213793	0.5639
EPHB3	1.97700893831234	3.95068851281159e-05	0.00019738305826461	1.0776
LSM14B	6.38048747077754	3.96714394124569e-05	0.000198096771858264	0.4573
AVL9	6.86042147240019	3.98955251198723e-05	0.000198998007264587	0.3804
CRTAP	6.66091868936835	3.99588102029241e-05	0.000199259229463147	0.4238
CHST9	-1.30521649504454	4.05483113044783e-05	0.000201923069060163	6.028
GS1-259H13.2	-1.30521649504454	4.05483113044783e-05	0.000201923069060163	6.028
VPS39	5.19367264721501	4.12347577143935e-05	0.00020495010531826	0.4233
PER1	3.60092673381417	4.12719395480464e-05	0.000205079076861496	0.5936
BEND7	1.3976201288436	4.14072967179091e-05	0.000205695675886299	1.2816
MEX3C	5.56191650370177	4.19654565092457e-05	0.000208298361618486	0.4222
EPS8L1	3.87831343248009	4.20909833744443e-05	0.000208864635086669	0.6553
LOC729970	0.345120926931377	4.225239947615e-05	0.000209551699222112	1.9547
EGR1	5.19837680875612	4.2603280897002e-05	0.000211119841491767	0.5477
LYPD8	-1.25113744094642	4.28473308059587e-05	0.000212271606836793	6.1304
RNF167	6.5949024557241	4.40962380965765e-05	0.000217985627590333	0.4085
HMGN3	6.59472307352444	4.43985572145059e-05	0.000219420698567412	0.4479
LIG3	5.23786615449376	4.47515752811049e-05	0.000220841862200813	0.4313
DHRS7B	4.75698848176127	4.47587034477983e-05	0.000220841862200813	0.5068
PDGFA	2.66402904005008	4.49528831245253e-05	0.000221740025485365	0.8697
TP73-AS1	3.65529295327117	4.52783693478127e-05	0.000223164662746671	0.5755
ERVK13-1	2.91315562435526	4.56605937486295e-05	0.0002249878001282	0.7297
ADAMTS3	-0.501755914298455	4.6672018854651e-05	0.00022972347700472	2.8669
SMARCA1	5.46668564454976	4.70839586839667e-05	0.000231688611788274	0.4597
MFGE8	3.4316596963793	4.72433830966352e-05	0.00023239578896921	0.6101
CD2AP	8.2576078451271	4.74276137053028e-05	0.000233128302585893	0.443
ZNF184	3.66121170623208	4.76920638158616e-05	0.000234365092065241	0.5812
BAIAP2-AS1	3.86795810258138	4.77984076371493e-05	0.000234824469812648	0.5491
TP53I11	4.15142591316937	4.81787844626795e-05	0.000236565865828584	0.5542
PDZD9	2.4236185072463	4.8223595844422e-05	0.000236722227947235	0.9669
DAPK2	0.742724870828461	4.84813979093831e-05	0.000237859822691131	1.7418
CCZ1	5.78474815030495	4.87743933915665e-05	0.000239162262126206	0.3933
ARHGAP23	2.17418394416687	4.87861669674622e-05	0.000239162262126206	1.2927
SIPA1	4.69712687465891	4.90886561030528e-05	0.000240515970428699	0.4877
ANKFY1	7.38783269937346	4.93155727390841e-05	0.000241562944975776	0.3701
FKBP1A	7.69676643673568	4.93640043978834e-05	0.000241735317673755	0.3872
CARD14	1.98551927340344	4.94313516923079e-05	0.000242000202868	1.0884
MPZL2	6.15071784021935	4.94827200107055e-05	0.000242186739012182	0.3952
ALS2	5.63827453686231	4.96152443332512e-05	0.000242770276212231	0.3963
SCCPDH	5.34330074982025	4.96542671591337e-05	0.000242896115020671	0.4264
FCHO2	5.34171093579063	4.96923368137882e-05	0.000243017224985941	0.4147
SP4	3.7038485811636	5.03192914220419e-05	0.000245819904790152	0.6199
GNAI1	4.64152098752726	5.07285240795306e-05	0.00024762030363527	0.4521
NUAK1	2.76710241139687	5.08085241989834e-05	0.000247944511568201	0.9663
MSRB3	-0.306487700477122	5.10372935309719e-05	0.000248994342784987	2.713
PML	5.13278056044213	5.11903138437781e-05	0.000249607470494661	0.4683
SUPT3H	2.91024326450808	5.12619951976257e-05	0.000249890249486744	0.8409
WDR35	4.4736806153751	5.14279368459147e-05	0.000250498509887678	0.5504
PPP1R12C	5.58832536666874	5.17773032041431e-05	0.000252065719278623	0.448
UMAD1	4.42702949474288	5.35344216166105e-05	0.000260411511066571	0.4824
SNHG9	2.30414144779101	5.37269802006531e-05	0.000261278569670518	0.9635
ABI3BP	0.394324675269733	5.40034342877768e-05	0.000262413280904353	1.8299
CDON	3.29849902346459	5.45224425052563e-05	0.000264583123438586	0.6527
ZNF213-AS1	1.66456262478879	5.46489358132893e-05	0.000265056050001969	1.318
TK2	3.62772641975889	5.46655795301317e-05	0.000265066353227645	0.5983
ZNF219	2.43365404116759	5.47509739797787e-05	0.000265339469332318	0.9063
AMZ2	6.26785907634905	5.48057383523341e-05	0.000265534384118952	0.418
ZNF500	2.81333373043874	5.53558910955319e-05	0.000267773489093808	0.8616
ARSE	3.94874627598055	5.56427989391557e-05	0.000268876373063321	0.5475
RRNAD1	3.25151069467029	5.57665668350203e-05	0.000269402827430536	0.7485
HNMT	5.63928184955177	5.62726988124784e-05	0.000271632572586094	0.4045
SEMA6C	0.186110316907984	5.64305830447427e-05	0.000272322686773678	1.8791
AKIRIN2	5.39706503487675	5.72731086423613e-05	0.000276144441357253	0.4027
OXLD1	4.09502359659801	5.74176201125031e-05	0.000276647155654225	0.5104
SIX1	4.0816737703317	5.74659492626448e-05	0.000276806957714734	0.5222
ACE2	-0.0516296438432756	5.89944886197034e-05	0.000283645874174692	2.1514
TMEM14A	4.59467869847246	5.93466938698183e-05	0.000285264150417958	0.5508
PRKD2	4.24870270767578	5.95724088747638e-05	0.000286244351367159	0.4902
CDK5R2	-0.657105505501373	5.99725942505663e-05	0.000287893684101588	3.2484
NMRK2	-1.30230066355566	6.02995771730687e-05	0.000289159201699906	6.0475
SARDH	-1.30230066355566	6.02995771730687e-05	0.000289159201699906	6.0475
TTC14	4.54669230451838	6.06280251499936e-05	0.000290505308960179	0.4613
COL16A1	-1.11331201923967	6.06550563741967e-05	0.000290558569710663	6.2904
LPAR5	2.09141131209062	6.1139630081662e-05	0.000292726222599219	1.1099
TAPBPL	3.95620471394332	6.19665596053637e-05	0.00029645217823782	0.5378
ZSCAN12P1	2.84884332369094	6.2612320487469e-05	0.000299227885554774	0.9665
HIC1	-0.0749476756572602	6.30049263438051e-05	0.000300912945552358	2.1136
