logCPM	PValue	FDR	log2FoldChange
SUV39H1	3.46288415034049	1.73298333329858e-07	8.06457908047384e-07	-0.8896
SPATA5	4.7710824870957	1.75693040155166e-07	8.17185258872027e-07	-0.6928
NOP14-AS1	3.43561130573312	1.75792851926662e-07	8.17441239116951e-07	-0.9134
STAM	4.40407811289893	1.76356177216014e-07	8.1985188980279e-07	-0.7571
RBM19	5.50323897785581	1.77806211960467e-07	8.26382435221559e-07	-0.6125
STS	4.36943735608309	1.81929352937496e-07	8.44900093418196e-07	-0.7244
LIF	4.54775747510459	1.8259801450881e-07	8.47574206171582e-07	-0.8054
CDK1	7.12266559113509	1.87271604543617e-07	8.68605287740921e-07	-0.5832
ATAD5	4.84371630718784	1.90768207657182e-07	8.84598526540388e-07	-0.6417
STRN3	6.12407711935995	1.91574086955899e-07	8.8810983531409e-07	-0.5889
POLH	4.14922804187201	1.92421815929681e-07	8.91813321049062e-07	-0.7339
CLDN12	6.72536536071006	1.93479044036935e-07	8.96485641608703e-07	-0.5607
NAMPT	7.6704631152929	1.94323213552295e-07	9.00168634004237e-07	-0.6342
AZIN1	9.61104516792166	1.9834333252612e-07	9.18325102357812e-07	-0.5896
IGF2BP1	5.31815053771834	2.00393806325257e-07	9.27583501083646e-07	-0.5869
NOL9	4.77591371271376	2.00644748092157e-07	9.28509637812527e-07	-0.7381
RHNO1	5.72543799301693	2.01182634915058e-07	9.30762844148327e-07	-0.6191
NXN	5.3843216463356	2.04030527539768e-07	9.43699343999493e-07	-0.6176
SIRPB2	-0.66899095478772	2.04085714575616e-07	9.43715502860295e-07	-6.6518
TMEM154	5.01955730408049	2.07184912670233e-07	9.57561459672854e-07	-0.6424
SDHAF3	4.28233251998594	2.13881731720308e-07	9.87762432149239e-07	-0.7777
ZNF41	3.60942266193836	2.14081842965899e-07	9.88192364239974e-07	-0.9387
PHACTR2	5.21998502363269	2.14884824872894e-07	9.91642407199077e-07	-0.6015
IRF8	0.286868207383574	2.16073888727745e-07	9.96877663031013e-07	-2.7529
KCNK2	2.99119108453591	2.17598087142864e-07	1.00365605833252e-06	-1.1059
SNHG1	6.63051481789927	2.17784350227024e-07	1.00426145434316e-06	-0.6066
TBCE	4.44068768806751	2.19305287507899e-07	1.01076428395461e-06	-0.7241
STK10	4.28060187658662	2.1991856928444e-07	1.01307933405419e-06	-0.704
SYNJ2	5.47387257781808	2.27560138249176e-07	1.04801662055423e-06	-0.568
RNF138	5.16795501192477	2.29412973635626e-07	1.05628329046456e-06	-0.6061
TCP1	7.84834984672093	2.37625601430654e-07	1.09326940013055e-06	-0.613
CD276	5.28948877220374	2.38624415600478e-07	1.0975881408925e-06	-0.6602
FERMT1	6.22217964352041	2.39291533481688e-07	1.100379404343e-06	-0.6031
LRIG3	3.60455864969061	2.41660168702087e-07	1.11071199391372e-06	-0.9103
ABRACL	5.8761796033006	2.45277441447634e-07	1.12677024938803e-06	-0.5741
LINC00460	-0.465234657020746	2.50999448111588e-07	1.15189691420944e-06	-4.5383
FAM71D	-0.465234657020746	2.50999448111588e-07	1.15189691420944e-06	-4.5383
USP39	5.81022331130309	2.58203023718771e-07	1.18406289902283e-06	-0.59
NUP85	5.61213712023608	2.6331969052464e-07	1.20661753770528e-06	-0.5804
NKRF	5.5654404099144	2.65389978155534e-07	1.21579910695293e-06	-0.5814
HMGN2	8.73366810952963	2.68449380783188e-07	1.2291978669621e-06	-0.5886
NR3C1	6.46035107776254	2.68766550622972e-07	1.23029854695162e-06	-0.5473
ANKRD18B	3.22538550589399	2.68824545562555e-07	1.23029854695162e-06	-1.1387
SPRR1A	-0.19098710247225	2.7060376109812e-07	1.23770244483724e-06	-4.8743
WDR87	-0.19098710247225	2.7060376109812e-07	1.23770244483724e-06	-4.8743
CXADR	7.14442469299902	2.74246426955312e-07	1.25322722665737e-06	-0.5339
TMEM170A	5.59329176811404	2.81594218053237e-07	1.28648249368866e-06	-0.6815
CBFB	6.75376948527004	2.82557528825968e-07	1.29056048192316e-06	-0.5638
ZADH2	5.27804443634176	2.84756359962755e-07	1.30027816595299e-06	-0.578
NUCKS1	9.73667153106736	2.88868318424955e-07	1.31773613722288e-06	-0.5701
LPCAT2	-0.668403941912078	2.91788060901498e-07	1.3303903196348e-06	-6.655
CD55	4.84901939743209	2.94292597887979e-07	1.3414745735438e-06	-0.6751
COX16	3.50405204782525	2.94394377052858e-07	1.34160353157189e-06	-1.1021
TCERG1	7.41027978318382	3.01819225352968e-07	1.37509652559116e-06	-0.5539
WNT9A	0.857275384376909	3.06557729530963e-07	1.39552253206002e-06	-2.2383
MRPS9	6.0755242568832	3.06608286376683e-07	1.39552253206002e-06	-0.6691
PDP2	5.49666427129729	3.09517060763195e-07	1.4080596713912e-06	-0.5969
METAP2	7.78893609842025	3.10067282965955e-07	1.41021133976743e-06	-0.6791
DRG2	5.01641846509333	3.10802925716627e-07	1.41320503409284e-06	-0.7066
WIBG	4.938251806148	3.11796960124922e-07	1.4170189952802e-06	-0.6465
RTTN	3.91805476017949	3.12761716416888e-07	1.42104974985234e-06	-0.8266
FUBP1	8.04608512845068	3.13942051307954e-07	1.42605774786713e-06	-0.5921
COL12A1	-0.0407215349898761	3.15354232244988e-07	1.43205134970665e-06	-3.1962
SNRPC	6.76251199892203	3.15418409135104e-07	1.43205134970665e-06	-0.6134
HILPDA	3.65383295605255	3.16063305340088e-07	1.43441929361235e-06	-0.8362
ERI1	5.74711992251514	3.1839878433874e-07	1.44414613835728e-06	-0.5845
ARHGAP19	3.75479190200615	3.18877320633619e-07	1.44595736847674e-06	-0.8188
DNAJC11	5.82038572076459	3.19038764547601e-07	1.44633019259523e-06	-0.6203
PDS5B	5.18292373215211	3.25429055364315e-07	1.47493367297193e-06	-0.6443
ITGAE	4.65256003701864	3.28850377317142e-07	1.48933080831102e-06	-0.7734
KARS	8.24091033979845	3.30574190503316e-07	1.49639534387021e-06	-0.5737
CNIH4	6.04459387575536	3.33618754360187e-07	1.50980267218631e-06	-0.6418
MESDC2	5.75826070213654	3.37879909877729e-07	1.52757197492021e-06	-0.6994
MYBL2	6.91746326787463	3.44822720321983e-07	1.55741800648148e-06	-0.6058
P4HA2	3.83302453536868	3.46095931754855e-07	1.56278192681589e-06	-0.8673
VPS53	5.38268854552548	3.50771601207401e-07	1.58272030440986e-06	-0.5753
DCTPP1	5.94510713526206	3.54750196496547e-07	1.59973961732709e-06	-0.5763
SOD3	-0.465622842021368	3.57621918602397e-07	1.61163805134667e-06	-4.5362
AVEN	3.59921429322658	3.6016034753258e-07	1.62267702481609e-06	-0.8675
VCL	7.69600495969987	3.6334583606225e-07	1.63622140679636e-06	-0.5384
TRAIP	2.71249128608101	3.64363321377361e-07	1.6399942788622e-06	-1.0646
NEMF	6.41587162247135	3.65056154698343e-07	1.64270770524352e-06	-0.6611
MTPAP	5.55540272070663	3.6622678478786e-07	1.64738458308684e-06	-0.6971
MINA	5.11075738212324	3.66558449452189e-07	1.64824902788157e-06	-0.5846
CDKN2A	7.78714015250866	3.67608238687341e-07	1.65215558972824e-06	-0.5703
DCAF13	5.91972489837037	3.68339953948114e-07	1.65462947816849e-06	-0.583
EIF2B5	5.94513904208578	3.69052941823836e-07	1.65742447870503e-06	-0.6077
VTI1B	5.79320800814076	3.6991867225915e-07	1.66090390574595e-06	-1.0897
ZNF583	2.58981695428297	3.7045262802864e-07	1.66289234750205e-06	-1.1075
REEP5	6.69083137966444	3.72877388616289e-07	1.67336519335766e-06	-0.5687
MRPL19	6.95559829361706	3.76263378924585e-07	1.68814555066287e-06	-0.5281
C5orf34	3.63068432308896	3.76751679763443e-07	1.68992104809863e-06	-0.9932
ELOF1	5.56985417926827	3.85783999821598e-07	1.72873654902874e-06	-0.7246
SFTPA2	-0.0703681664396717	3.93598773529126e-07	1.7624574955967e-06	-3.5778
PLEKHG1	2.71320228955451	3.96903569361728e-07	1.77594891232051e-06	-1.1045
NSFL1C	6.3525382758158	4.0285928016506e-07	1.8021560937744e-06	-0.6859
MASTL	5.52931090027627	4.15948369764355e-07	1.85888701062866e-06	-0.5735
ZNF544	4.93534798191078	4.23784956697197e-07	1.89251912168885e-06	-0.6301
SNTB1	3.07413237033616	4.25725955010129e-07	1.90072218994006e-06	-0.9537
CKAP5	7.55103829709249	4.38525054766027e-07	1.9573871393175e-06	-0.5441
POMT2	3.69878335180086	4.38789614935997e-07	1.95808927163812e-06	-0.8137
UQCC3	4.85741894800428	4.43252378940687e-07	1.97703773025682e-06	-0.6102
SUZ12	6.06102912638634	4.46392466000274e-07	1.99055712244773e-06	-0.5411
SNORD17	2.04211560010471	4.50251793004524e-07	2.0067863117897e-06	-1.3576
PRMT7	4.59807373236827	4.58443788060009e-07	2.04230107243131e-06	-0.6595
PRMT6	5.49157169763157	4.60386413729861e-07	2.0504548350945e-06	-0.6185
KCNJ8	1.44736160472475	4.61442547727038e-07	2.05465735397678e-06	-1.8573
CD68	5.51975481331544	4.7184396277475e-07	2.09994719269036e-06	-0.8767
HNRNPF	8.00968305401924	4.74050074777707e-07	2.10822366994929e-06	-0.5317
LEO1	5.40318741276641	4.75724988563338e-07	2.11464216976194e-06	-0.6815
NUP37	5.86523770224396	4.81419195861634e-07	2.13891186168167e-06	-0.7242
C10orf95	1.43532171663403	4.8507180364258e-07	2.15409166803672e-06	-1.7115
ZNF551	4.30147464050226	4.85428095825292e-07	2.15514963944225e-06	-0.7021
BCL2L2	5.67271524276918	4.87390282653058e-07	2.16333503528184e-06	-0.631
NRIP1	8.05557591707252	4.91196893190091e-07	2.17970113808418e-06	-0.5289
CTU2	4.29162427918005	5.00521788515623e-07	2.22054089213638e-06	-0.7333
C17orf85	6.16043121222148	5.05505582913005e-07	2.23956108436164e-06	-0.5491
RNF31	5.01193178377273	5.05795076258505e-07	2.24012491804349e-06	-0.6296
SAE1	6.44090056436738	5.07475060687133e-07	2.247020302669e-06	-0.5348
KBTBD8	1.49675794916376	5.09046389648123e-07	2.25288506410088e-06	-1.6793
CRISPLD2	3.17861063175089	5.09191577564685e-07	2.25298144450337e-06	-0.9414
TARDBP	7.72297798110251	5.14618627472253e-07	2.27589090676682e-06	-0.5348
IMPA1	5.47412091668496	5.16710304869568e-07	2.28458787253544e-06	-0.7035
CSPP1	6.75454028603382	5.1798564744222e-07	2.28911788421815e-06	-0.6674
ESRP2	6.149738143339	5.19185202149968e-07	2.29386375857934e-06	-0.5583
MYC	7.73036878963788	5.19902552991591e-07	2.29647737900181e-06	-0.5259
LOC441666	4.70888294241527	5.2056869815687e-07	2.29886360753552e-06	-0.6219
VPS33A	5.1382301864772	5.20993277675383e-07	2.30018217103792e-06	-0.6132
CDC42EP2	2.81730944650256	5.21578610441708e-07	2.30220964995741e-06	-1.0163
FUT11	2.17925178352279	5.42246584677953e-07	2.39170177576244e-06	-1.3882
MMP13	-0.42716460886022	5.43846374169345e-07	2.39817860068492e-06	-4.5926
AAR2	4.81971418807253	5.54875309382173e-07	2.44449610604605e-06	-0.6226
CEP170B	5.43598283507086	5.54885619163827e-07	2.44449610604605e-06	-0.5653
LOC90784	3.53222197733832	5.58787513131221e-07	2.46109163805152e-06	-0.9084
ARHGAP17	5.25419530816949	5.63292934184848e-07	2.47914074408838e-06	-0.5685
KDELC2	6.03664732966266	5.66520638182787e-07	2.49274542556398e-06	-0.5689
RAVER1	5.91248641013435	5.84520981570736e-07	2.56947147593435e-06	-0.5951
HSPA2	0.495453122227444	5.88001875004538e-07	2.58415075351055e-06	-2.4414
AKAP1	6.34428929581286	5.89898134169252e-07	2.5918604903475e-06	-0.5609
UCHL5	6.56076179593841	5.9274680530764e-07	2.60312380988604e-06	-0.529
ZNF726	1.21731258710132	5.93900872575847e-07	2.60756477386836e-06	-1.8122
BICD1	4.71447468412862	5.96881158015479e-07	2.62001981743943e-06	-0.6669
ARL4D	2.6089694860239	6.01198707084775e-07	2.63770333971152e-06	-1.0935
MAD2L1	6.5488636694995	6.06513822200746e-07	2.65974449629998e-06	-0.5812
PCDHA11	2.6339908142973	6.08792203644847e-07	2.66909473336703e-06	-1.1706
CHAMP1	4.7290581123462	6.08939129355182e-07	2.6690978980812e-06	-0.7426
USP12	5.87430712674504	6.19628554044101e-07	2.71269517569043e-06	-0.5655
KIAA1217	5.35225101397555	6.2192830800893e-07	2.72211057084896e-06	-0.6544
VTRNA1-3	0.608374096740091	6.22095222198589e-07	2.72218848908376e-06	-2.4295
GTPBP3	4.48248617603335	6.30648870069334e-07	2.75763491544569e-06	-0.7041
FOCAD	5.80373133826394	6.37021085584026e-07	2.78483164234243e-06	-0.622
TPM4	8.37874661939541	6.50273636173417e-07	2.84004677080907e-06	-0.6672
CNDP2	6.27432172872275	6.50778208420413e-07	2.84141738170843e-06	-0.537
SEC23IP	6.04324357095382	6.7040900115371e-07	2.92448906214149e-06	-0.5486
NUP133	6.2483753942643	6.72330727967988e-07	2.93147116546062e-06	-0.5272
CDC42BPB	7.05891043897355	6.81911027723128e-07	2.97040508759566e-06	-0.5516
C11orf84	4.58626659774499	6.92337062158853e-07	3.0143824008519e-06	-0.7423
TUFM	7.12841364405311	6.96028433850847e-07	3.02973178072987e-06	-0.5918
XDH	1.06792908567821	6.98529889152932e-07	3.03989550807531e-06	-1.9222
PSMA3-AS1	4.92163480481714	7.00631588964287e-07	3.04831513063204e-06	-0.6747
MRPL2	4.74423372003781	7.10247039779437e-07	3.08941385709159e-06	-0.6473
ALG1	3.29255805391178	7.15327588862138e-07	3.11003106984215e-06	-0.8831
ZNF595	4.45088571334566	7.2002337819327e-07	3.12895662754019e-06	-0.6694
BMP8B	1.72077587035998	7.31684510351301e-07	3.17811858695535e-06	-1.4886
UQCRQ	6.60372944529348	7.37463024752024e-07	3.20245598950356e-06	-0.5975
C12orf29	4.88989083143935	7.48150837646486e-07	3.24577986978951e-06	-0.6263
LOC105376526	1.10557255152839	7.53211661281804e-07	3.26695939376588e-06	-1.9718
SREK1IP1	5.56959487896683	7.55237841046442e-07	3.27496960240946e-06	-0.6267
USP44	-0.543303210483811	7.64242493052887e-07	3.31322986301912e-06	-4.4365
BRD8	6.1701161175123	7.66744123186315e-07	3.3232860192045e-06	-0.5305
RAB30	3.02614976023015	7.7416301270787e-07	3.3546451364811e-06	-1.0308
SLC16A3	7.17358730211966	7.7548648657527e-07	3.35958265280449e-06	-0.8247
OSGEPL1	4.61436840304734	7.79282641107537e-07	3.37522749609945e-06	-0.6584
CLPB	4.40988373895029	7.91708397659963e-07	3.4274196129192e-06	-0.6712
STARD3	4.42879299628106	7.94176398150882e-07	3.43728883941264e-06	-0.7029
ING5	4.61713222673068	7.96010991737064e-07	3.44359636614972e-06	-0.6754
MIS18A	4.96197258138948	7.97857011334675e-07	3.45076465267136e-06	-0.6067
DDX19A	5.91234049777776	8.06884629644367e-07	3.48733091827357e-06	-0.5421
ZC3HAV1L	4.95471060121887	8.14915740229166e-07	3.52120751565057e-06	-0.6121
FCMR	-0.221679400310588	8.15816023756993e-07	3.52426344763551e-06	-3.386
LTBP4	1.34117569362639	8.26741749123682e-07	3.56977232071947e-06	-1.706
LGALS3	6.78466849806547	8.30537570015043e-07	3.58531422988759e-06	-0.6076
COBL	4.50900711229219	8.3861980835884e-07	3.61763781223984e-06	-0.6552
LZTS3	3.76228124109834	8.41230343576992e-07	3.62804185030512e-06	-0.8649
DDX10	6.29727401084321	8.64417952591674e-07	3.72628433117204e-06	-0.7228
PEMT	3.95282692301789	8.77077280968684e-07	3.77728776630439e-06	-0.7938
QTRT1	4.62794361044759	8.80729388817495e-07	3.7911512686237e-06	-0.6282
UBQLN2	5.12476969476992	8.8091935152836e-07	3.7911512686237e-06	-0.5645
ADSL	5.41280753799245	8.89735206948638e-07	3.82818900260531e-06	-0.611
HYAL2	3.88061505868615	8.91598287386019e-07	3.83530120983015e-06	-0.74
PIGH	2.02124159824497	9.05953407163544e-07	3.89429842269312e-06	-1.3944
EPT1	6.93237033823316	9.16766266511136e-07	3.93985050881057e-06	-0.562
TRPV3	1.28660966479829	9.20551926711899e-07	3.95518850883795e-06	-1.697
HNRNPR	8.21947763769011	9.29138381863126e-07	3.98926394621195e-06	-0.7349
LIN9	4.56852734854966	9.31632705173013e-07	3.99903283932248e-06	-0.6409
MLH1	5.20577635393986	9.37129234028981e-07	4.02073590985501e-06	-0.5804
ZNF430	3.65021580009793	9.37548167726886e-07	4.02158819314427e-06	-0.8929
TOX3	5.43066809619965	9.48323029569839e-07	4.06512487099015e-06	-0.5756
SLC39A3	3.67328513822959	9.71439505348597e-07	4.16109798443078e-06	-0.8111
TLR6	0.745616549258114	9.76143356569743e-07	4.18026580284711e-06	-2.0848
YEATS4	4.27851415896485	9.86338973070506e-07	4.2219470791032e-06	-0.7054
CCDC94	4.02336247834667	9.87484594695057e-07	4.2258600001765e-06	-0.7915
CXorf56	5.18025124679361	9.90186794979275e-07	4.23643077786305e-06	-0.5603
TINF2	4.70130510579225	9.96726303928782e-07	4.2614134436824e-06	-0.6806
PDCD5	6.52907535388818	1.01205403188232e-06	4.32492003886791e-06	-0.5317
ECT2	8.10787737947271	1.01460678745954e-06	4.33481430186317e-06	-0.5386
FAF1	6.34073001913919	1.01502099128155e-06	4.33556930670003e-06	-0.5683
GTDC1	3.68706357452778	1.0270823748038e-06	4.38401118410524e-06	-0.7757
SRRT	6.84427475954668	1.04516760131207e-06	4.46016356464544e-06	-0.7247
ZNF501	1.18135485856317	1.05474184944329e-06	4.49891757089642e-06	-1.7608
KRT78	-0.66957775401181	1.06270340377666e-06	4.53075977098242e-06	-6.6452
HAGLROS	-0.66957775401181	1.06270340377666e-06	4.53075977098242e-06	-6.6452
IL37	-0.0981201811110042	1.07064144024814e-06	4.56353727134486e-06	-3.1231
PSMD1	7.51888850447307	1.07395115730642e-06	4.5765761736195e-06	-0.5174
CCT7	8.6068657960402	1.09378624833397e-06	4.65892714642671e-06	-0.5426
FAM35A	5.30757534684751	1.0971783810366e-06	4.6722856366233e-06	-0.6603
HAUS1	4.65770508467168	1.10857857591542e-06	4.71863149496666e-06	-0.6496
SLC15A2	1.21751593045597	1.11266915741598e-06	4.73273255773207e-06	-1.7396
KIF22	5.63985519712602	1.11471407013701e-06	4.73922218547306e-06	-0.5465
SEC23B	6.43050759187337	1.11991484128847e-06	4.75690212716665e-06	-0.5113
DDX20	5.00733343010148	1.12238536055354e-06	4.76628684397893e-06	-0.6415
SAA1	1.5532328773627	1.12678079281156e-06	4.78383957059716e-06	-1.5914
TIMM44	5.83389867458605	1.12774138136782e-06	4.7856919242796e-06	-0.6618
C3orf58	3.32073003028606	1.12809836756018e-06	4.78609430587466e-06	-0.9617
ZNF326	6.30283824216089	1.13946337081135e-06	4.83206580662765e-06	-0.6408
SELENBP1	3.28435623806042	1.14041825182412e-06	4.83499201237836e-06	-1.2293
NID1	-0.128339098128351	1.14156834487001e-06	4.83874430089317e-06	-3.0815
DANCR	4.70647193121923	1.14848049063781e-06	4.86465425454381e-06	-0.6034
ABCC9	2.60420197964077	1.1545756339538e-06	4.88820333336285e-06	-1.0878
LAMP3	2.52904794124876	1.15902332140386e-06	4.90362219132072e-06	-1.0824
SLC13A3	-0.12738162875218	1.17090081744802e-06	4.95157871747302e-06	-3.5127
SLC35A4	5.5844253715765	1.17519325269235e-06	4.96742950246622e-06	-0.5871
PLOD1	4.74419402459472	1.17692581431409e-06	4.9736013116014e-06	-0.6049
IMPDH1	5.16806849827571	1.18001873540349e-06	4.98551771199403e-06	-0.5626
SRR	3.41162226346844	1.18390314246038e-06	4.9996150286275e-06	-0.8786
SSRP1	8.31076490411843	1.18898043797266e-06	5.01873453771767e-06	-0.5874
COL13A1	0.167761565138471	1.22126893763957e-06	5.14907291583096e-06	-3.4492
FAM49B	8.07691170804015	1.24024987529224e-06	5.21945636775822e-06	-0.5145
NAA25	6.59073436072578	1.25340947369631e-06	5.27362142240144e-06	-0.5605
AFAP1L2	1.79435795854711	1.26564592910088e-06	5.32265194233257e-06	-1.3768
TFDP1	6.68959956184726	1.27568792606463e-06	5.36364780705569e-06	-0.569
TTC8	4.43727490712205	1.28566470052628e-06	5.40310653149349e-06	-0.7016
SMPD4	6.26680826459247	1.28845087990896e-06	5.41356945077513e-06	-0.5406
LIMK1	6.61062701824167	1.28994640366656e-06	5.41735945372367e-06	-0.5803
FLNC	7.71883789682481	1.29441304136994e-06	5.43486763644195e-06	-0.5331
GPATCH2L	5.90103861613642	1.3020003809159e-06	5.4654676831457e-06	-0.5422
PACSIN3	4.37953517984969	1.31615412173273e-06	5.52107298859206e-06	-0.6804
AGPAT5	5.69960728781714	1.32384667146819e-06	5.5482426157767e-06	-0.5826
UROD	5.96740622652094	1.32455387091389e-06	5.54865889568699e-06	-0.5188
GZF1	4.73390298192938	1.33558451552082e-06	5.59358360067634e-06	-0.5969
C16orf70	4.36824972389392	1.3361356913193e-06	5.59460852768924e-06	-0.6434
KIF2C	7.27532025587511	1.35456901680748e-06	5.66919119001313e-06	-0.5006
VANGL2	1.80363747801001	1.36181425247128e-06	5.69429248582588e-06	-1.4757
MIR4444-2	1.27436531600933	1.37388775584083e-06	5.74134882444077e-06	-1.7448
YKT6	6.53284407464065	1.37401144905684e-06	5.74134882444077e-06	-0.584
TEX10	5.67918876879175	1.38697245345503e-06	5.79285497832875e-06	-0.5405
IRS2	3.04038689813608	1.38782219206432e-06	5.79507821096206e-06	-0.9594
CCDC59	6.05610681415747	1.38817136842051e-06	5.79521072533383e-06	-0.539
GUSB	4.16342110140477	1.39362845150739e-06	5.81666232526723e-06	-0.6845
BCHE	-0.805986346701244	1.40295782130165e-06	5.85158738535137e-06	-6.4718
FAM83A-AS1	-0.805986346701244	1.40295782130165e-06	5.85158738535137e-06	-6.4718
PSMC3IP	3.5851867230891	1.40910359539035e-06	5.87453647806491e-06	-1.1337
ZNF681	4.02585850762155	1.42278501719958e-06	5.93021992556975e-06	-0.7532
TRAPPC13	4.9424740670082	1.42318583672645e-06	5.93044583441944e-06	-0.5965
LARP1B	5.4472309773408	1.43362555939376e-06	5.97131376050479e-06	-0.5315
BCAP29	5.51122799492588	1.44278073860797e-06	6.00670585268577e-06	-0.5589
ZNF286A	5.13262169314238	1.46852862713132e-06	6.10972165380795e-06	-0.5607
TAGLN2	8.66882286921935	1.47028561176624e-06	6.11563775994633e-06	-0.5266
ALDH5A1	3.4179761413709	1.48261020853357e-06	6.16409290981301e-06	-0.9215
ZBTB10	6.86408247876742	1.49497518690012e-06	6.21267175325487e-06	-0.5076
PGGT1B	5.21780759284694	1.50257807603636e-06	6.24284600730991e-06	-0.549
MON1A	2.64820673208867	1.52758588487171e-06	6.34241708306072e-06	-1.0283
SF3B4	6.23472185369147	1.52944466311935e-06	6.34869071621347e-06	-0.5432
XYLB	3.04820756866362	1.53249525375993e-06	6.35990755913645e-06	-0.9135
POLE	6.2022376517662	1.53796269737807e-06	6.37969711504976e-06	-0.5242
CCDC18	6.04058108440729	1.5481405448015e-06	6.41899927001956e-06	-0.6542
RBMX	8.2403504540931	1.57760087133006e-06	6.53521250442515e-06	-0.5026
ANKRD22	2.45211834514448	1.61268664449014e-06	6.67449725273452e-06	-1.1061
APOC1	3.26624637456593	1.62382713276698e-06	6.71755906090959e-06	-1.0603
TYW3	6.11608743461271	1.63050509187983e-06	6.74365676424065e-06	-0.5646
TRPM2	3.26626692414128	1.64831322027384e-06	6.81267968062468e-06	-0.8665
PIK3R5	-0.758392469727982	1.65878445032549e-06	6.85285560650423e-06	-6.5384
C2orf44	4.1646604776051	1.68032482079476e-06	6.9402737394636e-06	-0.7329
MTIF2	6.78874294756831	1.68706672632844e-06	6.96496837536227e-06	-0.5763
OTUD6B	4.65849394562803	1.69759878620925e-06	7.00686489736289e-06	-0.7372
SERTAD4-AS1	1.11912482889743	1.70421239823025e-06	7.03257268130456e-06	-1.8261
APMAP	6.01216146831003	1.7164451727229e-06	7.08145154197273e-06	-0.5394
MRPS11	4.7751162570738	1.72577297470003e-06	7.11832612429367e-06	-0.6389
ZNF678	4.59540140872066	1.73437017745261e-06	7.1505559980973e-06	-0.617
DDX41	6.47427336951634	1.74103952684639e-06	7.17481209979857e-06	-0.6293
NUFIP1	3.98835887513648	1.74630017688627e-06	7.19486707949352e-06	-0.6988
CRK	4.1125177222366	1.76688570790666e-06	7.27639645466817e-06	-0.7534
ZBTB24	4.08109871209443	1.76942691355232e-06	7.28521825300207e-06	-0.6902
HTATSF1	7.23142684575948	1.77605284736466e-06	7.31085023257931e-06	-0.6825
DDX54	7.00772255772158	1.79495918184246e-06	7.38700965367809e-06	-0.7206
MIER1	6.46359158036724	1.80056106464921e-06	7.40839368858149e-06	-0.5138
PRPF39	5.33792739787923	1.86239172970934e-06	7.65417006248844e-06	-0.5307
FOXM1	7.06334813304269	1.87206834934606e-06	7.69220791934766e-06	-0.5911
AUP1	6.69272195100065	1.8756073321733e-06	7.70501517915297e-06	-0.5234
NUS1	6.27251395249744	1.88111134486725e-06	7.72588722427367e-06	-0.5162
PHF19	5.97311078459239	1.91574059704178e-06	7.86457394638964e-06	-0.5319
SMIM13	4.07663273123332	1.92033029828661e-06	7.88164341850728e-06	-0.7132
GPER1	0.959882789798453	1.92165641267903e-06	7.88531343445006e-06	-1.9577
MAP1LC3C	-0.287064879661208	1.96112085439492e-06	8.04182891236156e-06	-3.3
SF1	7.67414313209076	1.9693880446488e-06	8.07210331008273e-06	-0.5011
NF2	5.76776597519256	1.98562569707361e-06	8.13500510003947e-06	-0.5096
UCHL3	5.14924621262946	2.01586649667213e-06	8.25696484460123e-06	-0.6018
SAMD9	6.67409516506525	2.02657215745158e-06	8.29717454730568e-06	-0.5906
GAS2L3	5.58471021257083	2.03251636022359e-06	8.31923746774677e-06	-0.517
SLCO1B3	5.140445691843	2.03287238954965e-06	8.31923746774677e-06	-0.6088
LOC105369146	-0.855184976928268	2.04343720124835e-06	8.36059828462345e-06	-6.4038
RAD51B	2.96997230651812	2.0772362405374e-06	8.49127290802748e-06	-0.93
TTC1	6.15713039315932	2.09014756799164e-06	8.54213879589329e-06	-0.5187
PDRG1	4.88134051839246	2.11781439539786e-06	8.64940035847502e-06	-0.7578
CHURC1	6.42123248320634	2.12637970061255e-06	8.68243968114128e-06	-0.5371
NXF1	5.34454981537564	2.14635966213425e-06	8.76010328457924e-06	-0.5279
RASSF10	2.1939255232217	2.16547590852778e-06	8.83614845464534e-06	-1.1973
NUP153	6.55866674011831	2.21675024061812e-06	9.03325723051883e-06	-0.5023
SERPINB7	-0.854988047415476	2.24259557445164e-06	9.13246147829337e-06	-6.4048
FAT2	0.309282282411601	2.24676040627099e-06	9.1473813507768e-06	-2.3726
CBWD5	4.52028786171311	2.27598660043381e-06	9.26224061023622e-06	-0.6283
DSN1	4.9112397520532	2.2866734757929e-06	9.30158444163885e-06	-0.7077
LAYN	-0.855381882063928	2.29480630752956e-06	9.3325872021073e-06	-6.4029
UGGT1	6.98274875924638	2.33197166566944e-06	9.47950895757323e-06	-0.5087
ZNF793	4.0168789153117	2.33429475019899e-06	9.48683992868048e-06	-0.7518
VIL1	1.73747265322461	2.38163823140295e-06	9.67063780082121e-06	-1.3791
TRAF5	3.25541081876656	2.4281451866437e-06	9.85290476269557e-06	-0.8618
SLC41A1	4.76688547390785	2.44185476938023e-06	9.90413256383147e-06	-0.675
MFN2	6.54080165756329	2.46579511456136e-06	9.99235418677739e-06	-0.4951
EIF5B	8.66681027535577	2.47487365658646e-06	1.00269182145234e-05	-0.8178
LYRM4	4.157766945577	2.47571041919318e-06	1.00280828517397e-05	-0.7474
RPL10	10.4040605091523	2.49356187920946e-06	1.00959116582054e-05	-0.5711
FER	3.54179062733443	2.54144636047401e-06	1.02829443166697e-05	-0.7778
