logCPM	PValue	FDR	log2FoldChange
GALNT2	7.79792991703148	0.117497020896307	0.263549037164636	0.1385
AIP	5.67617175639184	0.117624625523271	0.26377044141418	0.1559
CGNL1	0.789673796097254	0.118439547789061	0.265434861826307	0.584
VPS13B	5.35609462498027	0.118704211504532	0.265995346167515	0.1969
RNF125	-0.514074042585199	0.118863657828793	0.266287266820768	0.8864
DDX5	9.05079206813536	0.118950442423681	0.266448991029045	0.142
RNF38	4.36507377468362	0.119112075328112	0.266778315199363	0.2172
STIM2	4.89239629220456	0.119142606763618	0.266813963331282	0.1741
TNS1	2.62690543902012	0.119168401188075	0.266821208919839	0.2898
RBM8A	7.07343962268754	0.119187241347569	0.266821208919839	0.14
SETDB2	3.35322779031316	0.11930255698577	0.266925957404049	0.2698
MTHFD1	7.92309940130529	0.119355699140552	0.26699640283175	0.1421
APOBEC3D	2.89745874287407	0.119664457150144	0.26758872240728	0.2708
SF1	7.96344477719761	0.119767060108153	0.267782642079936	0.1541
ARF6	7.47832199096696	0.119804172143766	0.267802738662494	0.1402
SLC20A2	5.16585925617647	0.120054671055543	0.26823131499082	0.1744
SH3GL1	5.89749661586381	0.120101086724932	0.268252741875454	0.1658
TNFRSF9	-0.90110293765303	0.120111131112852	0.268252741875454	1.0613
CDC40	4.90373829000569	0.120123037074487	0.268252741875454	0.1681
GNB3	1.15289401207163	0.120849348025691	0.269707968912877	0.4843
ORC4	5.65348380940917	0.12124363004671	0.270358337624617	0.1539
GSTCD	4.34769359771288	0.12128545776495	0.270418578035776	0.2462
TMEM192	5.1137777634254	0.121339210818267	0.270505389265879	0.1669
ZCCHC8	5.07092527251192	0.121402062104498	0.270579422021697	0.1786
CHST14	4.82161021934092	0.121573173432898	0.270861588258603	0.1757
BRAP	4.73170234298405	0.121711100203935	0.271102714168258	0.2067
ZNF605	4.35385803161163	0.121835027674851	0.271345646606328	0.1917
LAMB1	8.33348806834561	0.121865183831513	0.271379701881935	0.1444
ZNF284	1.48151169420883	0.122185996673394	0.271861981141923	0.4607
AMOTL2	6.85833920479082	0.122235512136455	0.271939009208277	0.1478
MAPKAP1	7.26768172266583	0.122449095427289	0.272254272109953	0.1441
SEMA3E	1.07379892463108	0.122461658056595	0.272254272109953	0.5272
FBXW7	4.61151045689464	0.122466700403535	0.272254272109953	0.2058
SEZ6L2	5.10515151289238	0.122520554680581	0.272340831151672	0.1644
ACOXL	2.44270850061879	0.122613632708622	0.272481372943226	0.3251
C8orf4	1.88839982694598	0.12279674416665	0.27275548868553	0.4482
SLC10A7	3.54560007965687	0.123055587559903	0.273197471299233	0.259
LUZP1	6.00601641634454	0.12321000430268	0.273414504321627	0.1529
YTHDF1	6.13571753985016	0.123213251920137	0.273414504321627	0.1486
P3H1	4.3986706004673	0.123443923516225	0.273843738176557	0.1811
TPT1	10.4568233557876	0.123519832762992	0.273961616683414	0.1481
METTL2A	4.57497649092573	0.123569181685117	0.274004491782279	0.1938
KIAA1715	6.35972313598164	0.123694763040779	0.274216344149662	0.1469
PPP3R1	6.49082107665148	0.123875177155641	0.274468634153847	0.1432
HMBOX1	5.00354879276858	0.123990512697975	0.274571906818806	0.1941
SNORD57	-1.90082724033355	0.124058432995636	0.274655681878283	2.0846
AMBRA1	4.69227615493647	0.124138226919625	0.274765697216861	0.1864
LRIG2	3.21753958309047	0.124175552674995	0.274814994500509	0.2478
NHS	4.58189399742357	0.124212834417969	0.274834572078398	0.2084
CRSP8P	0.575212894521914	0.124373011504006	0.275151926565333	0.5945
SP140L	4.18406842484295	0.124433472611264	0.275252329576061	0.234
SMCR5	-1.82271158964669	0.124545989052948	0.275467843003468	1.6071
BNIP1	3.7885441833293	0.124567509011773	0.27548206475093	0.2054
DAP3	6.77124950290615	0.124651090219841	0.275614267786982	0.1401
DDB1	8.47438683778392	0.124952824529064	0.276166920654067	0.1474
PRMT1	7.7137653315134	0.125156643933707	0.276483505766428	0.1436
TAB2	6.40819667411611	0.125244168082344	0.276620805934998	0.1419
PDPR	6.73134873486446	0.125249100671489	0.276620805934998	0.143
CBWD6	1.49990338592857	0.125282363624533	0.276660799604389	0.5899
CXCL1	-1.74937719725645	0.125316578672547	0.276702885854623	1.7382
PPP1R15A	5.16471156491056	0.125431317743831	0.276879732394767	0.2405
ESD	6.46780583404405	0.125444728014717	0.276879732394767	0.1789
PMPCA	6.32592670929819	0.125457337114895	0.276879732394767	0.1459
P3H4	4.79014460444484	0.125893295278711	0.277741147868055	0.1711
ETV7	-1.36963646441887	0.126263297452098	0.27842284796298	1.1935
EXOSC1	4.19033723767271	0.126558794430518	0.278939677788667	0.1849
FCHSD1	3.31233414516561	0.126653875645374	0.279110318581868	0.2355
PHF1	0.397396922251165	0.126666793900678	0.279110318581868	0.9944
RPEL1	-1.48559050819519	0.126808358361897	0.279321644454743	1.3037
NEURL3	-1.16245153974219	0.12705045838163	0.279786871919788	1.2766
SLC18A2	1.76362725351926	0.127175158795904	0.279960171105513	0.4456
TM9SF4	6.71747136384371	0.127253051681914	0.28003034130967	0.1384
ABCA5	1.40186569152922	0.127273361005543	0.280036597898332	0.4347
NUCB2	4.81641236125317	0.127589362433836	0.280553142871596	0.1756
NUP133	5.97337441634026	0.127592211105861	0.280553142871596	0.1725
PDE4A	2.93813358665007	0.127597162910445	0.280553142871596	0.2748
CPO	-0.426777496092757	0.127598200332102	0.280553142871596	0.7786
PLD6	3.12635195683869	0.127706331640509	0.280757079772295	0.2437
CHD1L	5.71846867875321	0.128148426673041	0.281593365111102	0.1479
EGFR-AS1	0.303216539882167	0.128467076393046	0.282123775608259	0.7792
ZNF195	3.95233088691486	0.128498998947991	0.282126649193801	0.2268
ITGA11	-0.578197094507074	0.128524486864765	0.282128447948551	0.9266
AGPAT9	5.64385090653301	0.128531020025641	0.282128447948551	0.1678
CKAP4	7.24595252948804	0.128586947292373	0.282183352538714	0.1393
CTTN	8.49009660261228	0.128629683553515	0.28224320948954	0.1445
FAM86C1	3.67127454649192	0.128922505538935	0.282783763200624	0.2327
ACSS1	3.65585079380312	0.128991848755144	0.282867890795666	0.2105
TNPO2	6.0916973519556	0.129108811117549	0.283056377538367	0.1461
B4GALNT1	3.83658455809404	0.129406692550406	0.283641322991981	0.1981
DCTN1	7.35104761419917	0.129913712856934	0.284642611928024	0.1692
FBXO10	2.3807522342822	0.129936011335819	0.284642611928024	0.3399
ZCCHC11	6.10067393935547	0.129957064549742	0.284642611928024	0.1432
AIM1	6.9836382973117	0.130176319394127	0.285054442468416	0.146
POLR2D	6.00319825243167	0.130346617426116	0.285358897677321	0.1679
LOC101927604	-1.90034756714024	0.130420301551938	0.285485974236473	2.074
DIS3L	5.29155911259942	0.130851667398434	0.286327225221841	0.1545
ZNF300	3.82199992501188	0.130895007830663	0.286387735253666	0.2037
PPM1J	0.989967688627433	0.131053836902878	0.286647669316544	0.5452
CHD6	5.88859532773325	0.131060916727936	0.286647669316544	0.1534
ACSF3	3.76163362791262	0.131194345301092	0.286836403331345	0.2306
GIT2	4.94059993831891	0.131267569316879	0.286962129738827	0.164
CFDP1	5.97134992628912	0.131309185049037	0.286984374746225	0.2215
SYNE2	7.4073410329749	0.131410153876305	0.287123419252143	0.1498
EIF3M	7.27781309955169	0.13147008927523	0.28716414809866	0.1586
MIPOL1	3.04730199052112	0.131638328759367	0.28746752339088	0.2419
FANCE	2.67498952480418	0.131876509975324	0.287944246138204	0.2844
SNORD2	0.713056645482782	0.131892528549994	0.287944246138204	0.6398
AHCY	7.81349599235055	0.13190609829392	0.287944246138204	0.1349
ERCC8	3.71378817420503	0.131961870289429	0.288031552367744	0.2464
DOCK7	5.82782137836721	0.132032886756127	0.288117664429818	0.1541
ADCY10	-1.21339362792276	0.132117569758998	0.288233550850892	1.2077
PPP6C	6.62766977751382	0.132208988872238	0.288364074175815	0.1379
KIF4B	0.698199353698655	0.132742134529913	0.289265994710976	0.7003
ZDHHC6	5.28680531443717	0.132888357413797	0.289265994710976	0.1527
SNAI1	1.36609117971356	0.132931839591495	0.289265994710976	0.4158
PRPS2	6.72677634592408	0.133040301246669	0.289265994710976	0.1469
C17orf51	4.61279317238367	0.13311988748989	0.289265994710976	0.1723
PUS1	5.22787148396755	0.13323847016856	0.289265994710976	0.1519
BLID	-2.48541352482835	0.133351370042045	0.289265994710976	4.1981
DLL4	-2.48541352482835	0.133351370042045	0.289265994710976	4.1981
TMEM74B	-2.48554376347847	0.133351370042045	0.289265994710976	4.1958
SMAD5-AS1	-2.48554376347847	0.133351370042045	0.289265994710976	4.1958
ITFG1-AS1	-2.48567399066627	0.133351370042045	0.289265994710976	4.1935
DPF1	1.26362187813644	0.133615264505282	0.289700744514065	0.4229
BTN2A3P	1.53616236751668	0.133945052245311	0.290312344033051	0.4046
LINC01356	2.0234013597864	0.134059749034076	0.290526445674987	0.3436
GTF3A	7.15045803584459	0.134131241424141	0.29064687755954	0.1455
ZNF706	6.27965896439673	0.134383949072323	0.291021752581771	0.1469
LINC00622	-1.61056858732626	0.134475908045967	0.291139589710287	1.4792
SNORA68	-1.61056858732626	0.134475908045967	0.291139589710287	1.4792
PIK3CA	6.25356034463193	0.134486205084731	0.291139589710287	0.1665
DDX23	6.93630594174355	0.134544574222188	0.291176739456925	0.1648
ZNF43	2.85923689536552	0.134659736826427	0.291296532637952	0.3389
STK10	4.65001474594795	0.134668248124161	0.291296532637952	0.1885
SLC27A3	-2.16367418823174	0.134718263861866	0.291296532637952	2.5195
MIR616	-2.16367418823174	0.134718263861866	0.291296532637952	2.5195
LKAAEAR1	-2.16367418823174	0.134718263861866	0.291296532637952	2.5195
TFEC	-2.16367418823174	0.134718263861866	0.291296532637952	2.5195
LOC105378192	-2.16306240761063	0.134879921043856	0.291507971892581	2.5127
SYNJ2BP-COX16	-2.16306240761063	0.134879921043856	0.291507971892581	2.5127
HIST1H2AL	-2.16306240761063	0.134879921043856	0.291507971892581	2.5127
KNSTRN	6.76196184337829	0.135033183046913	0.291735596414728	0.1368
ZNF154	0.81546799580701	0.135209012802945	0.292046348524677	0.6178
LOC101929479	1.02983968987372	0.135228955812869	0.292054870143113	0.6696
NBEAL1	5.14698503486165	0.135262088413791	0.292091872022967	0.1569
MTA1	5.56888130472662	0.135423659971067	0.292348343962933	0.1672
MIATNB	-0.00232111456403702	0.135428897069157	0.292348343962933	0.7424
CCDC92	1.10418620494892	0.13552727860903	0.29242901186997	0.8477
KIF3C	5.69289339043129	0.135530339035485	0.29242901186997	0.1783
NR3C1	6.63103915778813	0.135610029217984	0.292539362190138	0.1494
OTULIN	6.51082622041204	0.13561353101529	0.292539362190138	0.1459
NPIPA7	-1.02645125618478	0.135743818274751	0.292674735955586	1.039
SCAMP4	5.0103090213102	0.135862969661934	0.292766097042996	0.1729
ANKRD18B	2.85164974447628	0.135955273201686	0.292895281706772	0.2568
BEX4	-0.0693678734929537	0.136046950729649	0.292955075786798	0.7296
PBX3	4.05550475471381	0.136154575270013	0.293083118279609	0.1866
SCUBE3	0.52987368547931	0.136259513118341	0.293239852821929	0.5771
SDR42E1	3.57318525030835	0.136494280279221	0.293641242137339	0.2458
TMEM138	5.01430540014666	0.136574303759481	0.293777306066026	0.173
LOC101928191	-2.16380400465065	0.136616694265904	0.293777306066026	2.5183
TMEM14C	7.1569530938445	0.13662189573294	0.293777306066026	0.1553
PLEKHG3	5.38092034660111	0.136721613485671	0.293922488906549	0.1514
MARVELD1	5.43188220054364	0.136889147918886	0.293971095683706	0.1906
FH	7.07362440519072	0.137149911588633	0.29446181182666	0.1343
PSMD13	7.09645244298569	0.137304271441821	0.294758558259863	0.1586
INTS7	5.31950271290778	0.137334508917278	0.294788805972231	0.158
PRCD	-0.367160333865335	0.137583369170542	0.295114791161722	0.871
POLR2J4	3.40251926315585	0.137870784071782	0.295592370406864	0.2184
LOC100506023	0.500926433887344	0.138102096597759	0.296053531644985	0.5886
LOC100288842	1.54210673341706	0.138120988283799	0.29605926524704	0.4228
KIAA1468	4.69018046386299	0.138261709799055	0.296256546254876	0.1669
PRDX6	8.38082369801448	0.138367099377025	0.296447572612014	0.131
ZNF468	4.89502629630437	0.13860081587516	0.296860425986221	0.1562
MAP2K4	6.2493571934177	0.138643500795799	0.296865558354222	0.1402
RAB19	1.26215506777105	0.139187813743541	0.297875077923551	0.4325
BCL2L13	5.57202567469144	0.139212870554543	0.297875077923551	0.1576
SLCO1A2	-0.210531659541692	0.13936464520158	0.298129946426067	0.7884
STK3	5.95808214729714	0.13943471255715	0.298244887222418	0.1428
PDE12	5.47038941190502	0.139511226811862	0.298373589114029	0.1674
OTUD3	4.55651361287284	0.1399122528204	0.299161172111645	0.1735
DLEU1	5.55897666836916	0.13998523813439	0.299279794162591	0.1452
FAM171A2	2.46573664471976	0.140000517207961	0.299279794162591	0.2807
HIBCH	4.25922339686707	0.140260046647244	0.299729300198067	0.1918
PHF11	3.75365934802445	0.140383897995771	0.29993334660573	0.2292
SPCS3	7.78591563130697	0.140420864273823	0.29993334660573	0.1609
METTL7B	-1.6099625768968	0.140421248545091	0.29993334660573	1.4714
SCLY	-1.6099625768968	0.140421248545091	0.29993334660573	1.4714
ZNF548	3.74753382375275	0.140599588314672	0.30027913947972	0.2097
NEK5	-1.54718842613713	0.140631419636603	0.300311989342125	1.1877
CSNK2A3	4.16865689005281	0.140751062984367	0.300532328168725	0.1945
FCHO2	4.59879683406364	0.14094358241622	0.300598888087381	0.2111
ANKFY1	6.7786189152668	0.140963358945884	0.300598888087381	0.1385
CAPN14	-1.02500298618396	0.140984338971043	0.300601056887297	1.031
FOXN3	2.22738013228588	0.141044531699275	0.300666624322975	0.3185
BCL9	5.2281666435314	0.141239204597673	0.301046458743155	0.1646
IL18R1	2.17928376738483	0.141266587923178	0.301069674191634	0.3778
MRPL47	6.89902350563433	0.141295631797359	0.301096422795913	0.1405
CEP164	4.54904339817122	0.141343567789921	0.301163418951074	0.172
CXorf40B	4.37458807998299	0.141383854829612	0.301214103602451	0.1921
TDRD7	4.26737035691783	0.141500961169885	0.301428418566793	0.1829
SKP2	7.37138712344801	0.14152754817087	0.301449879758185	0.1354
PCNXL3	6.06806515321998	0.14181791895368	0.301892249115949	0.1509
ZNF776	4.13483776636484	0.14187590798749	0.301980479913678	0.1837
MCM4	7.50438362572391	0.141992602841408	0.302123188516637	0.1385
NPL	1.11451108980008	0.142100788892871	0.302282917971132	0.4831
CREBZF	6.52854736216042	0.142194841746817	0.302447749147138	0.1509
TUG1	7.63884968717385	0.142626132649051	0.30318848132756	0.1291
NR1I3	-1.54696986937991	0.14269743861992	0.303269434161265	1.1759
ZNF641	2.0763478966729	0.142892951485094	0.303587796641643	0.4251
FMNL1	3.82225563787722	0.143076470954711	0.303894864952953	0.2486
RBM4	5.25258787644919	0.143465443249994	0.304547108368824	0.1767
DDX17	9.30415996153722	0.143546990717409	0.304599092272891	0.1391
C9orf78	6.37017166226515	0.143590040978336	0.304599092272891	0.1955
HMHA1	4.19838649851112	0.14384371270648	0.304924619039655	0.1789
FAH	5.18765075261847	0.143950468984506	0.305044661843428	0.1552
MKL2	6.36324035398512	0.144585617970689	0.306230604050196	0.1356
CPE	0.57437746830523	0.144752095596107	0.306494346694795	0.5439
ALG2	5.21075924727582	0.144814598517289	0.306591129598936	0.163
MGAT5	5.85165117790834	0.144938804833055	0.306754608491387	0.1416
DNAJC8	6.98346189442008	0.144942224630078	0.306754608491387	0.1524
LMNB1	8.15720696659082	0.145006108492445	0.306837081580578	0.1294
ZNF561	4.11624161806961	0.145092197382637	0.306929681971891	0.1825
UBE4A	6.09753970092609	0.145317921335627	0.307335955966543	0.1434
SMS	8.79906030563561	0.14542558167527	0.307528022595126	0.1428
ZNF570	1.50057615818126	0.145590217923997	0.30780486605912	0.4115
LYN	6.10100890773307	0.145758775610105	0.308109712945161	0.1494
PARGP1	2.29000456151973	0.145816752170671	0.308176733923104	0.3122
ACADM	5.63837304275945	0.146102599296052	0.308566526231922	0.1752
PRKAA2	3.80531156666338	0.146120792150112	0.308569251763152	0.2625
MRPS31P5	1.9792731634625	0.14617606901972	0.308629228907715	0.3503
MAP6D1	0.986454101988702	0.146315300493505	0.308872817508028	0.4819
C10orf76	4.00029409348934	0.146464290906307	0.309151589176269	0.1937
SKIL	7.25728352812604	0.14673187654706	0.309609008118716	0.1501
NUPR1	1.01624137949245	0.146798117525161	0.309677193614436	0.5425
C3orf17	5.89652907897277	0.146819698364393	0.30968693395036	0.1401
OMG	-2.16332213518966	0.146871399728853	0.309760197949392	2.502
TRIP4	4.06333375587387	0.147303368451958	0.31055529722352	0.1904
NAA30	5.11635722843407	0.147321804083581	0.31055529722352	0.1972
LIMS2	-1.26292647367786	0.147376131888115	0.310609404727479	1.0809
GLRX2	4.30825105820827	0.147409271420385	0.310643386707901	0.1797
IFNGR1	4.71575362734291	0.147856559497274	0.311514062340707	0.1613
PSME4	7.44345091715525	0.147895357478017	0.311559848386648	0.1296
LMO7-AS1	-0.453701848838584	0.147971647227663	0.311684595798802	0.8349
NRF1	4.33811173201449	0.148019767573763	0.311693319011607	0.1721
FBXO21	5.40937155670689	0.148031854189779	0.311693319011607	0.1538
ZNF204P	3.68970562049752	0.14804617605674	0.311693319011607	0.201
GGNBP2	-0.454985137346867	0.148086324929952	0.311710359497429	0.7104
ELAVL1	6.71296778623645	0.148119929644911	0.311715485637298	0.1317
LOC100128108	-0.677547830038149	0.148122909613473	0.311715485637298	0.9006
KLRB1	-0.940193464694669	0.148166770958601	0.311764238241286	0.9629
FXYD1	-1.54757458603085	0.148180230895028	0.311764238241286	1.1845
EXOSC9	5.56006373168823	0.148203544597661	0.311777357706257	0.1832
ESCO1	4.39853072772808	0.148327353053026	0.312001861658721	0.1693
TRNV	0.237106536195593	0.148363194131145	0.312005353307013	0.6443
SYNC	-0.484468399294236	0.148423243557209	0.312069284333276	0.7943
KAT7	5.37902851065688	0.148577702062757	0.312312553696914	0.1672
TRMT44	2.90243896041529	0.148598875984374	0.312321100618321	0.2464
ZNF839	3.36964755769178	0.14920435644937	0.313269089285763	0.2297
KBTBD2	6.39622846604357	0.149235656174999	0.313298774049078	0.1359
USP2-AS1	1.51120445987947	0.149359200623368	0.313522084233668	0.4421
PTPDC1	3.34936970416826	0.149447156739543	0.313670647670396	0.2324
ELP4	4.70723952390513	0.149806824731362	0.314281014973079	0.1594
INTS2	5.02913188373014	0.149993696337755	0.314636897660813	0.1681
THAP11	4.17595129796436	0.150134635972229	0.314860185446183	0.2074
ARMC12	-2.16341452143764	0.150372675381641	0.315286960120276	2.5312
HSPE1-MOB4	-2.16280263472342	0.150788577293612	0.3158192207488	2.514
LOC101928208	-2.16280263472342	0.150788577293612	0.3158192207488	2.514
MEIS3P1	4.13187827807544	0.150799526033484	0.3158192207488	0.1946
CSNK2A1	7.79758304411718	0.150972701522826	0.316109374813707	0.1304
NBAS	4.73051508322595	0.151059437706008	0.316182193850136	0.1757
CEP170B	5.07476913467217	0.151081119581907	0.316191323981117	0.1512
FAM114A2	4.11101362224087	0.151148392886283	0.316295857465839	0.182
ARHGAP5	6.09947275226358	0.151290119541299	0.316483605173136	0.1524
TRPM3	-1.26352709539732	0.151317961985137	0.316505581347464	1.0886
ZFP28	2.26314191619773	0.151373450654691	0.316575342912574	0.2945
ZBED9	-0.283997599618344	0.151916458882602	0.317526667020432	0.9643
ST13	8.45683901539512	0.15192793717655	0.317526667020432	0.1389
PRMT5	5.62512810848008	0.151928009188025	0.317526667020432	0.1473
AIFM1	6.90757268024225	0.151945276242906	0.317526667020432	0.1296
BTN2A1	4.41335288126858	0.152235053932766	0.318059412290751	0.201
DIAPH1	8.08821586724552	0.152345388116691	0.31825350789087	0.1298
SKA3	5.44903561209011	0.15238367278508	0.318297062970757	0.1557
NONO	9.42844457116365	0.152588314203272	0.318644071869451	0.1338
MLX	4.57140748859194	0.152795699292248	0.318829384647306	0.1598
MREG	5.43786592944519	0.152842603084085	0.318890807074635	0.1457
LOC100190986	-1.1627005723673	0.152929236522512	0.318969211868474	1.0019
SNX27	5.227378346188	0.153026860355344	0.319092902643879	0.1678
TPD52	7.11118874037205	0.153095666734837	0.319199919131017	0.1406
ATP6V0A2	4.3394821108068	0.153156486742182	0.319290261729504	0.175
CNOT2	6.07587030012727	0.153240417480527	0.319428757881309	0.1363
C12orf60	3.3685024423903	0.153287926579427	0.319491310381781	0.2158
CLTCL1	1.8872102223139	0.153831641876197	0.320514774491196	0.3387
DAB2	3.37906753679498	0.154153199781617	0.321038194753957	0.2189
LINC00294	2.33386435913331	0.154344169252779	0.321370402003925	0.328
TP53RK	4.43616538714602	0.154347923135978	0.321370402003925	0.1681
ZFAND2A	4.59520066244445	0.15471904904885	0.322032944867839	0.1611
SYNE1	3.38547073207528	0.15478440892308	0.322132258242105	0.2088
CMTM4	6.7952488121405	0.15499475989502	0.322533265318989	0.1504
SLC13A4	1.06300405126339	0.155238020245284	0.322965845880104	0.478
SLC6A16	-1.54705968428879	0.155458124283795	0.323276400150924	1.1957
MMP14	4.38465324273722	0.155767495500697	0.323735359501449	0.1674
COPS8	6.36557384411364	0.156081545348658	0.324351131688685	0.138
ADAMTS1	0.062976996298869	0.156107956266023	0.32436909282865	0.7731
DCDC2	3.37608405932125	0.156651055963594	0.325320058122527	0.218
RTFDC1	6.96097266185471	0.156654723430934	0.325320058122527	0.1269
LETM1	6.06101193197513	0.157081882768834	0.32605876655234	0.1512
FOXRED2	5.89230661479059	0.157106136721644	0.326072036379073	0.1497
ANKS1A	5.42349907936081	0.1573825909091	0.326534444781967	0.151
FAM200B	5.31099198207984	0.157474384496887	0.326618344291895	0.1445
FAM193A	4.80187420517617	0.157476701712164	0.326618344291895	0.1617
LOC100505715	-1.16389879429101	0.157611494825454	0.326763120129217	1.0109
ERP44	6.42021810751853	0.157628689011533	0.326763120129217	0.1339
PIN4P1	-1.26361533944888	0.157635999067595	0.326763120129217	1.1068
HOMEZ	3.32072680582935	0.157706914573339	0.32687300550078	0.272
DNAJC14	5.47032769752366	0.158098182414515	0.32757240019968	0.1422
SYT14	1.0954895858714	0.158141476434367	0.327624919857672	0.4826
C5orf24	5.46079207982123	0.158673094970172	0.328428120382705	0.2144
TRMT1	5.4885165309874	0.158721058911193	0.328455880621151	0.1637
RRP7BP	2.38910039871982	0.158950297866699	0.328778227719743	0.3083
SLBP	6.58711394049455	0.158973445642545	0.328788855064043	0.1505
SMIM8	2.81780083755837	0.159072602402306	0.328919405307113	0.2525
BCAS4	1.92544608319358	0.159164645013665	0.329035189601344	0.3279
RNF216P1	3.65147635440558	0.15925654857567	0.329113374552572	0.193
BTBD11	4.46154095866935	0.159462368285612	0.329464123519934	0.1623
EPRS	8.38334558157586	0.159576302973347	0.329662214222182	0.1248
DDX59	5.1310994457567	0.159691920633873	0.329789106684613	0.1459
ZNF416	2.16300636546917	0.159775594915746	0.329849932023344	0.3303
ADIPOR2	7.51190991786565	0.159851661117276	0.329932382742453	0.1253
FBXW11	6.38450300121243	0.159945999165322	0.330052465328599	0.1304
SENP5	5.63067718074181	0.160102519217297	0.33026345659107	0.1514
USP24	7.17900270891375	0.160145835224173	0.330315486143092	0.1274
DNAJB9	4.04894656979771	0.16017775559318	0.330344002045763	0.2254
TEX14	-1.21108188464265	0.16068236406612	0.331260572544283	1.1859
WDR76	5.98039362081095	0.160688171108722	0.331260572544283	0.1364
ZNF780B	3.87471235527199	0.160694765033532	0.331260572544283	0.1804
MIR548AR	-1.42658384655486	0.160864371904408	0.331572764309232	1.0651
GSE1	6.14781180359348	0.161103614609876	0.332028402384048	0.1333
NRIP1	6.27138039548708	0.161144291240084	0.332041943893492	0.1446
ETV3	4.73752376063811	0.161146561289238	0.332041943893492	0.1535
CCSAP	4.42961863025549	0.161331457812141	0.332347900453448	0.1638
TMEM168	4.90008884231764	0.161357329598574	0.332363692784786	0.1708
NUMBL	4.56060101107962	0.161463227142517	0.332544299945147	0.1627
LRRC63	-1.48460034628945	0.161841444140136	0.333248071759792	1.3081
PMS2P3	3.0460221361287	0.162613346296708	0.334366730416324	0.2298
RPP30	5.53621407405564	0.162624122425879	0.334366730416324	0.1392
ARHGEF12	7.33457222781038	0.162653898147902	0.334366730416324	0.1315
MAPKBP1	3.66222345690394	0.16265945074646	0.334366730416324	0.2205
AKIP1	3.72338913254558	0.16269980990958	0.33441203892246	0.202
PI4KA	4.79816944366474	0.162979383760583	0.334891235070632	0.1794
ZNF271P	4.55457979130329	0.16298798332617	0.334891235070632	0.164
MRPS30	6.52952965945722	0.163069176788852	0.334970892857673	0.1298
ZNF529-AS1	1.07902009673082	0.16308179753062	0.334970892857673	0.4497
RORB	-1.48447163740647	0.163496339335183	0.335709050827027	1.3089
MDM1	4.0507801730541	0.163701865635237	0.336093259000998	0.196
LPGAT1	6.52711825772542	0.163804357609791	0.33620545306989	0.1279
WDR11	4.89706090547409	0.163811760794077	0.33620545306989	0.1468
TERF2	4.36300209846201	0.163893781176426	0.336298175694822	0.1624
RQCD1	6.12584110792984	0.16408360096896	0.336612003516051	0.1526
SPIN3	5.41408309450886	0.164190821691326	0.336718449876078	0.1444
MEIS2	4.88159493464286	0.164227223002247	0.336744476805793	0.1483
MSH3	4.82045441077978	0.16424040433166	0.336744476805793	0.1602
HSPA13	5.64972738849293	0.164491457737565	0.337183477706826	0.1613
TROVE2	4.79828312494005	0.164571416191488	0.3372321715301	0.1747
RBMX	8.40842937304068	0.164607574523703	0.3372321715301	0.1268
SHANK3	3.33435891144795	0.164841939895274	0.337409401808289	0.2134
HIATL1	7.10714160364873	0.165277694975682	0.338124760676061	0.1285
FAM180A	-1.42684081985016	0.165284036167461	0.338124760676061	1.0633
NPTN-IT1	1.13842992640149	0.165359046625882	0.338240308706119	0.434
TNIP2	5.37538861498277	0.165577991788997	0.338650214889081	0.1525
CPNE7	2.98798709907856	0.165690305970185	0.338802473133816	0.2498
ARSJ	0.616815697570471	0.165801550942919	0.338879658980511	0.5005
TANGO6	3.28532173467558	0.165962187635602	0.339132045833395	0.2252
NFKBIA	4.19932235789638	0.166006173424756	0.339183962175975	0.1816
MAFK	4.83801819525609	0.166069310651155	0.339274992753747	0.1639
TUSC1	0.124459346650434	0.166126005921953	0.339352843696002	0.7793
PAIP2	6.75821679107009	0.166209622116803	0.339454282962064	0.1301
LYRM7	4.62108314683643	0.166212852508649	0.339454282962064	0.1798
PPM1B	5.87615978953336	0.166591228632081	0.340112890841787	0.1465
BAHCC1	5.40355088325991	0.1671153382202	0.340862157677991	0.1395
TBC1D22B	4.18302578663689	0.167144940596701	0.340862157677991	0.1893
TRAM1	6.52468163315111	0.16750830701804	0.341526876582682	0.1566
DDX60	3.78029719923748	0.167549539344974	0.341543238537694	0.1939
MED8	5.43264109492082	0.167572457689643	0.341543238537694	0.1738
TMEM177	3.35749575093858	0.167749585392674	0.341824413940073	0.2074
TARDBP	8.00514346121543	0.16779091858111	0.341835845286994	0.1274
RPS9	1.27295588584194	0.167822975700687	0.341863004283837	0.6891
ZGPAT	4.48771968289849	0.168329837045438	0.34270430524161	0.1708
CATSPER1	1.42424925258697	0.168698703378147	0.343219048867186	0.4128
C1R	3.92257096816251	0.168705310141153	0.343219048867186	0.1816
NT5C2	5.95990900647797	0.168705416577575	0.343219048867186	0.1424
HMCES	6.09119721562709	0.168714271720757	0.343219048867186	0.1328
E2F6	4.45425442783672	0.168782710602444	0.343314975593553	0.1776
WNK4	1.84921844471755	0.169240329402182	0.344020872237639	0.3441
RAB42	1.31281479392942	0.169408649932343	0.344324684164424	0.3913
PIM2	1.7008114251394	0.169929289094692	0.345229145527786	0.3601
DDIT3	3.19384367153793	0.170039542103708	0.345414696856046	0.2538
TRC-GCA19-1	-1.36869396366571	0.170146892292684	0.345555864467153	1.4772
